window_id,bet_ip,n_member_raw,n_member_eff,n_prof_A,n_prof_B,n_prof_C,n_orders,n_rounds,stake,net_pnl,game_pnl,share_p50,share_p90,rn
W1,113.185.105.226,7,5,3,2,2,791,787,24544.9864851955,169.3153639115,169.3153639115,0.07869630306959152,0.4206107556819916,5009
W1,113.185.105.242,10,5,1,1,1,480,480,12077.9410015000,-376.5207390065,-376.5207390065,0.04768639802932739,0.6000000238418579,5010
W1,113.185.105.3,8,5,1,3,3,1226,1223,32022.0628388619,451.8701973684,451.8701973684,0.10211490094661713,0.6411902904510498,5011
W1,113.185.105.49,7,5,1,2,2,763,763,19835.7200430017,-176.8535584234,-176.8535584234,0.058731600642204285,0.2848992347717285,5012
W1,113.185.105.90,9,5,3,1,1,469,397,21608.4580264941,-1150.0680203330,-1150.0680203330,0.06334839761257172,1.0,5013
W1,113.185.105.93,11,5,2,1,1,752,691,18861.6246523828,-888.0345313385,-888.0345313385,0.0742105022072792,1.0,5014
W1,113.185.105.97,10,5,1,3,3,757,751,21987.7886887631,1552.5691798785,1552.5691798785,0.0626392513513565,0.75,5015
W1,113.185.106.13,12,5,1,2,2,996,824,23917.8519639333,326.7915207912,326.7915207912,0.04592509940266609,0.5722217559814453,5016
W1,113.185.106.133,11,5,2,2,2,929,927,21807.4557314494,-163.7823804008,-163.7823804008,0.029761899262666702,0.711277961730957,5017
W1,113.185.106.159,12,5,2,4,4,631,612,30057.8053044307,1781.4250911269,1781.4250911269,0.10462644696235657,1.0,5018
W1,113.185.106.161,15,5,2,5,5,895,853,26643.0078664815,374.9479211497,374.9479211497,0.02290079928934574,1.0,5019
W1,113.185.106.178,18,5,0,3,3,476,281,12912.8151878462,1210.3577887028,1210.3577887028,0.026350051164627075,1.0,5020
W1,113.185.106.189,15,5,2,1,1,551,434,34276.0143431860,5714.0452182190,5714.0452182190,0.019999999552965164,0.22435900568962097,5021
W1,113.185.106.194,12,5,0,0,0,705,665,22445.5464922154,-2119.2284431969,-2119.2284431969,0.035427551716566086,0.1487768292427063,5022
W1,113.185.106.213,22,5,2,2,2,731,731,19108.0175983882,532.5757627967,532.5757627967,0.062453001737594604,0.4781249761581421,5023
W1,113.185.106.253,13,5,1,2,2,690,670,19397.4911637463,-1589.4596876809,-1589.4596876809,0.02702699974179268,0.4231758713722229,5024
W1,113.185.106.38,12,5,3,2,2,969,961,24963.7818756429,1087.6292418933,1087.6292418933,0.09151509404182434,0.5333328247070312,5025
W1,113.185.106.53,9,5,2,2,2,646,475,11457.4561353031,-53.6511094791,-53.6511094791,0.031889598816633224,0.27727264165878296,5026
W1,113.185.106.55,8,5,2,1,1,661,540,16242.3589536190,358.5614848744,358.5614848744,0.07272160053253174,0.2596597969532013,5027
W1,113.185.106.67,14,5,1,2,2,357,353,9857.3975038795,-267.4294764231,-267.4294764231,0.02637914940714836,0.5679997205734253,5028
W1,113.185.106.79,7,5,3,3,3,738,704,21995.9344197897,-415.2599626754,-415.2599626754,0.06076829880475998,0.4320060610771179,5029
W1,113.185.106.89,9,5,0,2,2,639,639,18655.7473888230,-981.5708566616,-981.5708566616,0.03495660051703453,0.10182632505893707,5030
W1,113.185.106.9,9,5,3,2,2,916,726,47847.1889260020,2111.4648956896,2111.4648956896,0.0077820997685194016,0.15013018250465393,5031
W1,113.185.107.179,7,5,0,1,1,474,473,12012.8391881569,-511.8874181345,-511.8874181345,0.02373960055410862,0.8124734163284302,5032
W1,113.185.107.182,16,5,0,3,3,912,908,81625.1970726103,12947.0667407948,12947.0667407948,0.05080464854836464,0.3285420835018158,5033
W1,113.185.107.228,6,5,1,2,2,389,325,9059.9377323508,554.1877621004,554.1877621004,0.13762624561786652,0.5291396379470825,5034
W1,113.185.107.236,11,5,1,2,2,677,677,19554.8826352902,-488.0830993351,-488.0830993351,0.039441101253032684,0.19440722465515137,5035
W1,113.185.107.237,11,5,1,4,4,443,330,30304.4033861425,-4837.5929438687,-4837.5929438687,0.005852200090885162,1.0,5036
W1,113.185.107.240,7,5,1,1,1,756,731,18675.8304903670,-305.1786525494,-305.1786525494,0.06856130063533783,0.28585365414619446,5037
W1,113.185.107.254,6,5,0,1,1,817,765,100461.1751375437,-9550.3448995757,-9550.3448995757,0.03415155038237572,0.0463658943772316,5038
W1,113.185.107.33,10,5,3,4,4,948,947,24678.1410128905,1094.5694155321,1094.5694155321,0.028783001005649567,0.12280035018920898,5039
W1,113.185.107.34,19,5,2,2,2,512,478,17721.8518643197,-522.5669355720,-522.5669355720,0.03722849860787392,0.400784432888031,5040
W1,113.185.107.35,11,5,1,1,1,784,716,31496.3207590926,-3508.0666793042,-3508.0666793042,0.11304350197315216,1.0,5041
W1,113.185.107.36,7,5,2,2,2,626,605,16439.3192143336,249.8480483738,249.8480483738,0.030606599524617195,0.16596996784210205,5042
W1,113.185.107.51,9,5,3,4,4,630,612,15466.9578227228,307.1654036542,307.1654036542,0.0519287995994091,0.8507935404777527,5043
W1,113.185.107.96,7,5,3,3,3,925,925,24443.7649820754,445.3073931434,445.3073931434,0.09310179948806763,0.8234606981277466,5044
W1,113.185.108.128,14,5,2,3,3,1249,1246,31849.9574114753,798.9728707209,798.9728707209,0.04033219814300537,1.0,5045
W1,113.185.108.14,7,5,1,3,3,1083,684,17717.3725611496,560.8446163361,560.8446163361,0.04271790012717247,0.8392477035522461,5046
W1,113.185.108.163,6,5,2,1,1,700,695,18637.2091627879,-1386.8695847260,-1386.8695847260,0.05518219992518425,0.09868987649679184,5047
W1,113.185.108.173,5,5,1,3,3,248,199,25168.0243711290,-6225.5288056110,-6225.5288056110,0.023226900026202202,0.10387600213289261,5048
W1,113.185.108.185,13,5,0,2,2,947,781,44828.9132114288,-2543.8032783222,-2543.8032783222,0.03135890141129494,0.28177326917648315,5049
W1,113.185.108.202,10,5,2,2,2,515,463,198658.6347745311,-10121.9640767907,-10121.9640767907,0.07398024946451187,0.8999999761581421,5050
W1,113.185.108.218,7,5,1,1,1,675,663,18190.7248716841,-184.3908214706,-184.3908214706,0.09475730359554291,0.4431959390640259,5051
W1,113.185.108.219,18,5,2,2,2,837,821,22181.2489517367,-1208.0176542823,-1208.0176542823,1.0,1.0,5052
W1,113.185.108.29,15,5,0,3,3,480,453,24138.2812858035,600.2377813893,600.2377813893,0.14285710453987122,1.0,5053
W1,113.185.108.55,15,5,1,1,1,639,595,26931.1829234842,-1215.9923524614,-1215.9923524614,0.02769939973950386,0.5,5054
W1,113.185.108.60,11,5,1,3,3,908,908,27018.6122549738,-1245.2128702484,-1245.2128702484,0.027040600776672363,0.4501897692680359,5055
W1,113.185.109.11,7,5,1,0,0,225,119,9991.6108203924,-1633.0953734766,-1633.0953734766,0.09597519785165787,0.8250893354415894,5056
W1,113.185.109.115,9,5,1,0,0,618,545,32517.0819362618,-5814.3619241958,-5814.3619241958,0.02781529910862446,0.20444642007350922,5057
W1,113.185.109.119,10,5,2,0,0,648,630,15823.9223984222,-945.2367103540,-945.2367103540,0.0697840005159378,0.4547262191772461,5058
W1,113.185.109.126,10,5,2,4,4,530,443,13535.5403859227,2931.7953997168,2931.7953997168,0.14520280063152313,1.0,5059
W1,113.185.109.132,7,5,1,3,3,1063,1043,28291.1853238244,72.9483830024,72.9483830024,0.047420501708984375,0.10870173573493958,5060
W1,113.185.109.144,9,5,1,3,3,584,582,14728.8845900891,-12.2436803984,-12.2436803984,0.09707450121641159,0.3856469392776489,5061
W1,113.185.109.158,9,5,0,0,0,494,478,10768.5015212183,-1037.7180511094,-1037.7180511094,0.023881200700998306,0.5205825567245483,5062
W1,113.185.109.202,13,5,0,1,1,666,640,9927.5185890397,-51.9785372584,-51.9785372584,0.015197600238025188,0.6558138132095337,5063
W1,113.185.109.213,9,5,2,1,1,615,615,19121.6942773632,-1557.7551220336,-1557.7551220336,0.0951102003455162,0.9555554986000061,5064
W1,113.185.109.221,18,5,0,2,2,916,916,22774.2254996939,-1119.6955397713,-1119.6955397713,0.041045550256967545,0.8733866214752197,5065
W1,113.185.109.223,7,5,2,2,2,1208,1121,28828.2469794356,-435.9721104652,-435.9721104652,0.0974842980504036,0.14046841859817505,5066
W1,113.185.109.234,9,5,3,3,3,736,730,18837.5340950216,163.6333050098,163.6333050098,0.015625,0.45153170824050903,5067
W1,113.185.109.47,8,5,2,2,2,770,770,19813.4398901243,159.1719690693,159.1719690693,0.05944785103201866,0.8665479421615601,5068
W1,113.185.109.85,13,5,1,3,3,522,483,15821.2545508693,-1125.4312928098,-1125.4312928098,0.025043800473213196,1.0,5069
W1,113.185.109.86,14,5,0,3,3,794,785,26168.9049396815,817.6932150132,817.6932150132,0.06898940354585648,1.0,5070
W1,113.185.110.103,8,5,1,1,1,1145,1145,30254.7735625733,-1545.3920279244,-1545.3920279244,0.11492720246315002,0.1673029661178589,5071
W1,113.185.110.107,12,5,1,4,4,637,527,29761.5279782748,2166.1939642311,2166.1939642311,0.08514489978551865,0.6965314745903015,5072
W1,113.185.110.109,10,5,1,4,4,989,807,25703.6018989673,195.5884392816,195.5884392816,0.16696970164775848,1.0,5073
W1,113.185.110.115,9,5,1,1,1,540,540,15128.2192667322,-2875.4689049103,-2875.4689049103,0.027529800310730934,0.6715551018714905,5074
W1,113.185.110.154,9,5,1,3,3,851,845,20571.7448784465,31.5997703591,31.5997703591,0.1225740984082222,0.7999997138977051,5075
W1,113.185.110.162,7,5,1,2,2,388,372,20877.6206888045,-616.3994696100,-616.3994696100,0.028363000601530075,0.17463161051273346,5076
W1,113.185.110.177,10,5,1,3,3,496,388,13451.1048493496,-439.8317616440,-439.8317616440,0.05290620028972626,0.19277890026569366,5077
W1,113.185.110.191,8,5,2,2,2,875,869,29973.3895285391,880.7014368388,880.7014368388,0.07421565055847168,0.28962621092796326,5078
W1,113.185.110.34,12,5,2,5,5,792,783,35834.6782732485,2416.9740362493,2416.9740362493,0.08474159985780716,0.3129883110523224,5079
W1,113.185.110.40,10,5,1,1,1,760,760,19771.7844133639,-988.6532760925,-988.6532760925,0.050044797360897064,0.34925293922424316,5080
W1,113.185.110.63,8,5,0,2,2,821,821,21914.3982091526,-550.0256485236,-550.0256485236,0.043060850352048874,0.2698094844818115,5081
W1,113.185.110.67,14,5,1,2,2,502,484,13042.6722663136,368.7655763924,368.7655763924,0.015026300214231014,0.22913186252117157,5082
W1,113.185.110.79,17,5,1,1,1,704,658,22455.8054167611,29.3027170687,29.3027170687,1.0,1.0,5083
W1,113.185.111.128,9,5,1,0,0,561,561,14655.0193751780,-574.3864978292,-574.3864978292,0.11416920274496078,0.9916666746139526,5084
W1,113.185.111.130,10,5,0,2,2,593,542,18369.4427248296,-3291.8077209575,-3291.8077209575,0.05741485208272934,0.3312915861606598,5085
W1,113.185.111.170,10,5,1,0,0,799,782,22967.8047038551,-1131.1653903166,-1131.1653903166,0.051371701061725616,0.75,5086
W1,113.185.111.185,9,5,3,2,2,556,530,17371.8931782496,-1517.9352879996,-1517.9352879996,0.06779660284519196,0.6630991697311401,5087
W1,113.185.111.231,8,5,2,4,4,371,334,13373.4739991449,1832.1997225758,1832.1997225758,0.026139499619603157,0.17381536960601807,5088
W1,113.185.111.232,8,5,0,2,2,689,681,22749.4338107082,1418.6649092217,1418.6649092217,0.05880089849233627,0.3688504993915558,5089
W1,113.185.111.234,7,5,2,3,3,989,989,24995.6369977826,189.8772638459,189.8772638459,0.17469879984855652,0.8558821678161621,5090
W1,113.185.111.33,11,5,1,0,0,733,617,80227.0708502897,-5767.2238847021,-5767.2238847021,0.044048700481653214,0.22533324360847473,5091
W1,113.185.111.45,13,5,2,2,2,647,619,18828.1893223356,-886.8951181375,-886.8951181375,0.01895730011165142,1.0,5092
W1,113.185.111.82,12,5,1,2,2,1039,1034,26412.8898118119,-208.7506350033,-208.7506350033,0.058651402592659,1.0,5093
W1,113.185.41.144,25,5,3,1,1,571,561,109144.1882038172,-5892.7508103598,-5892.7508103598,0.005892300046980381,0.07272730022668839,5094
W1,113.185.41.145,28,5,2,2,2,778,673,48130.0250644259,-2127.8815590129,-2127.8815590129,0.015863750129938126,0.17115381360054016,5095
W1,113.185.41.151,33,5,0,3,3,601,560,137653.0739069517,5302.2904783541,5302.2904783541,0.004336500074714422,0.08571696281433105,5096
W1,113.185.41.160,17,5,1,3,3,612,305,26965.9868170301,158.9070609180,158.9070609180,0.011320400051772594,0.6952375769615173,5097
W1,113.185.41.168,19,5,2,4,4,387,314,41773.9850173874,214.4291253252,214.4291253252,0.018174899742007256,1.0,5098
W1,113.185.41.173,25,5,2,1,1,726,656,49297.1871770938,-485.6614006780,-485.6614006780,0.0019684999715536833,0.84375,5099
W1,113.185.41.176,27,5,0,3,3,475,414,80798.0182443507,2060.5270202414,2060.5270202414,0.013036900199949741,0.9874999523162842,5100
W1,113.185.41.182,19,5,2,3,3,457,308,38346.7340458025,4301.1461104013,4301.1461104013,0.012309599667787552,0.5612404346466064,5101
W1,113.185.41.194,20,5,1,2,2,382,322,139188.2031034511,25323.4500766819,25323.4500766819,0.023499000817537308,0.2106373906135559,5102
W1,113.185.41.200,21,5,2,1,1,706,518,95100.0827273300,-9703.4366572352,-9703.4366572352,0.057591598480939865,1.0,5103
W1,113.185.41.205,19,5,1,1,1,301,217,24639.8755776231,-4693.4876581813,-4693.4876581813,0.015151499770581722,1.0,5104
W1,113.185.41.215,23,5,2,2,2,775,700,103280.5864779192,21362.9565080229,21362.9565080229,0.010230200365185738,0.7277774810791016,5105
W1,113.185.41.235,22,5,1,3,3,348,270,40889.4748055497,1751.9859728667,1751.9859728667,0.00623060017824173,0.38344305753707886,5106
W1,113.185.41.236,24,5,1,2,2,569,401,45722.9460342477,3476.2919311984,3476.2919311984,0.007972650229930878,0.12583331763744354,5107
W1,113.185.41.237,21,5,2,3,3,328,224,26037.1870311433,441.0937130494,441.0937130494,0.010230200365185738,0.47499966621398926,5108
W1,113.185.41.243,25,5,4,4,4,703,625,178951.2249731921,-34381.2697281287,-34381.2697281287,0.01972690038383007,1.0,5109
W1,113.185.41.246,23,5,1,5,5,406,278,36707.8533902076,3504.6183872645,3504.6183872645,0.00843880046159029,0.5999994277954102,5110
W1,113.185.42.1,16,5,0,2,2,362,246,9900.4838973394,110.0234950477,110.0234950477,0.028050199151039124,0.16764496266841888,5111
W1,113.185.42.107,25,5,1,2,2,610,399,39041.7773776245,-2561.6051987075,-2561.6051987075,0.011952199973165989,1.0,5112
W1,113.185.42.119,20,5,2,2,2,457,327,13056.7800089796,206.7130808719,206.7130808719,0.028035249561071396,0.7175925970077515,5113
W1,113.185.42.126,20,5,0,2,2,530,263,42013.4430342618,-810.0488310922,-810.0488310922,0.004350599832832813,0.08176100254058838,5114
W1,113.185.42.133,17,5,1,4,4,305,253,42215.9601428071,-8637.4423647234,-8637.4423647234,0.0038986001163721085,0.8442272543907166,5115
W1,113.185.42.134,17,5,1,3,3,288,176,23041.7832138860,-3108.6777192963,-3108.6777192963,0.014693900011479855,0.8571423292160034,5116
W1,113.185.42.147,17,5,0,2,2,381,261,43537.6931989436,4582.9934113938,4582.9934113938,0.010294600389897823,0.8561397790908813,5117
W1,113.185.42.149,25,5,2,3,3,345,292,41970.0602587067,1715.8198055255,1715.8198055255,0.021598299965262413,1.0,5118
W1,113.185.42.157,18,5,0,1,1,564,334,36986.8526032838,534.8663700261,534.8663700261,0.021771349012851715,0.523809015750885,5119
W1,113.185.42.167,24,5,1,1,1,674,621,22754.0517878256,976.0767778673,976.0767778673,0.007827400229871273,0.5799992680549622,5120
W1,113.185.42.176,16,5,2,3,3,453,418,222478.9008398912,-48915.6766312325,-48915.6766312325,0.03138440102338791,0.18833328783512115,5121
W1,113.185.42.189,11,5,1,3,3,331,212,22478.7168752950,-151.9341780059,-151.9341780059,0.1858406960964203,0.6428570747375488,5122
W1,113.185.42.218,18,5,0,3,3,421,330,174832.6760724156,7742.0320000440,7742.0320000440,0.012064999900758266,0.563589334487915,5123
W1,113.185.42.230,18,5,1,2,2,287,234,70243.7492898456,-6940.5707200406,-6940.5707200406,0.0238071009516716,1.0,5124
W1,113.185.42.239,15,5,0,0,0,407,230,15236.0584672153,-168.4146040566,-168.4146040566,0.005167999770492315,0.2727273106575012,5125
W1,113.185.42.33,29,5,0,1,1,605,380,55269.9422067076,-1726.4207614793,-1726.4207614793,0.008563299663364887,0.3077497184276581,5126
W1,113.185.42.36,24,5,0,2,2,549,393,38677.7235029921,464.6507788368,464.6507788368,0.005184600129723549,0.2505451738834381,5127
W1,113.185.42.52,18,5,2,3,3,320,251,19838.6544864012,-70.6256154467,-70.6256154467,0.006833599880337715,0.6166664958000183,5128
W1,113.185.42.56,23,5,2,1,1,428,333,54638.4955581728,-4522.6204876440,-4522.6204876440,0.026315800845623016,1.0,5129
W1,113.185.42.69,28,5,0,1,1,411,279,39449.1879577610,-7686.6279951376,-7686.6279951376,0.010474350303411484,0.4249997138977051,5130
W1,113.185.42.79,27,5,1,2,2,498,373,51859.8599698477,-1987.2020812885,-1987.2020812885,0.024410799145698547,1.0,5131
W1,113.185.42.85,18,5,2,3,3,322,295,27076.5816352134,4514.2313068286,4514.2313068286,0.025617999956011772,0.6977270841598511,5132
W1,113.185.43.107,19,5,1,3,3,368,308,32333.0863094984,-2995.5184795644,-2995.5184795644,0.010223399847745895,0.10715681314468384,5133
W1,113.185.43.118,14,5,2,2,2,752,307,60231.3682805820,-968.4541418015,-968.4541418015,0.01681539975106716,0.3698873519897461,5134
W1,113.185.43.121,15,5,1,2,2,344,299,65183.1056957109,-8925.0093450716,-8925.0093450716,0.008565300144255161,0.14004379510879517,5135
W1,113.185.43.125,12,5,1,2,2,400,370,22094.0681549546,-123.8582935675,-123.8582935675,0.005713850259780884,0.026643479242920876,5136
W1,113.185.43.167,19,5,1,2,2,521,447,53862.9998740097,-3947.3188114314,-3947.3188114314,0.025973999872803688,0.5,5137
W1,113.185.43.207,19,5,1,3,3,562,301,72542.9750130461,1200.5868161821,1200.5868161821,0.01851850003004074,0.6295458078384399,5138
W1,113.185.43.227,25,5,1,3,3,618,549,25543.9302860460,585.2575647112,585.2575647112,0.012092499993741512,0.5434783101081848,5139
W1,113.185.43.235,14,5,1,2,2,294,260,9938.7218493353,1500.8393615884,1500.8393615884,0.0434456504881382,0.36666643619537354,5140
W1,113.185.43.245,23,5,0,3,3,463,286,46200.3164309855,695.5366697317,695.5366697317,0.011648200452327728,0.6178565621376038,5141
W1,113.185.43.246,16,5,3,1,1,371,226,25383.3961162233,-1404.8009157570,-1404.8009157570,0.012169299647212029,0.9076727032661438,5142
W1,113.185.43.254,21,5,2,3,3,692,666,118876.7378922520,-6953.5018170784,-6953.5018170784,0.014285700395703316,0.6896549463272095,5143
W1,113.185.43.78,15,5,2,0,0,292,162,14356.3891103340,-1387.3520062511,-1387.3520062511,0.010948900133371353,0.03601440042257309,5144
W1,113.185.43.97,17,5,0,1,1,320,231,55378.8342554919,-4460.1355515186,-4460.1355515186,0.013790399767458439,0.8923072814941406,5145
W1,113.185.44.0,16,5,1,0,0,311,254,25206.7848261052,-1832.2850542353,-1832.2850542353,0.005708250217139721,0.09954416751861572,5146
W1,113.185.44.114,17,5,2,4,4,446,244,47127.2092641598,-1649.4490840702,-1649.4490840702,0.01754390075802803,0.9292680025100708,5147
W1,113.185.44.140,19,5,2,5,5,436,345,27650.8534231099,3089.4642422084,3089.4642422084,0.015105700120329857,1.0,5148
W1,113.185.44.141,26,5,2,3,3,708,497,40538.5493861801,760.8951818344,760.8951818344,0.008534650318324566,0.1416310966014862,5149
W1,113.185.44.15,21,5,0,3,3,742,490,36064.8720785470,755.4075352329,755.4075352329,0.005654999986290932,0.04857831820845604,5150
W1,113.185.44.150,26,5,1,3,3,1128,903,96660.9513953248,1568.2359316680,1568.2359316680,0.008476849645376205,0.9377585649490356,5151
W1,113.185.44.156,18,5,4,4,4,868,739,51752.5507763141,2377.2127468499,2377.2127468499,0.022413350641727448,0.32974210381507874,5152
W1,113.185.44.157,27,5,1,4,4,585,507,42055.3372495061,265.2301323363,265.2301323363,0.016806699335575104,0.3166665732860565,5153
W1,113.185.44.176,26,5,2,3,3,444,233,26883.4789624011,-1704.7970582441,-1704.7970582441,0.007477799896150827,0.4239056408405304,5154
W1,113.185.44.178,19,5,1,2,2,306,210,20556.7897685286,321.5680973839,321.5680973839,0.013946300372481346,0.3589301109313965,5155
W1,113.185.44.186,22,5,2,3,3,345,308,21743.8159986172,961.3383683535,961.3383683535,0.00780165009200573,1.0,5156
W1,113.185.44.228,17,5,3,3,3,505,407,33672.2046193201,3422.1632826633,3422.1632826633,0.009661800228059292,0.061399638652801514,5157
W1,113.185.44.27,19,5,0,2,2,639,362,52909.0691408565,-5686.1989472315,-5686.1989472315,0.029180699959397316,0.8177875876426697,5158
W1,113.185.44.31,20,5,0,3,3,491,384,26324.8335170818,561.8168817114,561.8168817114,0.008915049955248833,0.25604838132858276,5159
W1,113.185.44.5,18,5,2,3,3,351,278,22233.6192866580,-3338.6919092635,-3338.6919092635,0.014286150224506855,1.0,5160
W1,113.185.44.51,29,5,3,4,4,563,421,24761.4673679495,3748.5059299258,3748.5059299258,0.015151499770581722,0.6803915500640869,5161
W1,113.185.44.52,17,5,2,4,4,547,444,225970.9449645648,41640.2348846178,41640.2348846178,0.0031781999859958887,0.6836831569671631,5162
W1,113.185.44.63,27,5,0,1,1,537,424,43076.6469514060,2799.6163449518,2799.6163449518,0.019269099459052086,0.49473682045936584,5163
