uid,n_shoes,n_orders,entry_pos_p50,exit_pos_p50,bet_density_p50,entry_round_avg
153442015,47,154,0.5588,0.6981,1.0,25.66
153442068,9,234,0.0444,0.88,1.0,13.89
153442238,34,196,0.3369,0.5627,0.7188,20.38
153442509,27,173,0.451,0.68,0.6,22.81
153443588,85,255,0.4375,0.6458,1.0,22.91
153443829,363,2115,0.4286,0.6596,1.0,22.75
153443924,29,107,0.4286,0.5,0.7273,22.24
153444294,93,255,0.4038,0.5636,1.0,23.62
153444313,104,479,0.3301,0.4106,1.0,19.06
153444540,9,120,0.3729,0.84,0.9048,20.11
153444577,115,2570,0.4694,0.7451,1.8889,23.52
153444924,52,160,0.3871,0.4317,1.0,22.06
153445093,329,12823,0.0208,1.0,1.0,5.47
153445952,14,120,0.4953,0.7019,1.0,25.21
153446795,11,146,0.2449,0.5,1.2895,17.36
153446934,81,2132,0.5769,0.8696,2.7619,28.74
153447413,80,1007,0.6699,0.8135,2.125,32.49
153447548,100,1498,0.3061,0.536,1.0192,16.55
153447714,90,366,0.3619,0.6043,1.0,19.96
153447761,8,137,0.2122,0.4796,1.0,14.25
153447804,75,274,0.6531,0.7647,1.0,32.67
153448086,41,891,0.3333,1.0,0.9333,21.2
153448238,35,138,0.2245,0.7059,0.44,17.23
153448300,231,1933,0.3673,0.7174,0.814,19.41
153448972,55,139,0.4038,0.5,1.0,22.09
153449007,42,229,0.2449,0.5147,1.0,17.5
153449406,259,646,0.5185,0.6,1.0,24.96
153449445,15,383,0.3673,0.4615,2.8286,18.2
153449630,37,1912,0.2642,0.7292,3.1304,16.11
153449995,53,302,0.449,0.5849,1.0,23.55
153450173,68,236,0.5608,0.7204,1.0,27.47
153450228,59,270,0.4,0.5172,1.0,21.56
153450338,14,169,0.1601,0.3401,1.0,12.29
153450908,7,103,0.0417,0.9583,0.7826,14.43
153451020,9,102,0.5,0.5417,2.0,27.0
153451290,20,289,0.5377,0.9424,0.9015,24.7
153451436,52,116,0.3689,0.3979,1.0,18.35
153451507,13,250,0.2391,0.8696,1.0,17.77
153451766,61,436,0.4314,0.7273,0.9,23.52
153452001,31,108,0.4364,0.5625,1.0,24.97
153452031,22,317,0.7135,0.9808,1.4083,30.41
153453527,71,1636,0.5333,0.6981,3.3571,25.37
153453655,12,137,0.4958,0.5147,7.0,25.17
153453905,21,280,0.413,0.4706,1.0,20.24
153454055,15,235,0.38,0.5686,2.8889,23.27
153454115,3,128,0.68,0.8367,4.2941,26.33
153454333,9,144,0.2308,0.4615,1.25,11.22
153454375,31,222,0.44,0.625,1.0,23.71
153454408,14,223,0.5,0.7846,1.0,23.5
153454487,2,139,0.1943,0.5957,3.3698,9.5
153454497,5,144,0.6327,0.6809,3.0,24.2
153454862,29,145,0.3061,0.4667,0.9,17.07
153455146,4,120,0.1941,0.2972,3.0833,13.0
153455242,39,174,0.4,0.551,1.0,22.36
153455262,201,462,0.46,0.5435,1.0,24.78
153455738,18,196,0.3819,0.7709,1.0,22.5
153455850,21,110,0.4,0.5435,1.0,21.67
153455945,37,320,0.1667,0.8,0.4,14.41
153456012,42,109,0.5696,0.6987,1.0,29.19
153456130,7,103,0.3654,0.5455,1.0,18.71
153456429,36,617,0.4243,0.8042,1.0,19.67
153456433,9,411,0.4,0.9811,1.0345,17.67
153456789,679,1978,0.5,0.7143,1.0,25.09
153456791,9,153,0.4043,0.75,2.0833,21.22
153456902,13,231,0.3333,0.6667,1.3333,18.62
153457268,98,377,0.3571,0.7959,0.3229,21.24
153457438,109,1504,0.2128,0.5769,1.0,13.61
153457472,14,178,0.3598,0.7113,0.8879,17.5
153457543,8,119,0.392,0.666,1.0,17.13
153458258,11,217,0.3208,0.9565,0.9231,16.82
153458291,144,1172,0.5523,0.7373,1.2762,27.4
153458336,64,155,0.6631,0.7179,1.0,30.78
153458635,72,334,0.5401,0.7396,1.0,26.64
153458682,220,887,0.3462,0.7384,0.6667,19.34
153459002,14,123,0.6502,0.7331,2.6667,32.36
153459034,76,528,0.1978,0.3723,0.9737,11.67
153459181,61,145,0.3529,0.7115,0.5,18.85
153459285,48,116,0.4696,0.5656,1.0,26.56
153459604,13,122,0.617,0.8393,1.5,33.77
153459624,3,138,0.0612,1.0,1.4615,7.67
153459797,8,194,0.6618,0.8885,1.578,28.88
153459992,37,226,0.5714,0.6939,0.8889,27.35
153460011,533,1766,0.375,0.4727,1.0,20.43
153460169,22,250,0.3936,0.5176,1.9,24.27
153460405,119,180,0.2273,0.32,1.0,12.71
153460442,89,328,0.3529,0.52,1.0,21.22
153460463,77,128,0.617,0.617,1.0,29.45
153461300,39,379,0.3673,0.5625,1.0,21.64
153461504,23,222,0.5745,0.8125,1.0,28.04
153461532,24,192,0.5826,0.7469,1.1944,31.42
153461588,113,329,0.5306,0.587,1.0,25.87
153461595,40,105,0.5767,0.7048,1.0,25.68
153461887,937,2755,0.449,0.7347,0.75,23.49
153461996,24,286,0.2889,0.3921,1.0788,13.79
153462367,42,553,0.5348,0.6081,3.0,26.12
153462488,55,159,0.4898,0.5,1.0,23.55
153462549,56,163,0.4896,0.5368,1.0,24.34
153462686,32,145,0.3693,0.5002,1.0,20.22
153463112,30,384,0.4534,0.7323,1.0,23.0
153463123,36,369,0.6043,0.877,0.933,25.19
153463128,33,396,0.25,0.5714,1.0,17.0
153463137,61,628,0.5,0.7292,1.0,22.52
153463139,31,211,0.52,0.68,1.0,25.26
153463770,35,157,0.3958,0.5217,1.0,22.71
153464043,16,102,0.3024,0.3609,1.2667,18.44
153464337,12,182,0.331,0.8486,0.975,21.75
153464664,51,113,0.4043,0.4821,1.0,21.94
153464784,427,1279,0.4286,0.7059,1.0,22.15
153464848,6,137,0.5618,0.6303,3.85,27.83
153464966,235,1661,0.3913,0.6531,1.0,21.9
153465029,64,664,0.5251,0.8557,0.875,25.2
153465514,30,117,0.4951,0.6137,1.0,24.77
153465642,117,532,0.4286,0.7647,0.8,23.7
153465786,28,111,0.34,0.6391,1.0,22.11
153466027,99,1734,0.4,0.66,2.0,22.7
153466208,174,707,0.5,0.6153,1.0,25.05
153466497,26,215,0.4017,0.7917,0.8499,23.35
153466721,70,165,0.4323,0.6325,1.0,25.31
153466753,21,167,0.5,0.6875,1.0,27.0
153467136,39,619,0.4792,0.6863,1.6923,23.72
153467332,40,107,0.6837,0.7194,1.0,30.43
153467537,16,190,0.5872,0.71,2.0,26.88
153467673,24,170,0.6125,0.8284,1.0,31.58
153467887,92,221,0.5047,0.559,1.0,26.08
153467942,22,110,0.5147,0.655,1.0,25.82
153468037,47,369,0.5472,0.7083,1.0,27.11
153468048,60,392,0.484,0.5639,1.4375,24.0
153468195,99,467,0.5476,0.5918,1.0,27.01
153468224,130,1557,0.3775,0.6699,1.0,20.82
153468276,45,122,0.5769,0.6538,1.0,27.42
153468364,33,113,0.7083,0.8333,1.0,34.21
153468445,7,121,0.3269,0.5455,3.0,25.14
153468526,179,2577,0.62,0.8679,1.3571,29.91
153468562,28,276,0.48,0.8493,1.0,25.75
153468612,32,113,0.2836,0.3535,1.0,14.56
153469795,41,117,0.3333,0.7292,0.25,19.0
153469800,63,286,0.4894,0.6939,1.0,25.71
153470201,179,475,0.3333,0.44,1.0,18.59
153470307,39,145,0.4038,0.5778,1.0,23.49
153470792,5,167,0.3137,0.8723,1.7222,21.0
153470864,19,103,0.25,0.4681,0.8,14.11
153471647,9,159,0.26,0.6905,1.0,15.89
153471661,8,176,0.4949,0.5946,6.0,28.13
153471695,22,174,0.3069,0.5005,1.2751,18.14
153471823,5,211,0.48,0.7447,3.6842,22.0
153472140,28,228,0.5088,0.727,1.0,24.39
153472237,139,618,0.5455,0.6346,1.0,25.88
153472326,33,121,0.52,0.6667,1.0,26.64
153472575,120,268,0.4995,0.5851,1.0,24.61
153472579,27,299,0.3673,0.6458,0.8667,18.22
153472649,192,1218,0.4528,0.7048,1.0,23.29
153472831,3,107,0.2453,0.5192,2.7273,21.0
153472861,11,101,0.6458,0.8333,1.0,28.27
153472902,65,142,0.5,0.6458,1.0,27.17
153473038,115,990,0.4167,0.64,1.0,21.11
153473393,35,249,0.3958,0.7083,0.6,20.71
153473480,105,1648,0.4694,0.8704,1.0,24.32
153473800,67,753,0.16,0.4286,1.0,10.85
153473829,47,163,0.4583,0.5102,2.0,25.38
153474079,44,407,0.5002,0.88,0.9161,26.11
153474138,6,357,0.2292,0.4694,5.2443,11.5
153474389,52,175,0.3335,0.4302,1.0,19.0
153474517,45,1714,0.38,0.5111,5.6667,21.2
153474694,369,829,0.3696,0.5102,1.0,20.77
153474824,24,231,0.2816,0.4157,1.0,17.96
153474955,85,398,0.54,0.7442,1.0,27.21
153475090,18,237,0.4435,0.5761,1.0,23.5
153476180,23,146,0.28,0.6531,0.9167,17.22
153476271,103,691,0.449,0.549,1.625,24.81
153476297,15,123,0.5102,0.5957,1.375,24.87
153476451,9,101,0.16,0.5745,1.0,17.56
153476482,26,124,0.3945,0.5102,1.0,21.88
153477183,14,224,0.4245,0.8513,0.938,20.43
153477195,98,1033,0.3061,0.7676,0.8,17.76
153477210,29,319,0.3654,0.6531,1.0,19.97
153477214,14,135,0.5736,0.7882,0.903,27.0
153477280,79,884,0.3,0.5098,1.0,17.71
153477343,542,2417,0.4545,0.6078,1.0,23.28
153477668,56,177,0.2524,0.3171,1.0,13.52
153478246,46,124,0.57,0.5972,2.0,28.65
153478517,68,184,0.4792,0.7938,0.4083,25.81
153478914,56,149,0.5216,0.6398,1.0,26.86
153479288,41,358,0.1957,0.8542,0.5758,16.37
153479345,128,258,0.4687,0.6561,1.0,23.95
153479347,52,327,0.4165,0.5157,1.5,20.4
153479539,37,457,0.1,0.9434,0.5,10.84
153479901,12,166,0.4384,0.7292,0.9116,20.58
153480447,16,309,0.2503,0.7628,1.0,14.13
153480716,49,118,0.3878,0.4167,1.0,19.43
153480719,34,344,0.2869,0.5247,1.0,17.91
153480724,21,160,0.3265,0.52,0.8947,18.76
153480808,4,105,0.4705,0.8005,2.0968,23.5
153481120,30,557,0.2099,0.5832,1.0981,15.93
153481166,31,333,0.434,0.6327,0.9231,19.65
153481205,4,113,0.5451,0.8188,3.4237,27.5
153481375,9,169,0.5227,0.9608,3.0,31.33
153482157,68,442,0.2918,0.5604,0.6667,19.44
153482336,33,332,0.3725,0.6415,0.8667,20.06
153482523,33,134,0.6415,0.7755,1.0,29.33
153482664,25,216,0.4694,0.5,1.4167,22.72
153482808,14,166,0.4592,0.8754,0.8,20.79
153483108,54,186,0.5858,0.61,1.0,26.85
153483213,38,323,0.347,0.6405,0.8745,19.24
153483486,302,6148,0.1915,0.9698,1.0,16.14
153483623,53,389,0.1698,0.8333,0.3871,14.64
153483660,36,331,0.2758,0.6809,0.6667,17.5
153483663,35,319,0.3913,0.7174,0.9231,21.2
153483672,32,325,0.3889,0.7319,0.8708,20.03
153483682,33,349,0.4375,0.7358,0.8,20.7
153483687,34,314,0.3958,0.6633,0.8708,20.32
153484177,25,180,0.6939,0.98,0.6667,31.04
153484542,56,153,0.5109,0.5481,1.0,24.73
153484833,47,160,0.551,0.66,1.0,23.51
153484986,203,1374,0.234,0.3556,1.0,12.72
153485120,21,151,0.5,0.6863,0.85,25.71
153485810,17,182,0.1304,0.9375,0.6842,18.06
153485838,25,430,0.4898,0.76,2.0,27.28
153485940,106,480,0.3542,0.5204,1.0,20.18
153485995,55,110,0.6739,0.7391,1.0,28.82
153486154,21,864,0.3478,0.7083,2.9565,17.33
153486197,53,138,0.5556,0.5882,1.0,26.11
153486439,43,189,0.1957,0.3556,1.0,14.56
153486539,51,448,0.4902,0.5294,3.0,23.27
153486571,7,212,0.5918,0.8542,3.0,32.0
153486722,40,222,0.7082,0.8367,1.0,33.45
153486914,318,815,0.4271,0.7048,1.0,24.58
153486930,58,265,0.4563,0.4808,1.0,23.71
153487704,66,626,0.4259,0.4949,1.7571,20.86
153487917,221,1486,0.1961,0.8511,0.375,15.87
153487956,21,102,0.566,0.75,1.0,28.95
153488037,110,328,0.4949,0.5326,1.0,25.86
153488167,46,1103,0.6019,0.788,3.2381,29.37
153489483,13,225,0.6136,0.8542,1.4,30.62
153489553,28,100,0.4457,0.48,1.0,24.21
153489738,27,139,0.617,0.8085,1.0,32.37
153489940,3,159,0.6667,0.9804,4.0,31.67
153491199,3,149,0.3673,0.5745,2.5,19.67
153491207,321,1344,0.3061,0.7609,0.375,17.16
153491617,6,121,0.3787,0.5289,1.4805,17.83
153491650,37,182,0.3478,0.4583,3.0,20.54
153491920,19,129,0.3333,0.6596,0.8333,21.0
153492805,21,342,0.4423,1.0,1.0,20.48
153493223,23,146,0.4694,0.6667,1.0,24.26
153493678,18,272,0.7258,0.9574,1.4045,36.0
153493785,303,6388,0.3061,0.4894,1.8333,15.67
153493893,227,5651,0.6304,0.9167,1.6667,30.62
153494404,88,169,0.4759,0.6,1.0,24.91
153494437,122,221,0.2881,0.3833,1.0,19.34
153494577,8,123,0.5213,0.8832,1.0,26.0
153495490,30,361,0.6667,0.7214,2.0,29.03
153495658,77,187,0.4286,0.449,1.0,24.1
153496180,61,156,0.617,0.6809,1.0,28.95
153496189,18,110,0.4219,0.6733,1.0,23.78
153496731,33,115,0.44,0.68,0.3846,20.42
153496831,664,1367,0.5417,0.6828,1.0,27.38
153497106,90,172,0.2062,0.2449,1.0,12.88
153497152,34,100,0.574,0.6938,1.0,24.29
153497454,36,305,0.5208,0.6317,1.0,23.44
153497930,36,139,0.3433,0.6319,0.4773,21.03
153497990,41,402,0.3404,0.6296,1.0,19.9
153498138,76,307,0.3752,0.46,1.0,21.24
153498326,3,107,0.434,0.7843,2.375,25.67
153499593,48,206,0.3816,0.6874,0.7321,21.4
153500333,94,142,0.4044,0.5578,1.0,21.62
153500642,6,128,0.2178,0.7278,0.8297,11.67
153500649,25,144,0.18,0.26,2.0,8.64
153500697,5,335,0.4286,0.625,7.0,19.0
153501360,59,384,0.5957,0.8085,1.0,29.44
153501369,63,113,0.375,0.5417,1.0,20.43
153501544,19,240,0.3878,0.5417,1.4286,22.74
153502156,89,136,0.5714,0.72,1.0,28.79
153502219,17,517,0.5745,0.78,4.0,27.71
153502514,7,344,0.4043,1.0,1.8261,20.86
153503219,22,194,0.2857,0.4815,1.6905,16.18
153503715,65,620,0.5319,0.6735,1.0,25.83
153504132,91,144,0.3922,0.5306,1.0,23.2
153504464,467,1209,0.5,0.6875,1.0,25.49
153504657,77,1703,0.1224,0.9,0.7222,10.3
153504875,296,1699,0.4896,0.696,1.0,24.38
153504884,210,1580,0.6238,0.8248,1.0,29.88
153505104,90,120,0.4302,0.4509,1.0,22.19
153505667,32,221,0.2913,0.6104,1.0,17.53
153505894,12,176,0.1771,0.6137,0.9148,12.08
153505955,15,270,0.6087,0.7755,3.0,27.93
153506175,83,714,0.5833,0.6522,2.0,26.82
153506490,8,109,0.5178,0.9005,0.9481,19.75
153506643,151,1856,0.625,0.8298,1.1429,29.37
153507079,8,113,0.5854,0.8415,1.0,24.63
153507274,151,418,0.4,0.6136,1.0,21.79
153507596,128,416,0.2527,0.6437,0.317,17.32
153508061,108,874,0.4038,0.6869,0.771,20.13
153508066,92,438,0.2871,0.44,1.0,16.6
153508435,576,1678,0.1224,0.17,1.0,6.36
153508552,143,278,0.6667,0.7391,1.0,32.32
153508564,96,543,0.3807,0.5203,1.6333,20.83
153509357,164,1701,0.4753,0.5981,2.0,24.97
153509625,86,366,0.5431,0.6,1.0,25.21
153509900,44,313,0.7117,0.9259,1.0,33.84
153509918,229,313,0.5682,0.6122,1.0,26.98
153509925,26,191,0.4287,0.5713,1.0,24.77
153510196,17,125,0.4468,0.5714,1.0,20.65
153510927,64,206,0.4678,0.6866,1.0,24.59
153511204,85,331,0.66,0.766,1.0,30.87
153511221,113,854,0.26,0.5111,1.0,17.06
153511236,8,112,0.5423,0.6299,1.3654,21.63
153511268,9,127,0.6122,0.7547,1.2941,25.89
153511279,57,631,0.5208,0.8571,1.0,23.7
153511425,19,281,0.234,0.7917,0.9,16.26
153511677,14,140,0.4667,0.7245,0.8048,19.14
153512245,157,289,0.4314,0.6444,1.0,22.81
153512775,19,233,0.5319,0.875,0.9375,25.95
153512828,6,176,0.2676,0.7387,1.9327,15.83
153512905,32,369,0.541,0.6925,3.0,28.16
153513257,22,154,0.4783,0.6703,1.0,23.41
153513397,1,137,0.1569,1.0,3.1136,8.0
153513453,69,507,0.551,0.8085,1.0,26.8
153513881,188,728,0.4383,0.5639,1.0,22.96
153514261,30,202,0.3085,0.4587,1.0,18.93
153514410,89,234,0.4792,0.5319,1.0,23.83
153514532,77,355,0.3913,0.5192,1.0,21.32
153514548,6,225,0.5784,0.8001,4.0833,28.17
153514589,18,138,0.2292,0.6648,0.6652,18.56
153514708,35,191,0.5102,0.7647,0.5714,23.49
153514873,36,174,0.5802,0.8203,0.5385,25.92
153514895,36,108,0.5453,0.59,1.0,28.72
153514945,94,1686,0.4272,0.9789,1.0,22.21
153515075,53,300,0.1887,0.7609,0.4,19.25
153515290,36,162,0.673,0.7625,1.0,30.14
153515393,31,170,0.3137,0.6042,0.6667,22.68
153515527,32,171,0.2663,0.4907,0.6667,19.94
153515549,147,1077,0.46,0.6444,1.0,23.96
153515926,30,171,0.3635,0.6114,0.6077,18.43
153516039,64,137,0.53,0.598,1.0,26.97
153516077,30,173,0.3776,0.5565,0.5833,19.03
153516322,12,130,0.3718,0.6271,0.9244,17.0
153516331,31,212,0.5102,0.6154,1.0,24.65
153516608,62,287,0.5534,0.6692,1.0,27.4
153516874,36,759,0.4736,0.7185,2.0536,24.81
153517171,75,171,0.4286,0.5319,1.0,22.21
153517255,41,329,0.3111,0.6735,0.8108,19.02
153517329,52,358,0.2135,0.3233,1.0,13.44
153517778,58,699,0.3403,0.788,1.0,19.84
153517941,32,327,0.2246,0.4782,0.9231,15.38
153518082,6,102,0.6042,1.0,1.4744,32.83
153518158,165,398,0.58,0.6458,1.0,28.3
153518473,57,100,0.3846,0.7347,1.0,21.26
153518511,31,325,0.4167,0.6667,0.8571,20.55
153518652,138,340,0.5417,0.6262,1.0,25.79
153518989,25,127,0.5417,0.7292,0.7143,24.96
153519217,98,1101,0.2915,0.4705,1.0,14.66
153519452,83,360,0.5417,0.6275,1.0,25.9
153519454,44,154,0.2846,0.3815,1.0,19.48
153520079,44,856,0.0386,0.9792,0.7248,9.27
153520172,34,344,0.36,0.62,0.9286,18.91
153520469,51,1104,0.0408,0.9608,0.7857,10.39
153520583,370,2404,0.7071,0.8855,1.0,34.15
153520734,37,323,0.6667,0.9375,0.9231,23.3
153520824,30,559,0.5625,0.9811,1.1703,29.03
153520887,150,425,0.4847,0.7369,0.6667,25.75
153521018,288,10157,0.0213,1.0,1.0,7.33
153521172,396,2431,0.3333,0.6969,0.6667,19.98
153521207,205,967,0.6042,0.7692,1.0,30.23
153521226,140,254,0.5445,0.6494,1.0,27.26
153521235,32,344,0.1665,0.537,0.8424,14.25
153521236,17,121,0.56,0.7347,1.0,28.88
153521285,54,243,0.3879,0.4748,1.0,22.07
153521740,45,109,0.449,0.5417,1.0,24.27
153522457,33,183,0.5208,0.6875,1.0,26.7
153523177,59,366,0.4815,0.7391,0.6471,22.64
153523321,81,150,0.5714,0.6735,1.0,28.59
153523488,113,606,0.3673,0.74,0.5714,22.19
153523742,118,205,0.3504,0.4062,1.0,19.51
153523852,160,1670,0.5959,0.7981,1.0,27.76
153523956,58,302,0.5876,0.7273,1.0,27.98
153524047,25,522,0.0769,0.9412,0.8125,11.0
153524189,9,291,0.3061,0.902,1.3333,17.56
153524819,47,163,0.4,0.76,0.3846,21.74
153524960,111,243,0.3571,0.5208,1.0,22.58
153524978,21,131,0.6,0.7037,1.0,27.57
153525611,11,238,0.7255,0.8431,4.2,36.18
153525722,65,397,0.5745,0.8222,0.9286,28.06
153525779,4,120,0.1006,0.8723,1.0,12.0
153525929,15,296,0.5217,0.6604,3.5,24.6
153526186,84,260,0.4445,0.4851,1.0,22.94
153526318,28,148,0.3612,0.49,1.0,20.18
153526324,10,204,0.2436,0.4008,3.4722,16.8
153526515,148,556,0.3797,0.5817,1.0,20.28
153526534,90,163,0.379,0.5151,1.0,22.22
153526561,32,159,0.4515,0.6208,1.0,24.56
153526573,19,173,0.4082,0.5833,1.0,22.11
153526641,40,252,0.5453,0.6667,2.0,26.33
153526730,242,1735,0.3854,0.6464,1.0,19.74
153526799,182,982,0.4444,0.755,0.8,22.92
153526807,54,106,0.5053,0.5918,1.0,26.57
153526919,197,1034,0.5208,0.7,1.0,26.12
153527046,4,138,0.5081,0.7259,2.881,25.0
153527777,56,407,0.3,0.4408,1.0,17.09
153527876,25,188,0.7059,0.7736,3.0,35.36
153528347,7,138,0.5111,0.6596,2.3333,22.86
153528792,14,261,0.4183,0.7191,1.5783,22.5
153529169,18,138,0.5687,0.6467,1.0,26.72
153529207,160,349,0.5345,0.6703,1.0,26.55
153529272,6,106,0.7604,1.0,2.2051,39.5
153529373,41,359,0.6383,0.766,1.0,26.34
153529644,6,103,0.3922,0.8423,1.0,23.83
153529817,8,103,0.5662,0.9794,1.0,28.63
153529844,27,1313,0.1957,0.8043,2.1731,14.37
153530079,215,900,0.3725,0.4783,1.0,20.0
153530095,76,1007,0.2474,0.6878,1.0,16.41
153530279,23,461,0.375,0.625,2.7143,22.78
153530295,14,544,0.3263,0.675,1.5444,16.0
153530581,4,113,0.3531,1.0,1.04,20.5
153530665,10,101,0.1754,0.3761,0.9722,10.7
153530896,44,798,0.4847,0.6471,1.6333,24.23
153531108,38,719,0.1901,0.5353,1.0,9.95
153531233,245,2559,0.5652,0.68,7.0,27.01
153531652,7,132,0.4231,0.8723,1.0,23.71
153531712,262,1225,0.52,0.6498,1.0,25.32
153531731,27,198,0.4255,0.7,1.0,23.07
153531984,135,1493,0.4808,0.8478,1.0,24.08
153532081,19,136,0.3617,0.62,0.8889,21.11
153532087,49,376,0.5208,0.5957,2.0,26.22
153532384,33,107,0.6275,0.6939,1.0,29.73
153532408,44,141,0.4744,0.5685,1.0,23.57
153532457,6,184,0.4053,0.9082,1.4894,21.83
153532552,66,632,0.3645,0.6663,1.0,19.62
153532796,29,110,0.5098,0.6852,1.0,24.79
153533121,16,224,0.3161,0.6265,1.0,15.38
153533125,51,153,0.4884,0.5349,1.0,24.45
153533250,11,107,0.4792,0.7347,1.0,27.82
153533532,31,126,0.087,0.1458,1.0,5.81
153533705,19,163,0.3958,0.449,1.4,19.0
153534018,57,174,0.4375,0.5,1.0,23.51
153534238,92,246,0.606,0.6948,1.0,28.71
153534518,19,155,0.5208,0.6939,1.0,26.16
153534715,110,212,0.5151,0.6392,1.0,25.01
153534788,34,104,0.1812,0.2501,1.0,9.88
153534862,10,150,0.4481,0.6678,1.0,24.7
153534892,82,108,0.4333,0.45,1.0,23.43
153534915,10,369,0.5233,0.9129,3.2031,27.7
153535122,226,1059,0.4142,0.566,1.0,22.51
153535123,133,272,0.5385,0.6809,1.0,27.06
153535239,38,242,0.6494,0.6979,1.0714,31.55
153535288,47,148,0.4091,0.6122,0.6,21.66
153535319,109,203,0.4792,0.6275,1.0,24.2
153535464,429,3088,0.42,0.68,1.0,21.67
153535694,11,134,0.5,0.9787,1.0,28.27
153536013,37,116,0.34,0.7,0.4,19.03
153536094,155,985,0.4906,0.6596,1.0,24.88
153536411,56,144,0.5717,0.6458,1.0,27.71
153536451,6,301,0.7156,0.9906,4.0595,36.0
153536678,49,104,0.4694,0.6522,0.6667,23.82
153537249,25,114,0.3958,0.6,1.0,22.96
153537251,25,130,0.4468,0.5714,1.0,24.0
153537557,5,252,0.5625,0.9796,6.0,29.2
153537796,41,117,0.5714,0.6154,1.0,26.88
153537885,1,158,0.3111,1.0,4.9375,14.0
153538029,7,133,0.4118,0.566,2.2609,23.29
153538531,49,598,0.4898,0.7708,1.0,24.2
153538906,17,356,0.28,0.4902,2.0,18.65
153538920,9,102,0.375,0.7347,0.75,19.67
153540329,26,262,0.4284,0.7836,0.9333,24.15
153540626,150,190,0.5413,0.5959,1.0,26.23
153540705,58,119,0.3775,0.6,1.0,23.93
153540767,2,152,0.2309,0.9783,2.1622,11.5
153540846,49,120,0.2826,0.5745,1.0,17.8
153541014,35,146,0.5,0.8542,0.5641,24.49
153541060,26,608,0.1722,0.9615,1.0,14.77
153541099,20,258,0.0927,0.3021,1.7292,6.75
153541168,52,190,0.4694,0.4694,2.0,26.88
153541773,41,182,0.5686,0.6792,1.0,26.73
153542249,61,860,0.2885,0.5769,1.1111,17.98
153542409,44,319,0.4574,0.6804,0.9083,24.36
153543727,33,468,0.5208,0.8936,1.0,24.52
153543828,18,117,0.6184,0.7065,1.0,29.44
153543913,50,200,0.6064,0.6914,1.0,29.84
153544170,132,283,0.592,0.6253,1.0,29.74
153544470,156,2173,0.5289,0.6598,4.0,26.88
153544537,98,145,0.5453,0.5817,1.0,26.8
153544654,38,295,0.3338,0.6599,0.9792,20.53
153544875,32,101,0.4736,0.6273,1.0,22.09
153545040,22,224,0.3994,0.7826,1.0,21.36
153545152,61,1279,0.3043,0.5417,2.0,16.85
153545164,54,147,0.4523,0.5554,1.0,24.94
153545462,4,100,0.2715,0.405,3.075,13.5
153545464,5,367,0.7959,1.0,1.8182,31.8
153545612,2,124,0.49,0.7708,4.891,24.0
153545802,77,698,0.617,0.8654,1.0,30.14
153545998,50,556,0.044,0.2501,1.5,5.98
153546565,17,162,0.5577,0.6296,1.3333,29.29
153546814,56,327,0.5256,0.6933,1.0,25.52
153547013,73,172,0.4118,0.4444,1.0,21.86
153547021,652,1183,0.3469,0.4479,1.0,20.59
153547114,78,125,0.521,0.6039,1.0,26.32
153547206,63,133,0.4681,0.5745,1.0,25.22
153547573,224,434,0.4019,0.5527,1.0,23.3
153547649,113,323,0.4444,0.6078,1.0,22.65
153547654,24,163,0.6416,0.8021,1.4674,32.08
153547800,52,132,0.4639,0.5979,1.0,23.04
153547997,9,324,0.7556,0.8462,6.5,31.56
153548133,149,377,0.4792,0.6939,0.5,23.88
153548578,120,148,0.4266,0.4896,1.0,21.09
153548931,21,195,0.3061,0.5882,1.0,18.52
153549349,196,828,0.5256,0.6939,2.0,26.58
153549354,50,1262,0.5094,0.8125,2.0,24.5
153549461,14,292,0.2989,0.51,3.1667,18.71
153550149,88,155,0.4285,0.5959,1.0,23.24
153550304,48,139,0.5472,0.7214,1.0,27.02
153550488,20,190,0.5005,0.8316,0.9143,27.15
153550499,45,482,0.2041,0.7347,0.8,16.71
153550503,62,683,0.1939,0.734,0.8,16.4
153550511,14,114,0.3418,0.6522,0.875,20.36
153550774,134,1485,0.2401,0.4574,1.0,14.8
153550837,46,287,0.2128,0.7859,0.375,17.72
153551106,25,174,0.5208,0.6275,1.0,25.6
153551452,33,396,0.5208,0.6667,2.0,27.27
153551634,42,221,0.7319,0.8278,1.0,34.64
153551761,53,559,0.4773,0.76,1.0,22.58
153551854,24,122,0.6776,0.88,0.9091,32.63
153551942,21,104,0.5918,0.72,1.0,30.52
153551960,15,152,0.4,0.4694,1.3333,19.4
153552077,92,1875,0.5601,0.6288,6.0,26.92
153552108,34,328,0.4063,0.6833,0.9688,21.21
153552313,157,418,0.1224,0.1667,1.0,9.03
153552321,11,146,0.3261,0.7826,0.8571,16.64
153552354,152,1382,0.4599,0.5313,2.5714,23.73
153552381,30,201,0.4794,0.7283,1.0,25.3
153552601,35,333,0.3137,0.625,0.9286,18.71
153552689,32,164,0.6352,0.7273,1.0,29.38
153552816,90,357,0.227,0.6177,1.0,17.21
153553020,272,444,0.4687,0.6667,1.0,24.75
153553036,18,186,0.8016,0.8412,2.1429,29.72
153553291,13,290,0.3958,0.9583,1.1538,18.0
153553364,63,772,0.4898,0.9057,1.0,25.46
153553496,15,104,0.4375,0.5682,1.0,23.4
