member_id,bet_month,zero_kind,vb_sum_state,n_orders,n_rounds_month,n_days_month,n_tables_month,n_vb_null,n_vb_blank,n_vb_true_zero,n_vb_positive,vb_null_share,sum_valid_bet,sum_stake,sum_game_pnl,sum_rebate,n_order_nocomm,n_hedge_rounds,n_hedge_eq,n_zero_pnl_rounds,hedge_eq_share,verdict_hint
52515852,2026-03-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,3.5248501938,3.5248501938,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
52619726,2026-03-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,176.2425096933,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
52756811,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,23.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
53030858,2026-05-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,216.2723301180,216.2723301180,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
53213648,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,69.0726990157,0E-10,0E-10,1,0,0,1,0E-7,两者皆低·判UNKNOWN
53253146,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,1.6617161373,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
53329362,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,20.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
53393170,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,26.6801817426,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
53456918,2026-03-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,10.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
53862956,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,10.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
53956363,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,32.2250909714,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
54287847,2026-03-01,游戏输赢为零,有值,9,9,1,1,0,0,2,7,0E-7,34.5516772914,47.6146932805,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
54580630,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,10.0000000000,0E-10,0E-10,1,0,0,1,0E-7,两者皆低·判UNKNOWN
54583929,2026-04-01,游戏输赢为零,有值,3,3,1,3,0,0,1,2,0E-7,80.0000000000,120.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
54656794,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,168.6589505196,168.6589505196,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
54659980,2026-05-01,洗码与输赢皆为零,有值,2,2,1,1,0,0,2,0,0E-7,0E-10,8.4024787312,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
54813661,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,5.9194948698,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
54961674,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,7.5924379318,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
54993323,2026-07-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,2000.0000000000,2000.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
55033858,2026-04-01,洗码与输赢皆为零,有值,2,2,1,2,0,0,2,0,0E-7,0E-10,211.2453355258,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
55038807,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,41.5429034336,41.5429034336,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
55163088,2026-08-01,游戏输赢为零,有值,27,27,2,2,0,0,4,23,0E-7,4298.9417989414,4960.3174603170,0E-10,34.3915343926,27,0,0,4,0E-7,两者皆低·判UNKNOWN
55199688,2026-08-01,游戏输赢为零,有值,4,4,1,3,0,0,0,4,0E-7,40.4073056408,40.4073056408,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
56570189,2026-07-01,游戏输赢为零,有值,3,3,1,2,0,0,0,3,0E-7,40.0000000000,40.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
56664150,2026-07-01,游戏输赢为零,有值,3,3,1,1,0,0,0,3,0E-7,40.0000000000,40.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
57067173,2026-05-01,游戏输赢为零,有值,3,3,1,2,0,0,1,2,0E-7,65.1360349806,97.7040524709,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
57290200,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,20.4390303724,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
57400364,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,108.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
58608507,2026-04-01,游戏输赢为零,有值,4,4,2,3,0,0,2,2,0E-7,15.7055728608,34.0287411984,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
59005796,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,20.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
59118220,2026-07-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,204.3903037240,204.3903037240,0E-10,1.6351224298,0,0,0,0,0E-7,两者皆低·判UNKNOWN
59389249,2026-07-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,20.0000000000,20.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
59833406,2026-06-01,游戏输赢为零,有值,4,4,1,1,0,0,0,4,0E-7,41.5429034336,41.5429034336,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
59979920,2026-04-01,游戏输赢为零,有值,3,3,1,1,0,0,1,2,0E-7,42.1647376300,63.2471064450,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
60041373,2026-04-01,游戏输赢为零,有值,3,3,1,1,0,0,0,3,0E-7,4.5447315200,4.5447315200,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
60098346,2026-07-01,游戏输赢为零,有值,3,3,2,2,0,0,1,2,0E-7,36.0000000000,72.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
60306203,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,6.5136034981,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
60397427,2026-06-01,游戏输赢为零,有值,35,35,1,8,0,0,5,30,0E-7,3801.0000000000,4252.0000000000,0E-10,0E-10,0,0,0,5,0E-7,两者皆低·判UNKNOWN
60473344,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,831.8083513558,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
60567577,2026-05-01,游戏输赢为零,有值,3,3,1,1,0,0,1,2,0E-7,42.0123936562,63.0185904843,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
61330854,2026-08-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,60.6109584613,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
61573084,2026-08-01,游戏输赢为零,有值,3,3,1,2,0,0,1,2,0E-7,67.5675675676,101.3513513514,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
61788723,2026-03-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,109.2394747766,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
61934214,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,118.9497815649,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
62082503,2026-03-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,4.4017959328,4.4017959328,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
62325778,2026-03-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,52.6634541960,52.6634541960,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
62639665,2026-04-01,游戏输赢为零,有值,3,3,1,2,0,0,1,2,0E-7,52.3519095360,104.7038190719,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
62834728,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,8.0431736807,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
62918740,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.5945721551,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
62923517,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,21.0061968281,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
62930843,2026-05-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,100.0000000000,100.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
63017815,2026-07-01,游戏输赢为零,有值,3,3,1,2,0,0,1,2,0E-7,25.8177781220,38.7266671830,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
63048486,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,64.2888368864,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
63171899,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,18.0008743282,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
63775117,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,137.9310344828,137.9310344828,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
63909792,2026-05-01,游戏输赢为零,有值,4,4,1,3,0,0,0,4,0E-7,625.0000000000,625.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
63957436,2026-05-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,40.0000000000,40.0000000000,0E-10,0E-10,2,0,0,0,0E-7,两者皆低·判UNKNOWN
64094179,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,13.6407828436,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
64425409,2026-03-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,21.8478949553,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
64463618,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,4.2164737630,4.2164737630,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
64618483,2026-05-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,259.4572155052,259.4572155052,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
64690663,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,21.0823688150,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
64840634,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,21.0823688150,21.0823688150,0E-10,0.1686589506,0,0,0,0,0E-7,两者皆低·判UNKNOWN
64910386,2026-07-01,洗码与输赢皆为零,有值,2,2,1,1,0,0,2,0,0E-7,0E-10,516.3555624402,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
64955125,2026-06-01,游戏输赢为零,有值,3,3,1,2,0,0,0,3,0E-7,40.0000000000,40.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
64991758,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,102.1951518620,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
65113871,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,4.1542903434,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
65189135,2026-07-01,游戏输赢为零,有值,6,6,1,1,0,0,0,6,0E-7,1226.3418223440,1226.3418223440,0E-10,0E-10,6,0,0,0,0E-7,两者皆低·判UNKNOWN
65244483,2026-08-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,8.0814611282,8.0814611282,0E-10,0.0646516890,0,0,0,0,0E-7,两者皆低·判UNKNOWN
65352365,2026-07-01,游戏输赢为零,有值,4,4,1,1,0,0,0,4,0E-7,77.4533343660,77.4533343660,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
65493043,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,25.7155347545,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
65567832,2026-03-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,105.3269083920,105.3269083920,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
65567832,2026-04-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,261.7595476796,261.7595476796,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
65797383,2026-03-01,游戏输赢为零,有值,4,4,1,4,0,0,0,4,0E-7,52.6634541960,52.6634541960,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
65797383,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,12.9088890610,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
65805391,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,25.9457215505,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
65828392,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,8.4329475260,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
65921015,2026-03-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,40.0000000000,40.0000000000,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
65932166,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,56.0427585491,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
65958834,2026-05-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,168.0495746246,168.0495746246,0E-10,0E-10,2,0,0,0,0E-7,两者皆低·判UNKNOWN
65959447,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,30.8586417055,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
65961542,2026-07-01,游戏输赢为零,有值,12,3,1,1,0,0,0,12,0E-7,30.9813337464,30.9813337464,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
66240663,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,53.4428007126,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
66270911,2026-06-01,游戏输赢为零,有值,6,4,1,2,0,0,0,6,0E-7,12.4628710302,12.4628710302,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
66371198,2026-03-01,洗码与输赢皆为零,有值,2,2,1,1,0,0,2,0,0E-7,0E-10,157.9903625878,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
66632993,2026-05-01,游戏输赢为零,有值,8,8,2,4,0,0,0,8,0E-7,84.0247873120,84.0247873120,0E-10,0.6721982984,8,0,0,0,0E-7,两者皆低·判UNKNOWN
66633243,2026-06-01,游戏输赢为零,有值,4,4,1,4,0,0,0,4,0E-7,411.4485560726,411.4485560726,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
66654463,2026-05-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,21.0061968280,21.0061968280,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
66684497,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,4.0595259659,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
66873308,2026-07-01,游戏输赢为零,有值,3,3,1,3,0,0,1,2,0E-7,8.1756121490,12.2634182235,0E-10,0.0654048972,0,0,0,1,0E-7,两者皆低·判UNKNOWN
67054842,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,482.0179175380,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
67240000,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,80.4317368066,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
67241342,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,21.0823688150,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
67263439,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,79.8366620422,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
67367538,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.1082368815,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
67455212,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,3.0981333746,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
67457523,2026-05-01,游戏输赢为零,有值,3,3,1,1,0,0,1,2,0E-7,51.8914431010,103.7828862020,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
67467060,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,62.8222914431,0E-10,0E-10,1,0,0,1,0E-7,两者皆低·判UNKNOWN
67522084,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.5817778122,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
67707479,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,0.3796276324,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
67789228,2026-08-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,25.6851514140,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
67970925,2026-08-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,7.4913083968,7.4913083968,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
68280382,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,52.3519095359,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
68371298,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,50.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
68403911,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,25.7155347546,25.7155347546,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
68418046,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,34.1997264022,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
68431346,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,261.7595476795,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
68975156,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.5817778122,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
68989405,2026-04-01,游戏输赢为零,有值,6,6,1,1,0,0,2,4,0E-7,22.7236576000,34.0854864000,0E-10,0E-10,0,0,0,2,0E-7,两者皆低·判UNKNOWN
69052435,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,15.7055728608,15.7055728608,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
69143546,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,257.1553475454,257.1553475454,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
69156701,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,20.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
69239757,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,10.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
69319347,2026-04-01,游戏输赢为零,有值,3,3,1,3,0,0,1,2,0E-7,100.0000000000,250.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
69588469,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,54.0026229845,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
69640921,2026-06-01,游戏输赢为零,有值,17,17,1,3,0,0,1,16,0E-7,4114.4855607280,4371.6409082735,0E-10,0E-10,17,0,0,1,0E-7,两者皆低·判UNKNOWN
69650819,2026-06-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,20.5724278036,20.5724278036,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
69652949,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,21.0823688150,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
69736830,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,2.5945704721,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
69801691,2026-06-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,24.0000000000,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
69857369,2026-04-01,游戏输赢为零,有值,16,16,2,4,0,0,3,13,0E-7,287.9355024480,353.3753893680,0E-10,0E-10,0,0,0,3,0E-7,两者皆低·判UNKNOWN
70056550,2026-05-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,25.9457215506,25.9457215506,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
70427199,2026-03-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,118.7747199886,118.7747199886,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
70427199,2026-06-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,110.0679119016,110.0679119016,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
70539488,2026-04-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,52.3519095359,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
70553471,2026-05-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,518.9144310104,518.9144310104,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
70560865,2026-04-01,游戏输赢为零,有值,2,2,2,2,0,0,0,2,0E-7,315.2616178832,315.2616178832,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
70745265,2026-07-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,67.9007564609,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
70764877,2026-03-01,游戏输赢为零,有值,4,4,3,3,0,0,0,4,0E-7,28.4382652658,28.4382652658,0E-10,0E-10,3,0,0,0,0E-7,两者皆低·判UNKNOWN
70783004,2026-05-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,51.8914431010,51.8914431010,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
71027864,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,6.2269731721,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
71059915,2026-06-01,游戏输赢为零,有值,5,5,1,3,0,0,1,4,0E-7,124.6287103006,166.1716137341,0E-10,0.9970296824,0,0,0,1,0E-7,两者皆低·判UNKNOWN
71075133,2026-08-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,7.4913083968,7.4913083968,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
71093063,2026-07-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,10.3271112488,10.3271112488,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
71130655,2026-06-01,游戏输赢为零,有值,2,2,1,2,0,0,0,2,0E-7,10.2862139018,10.2862139018,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
71164056,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,64.8643038763,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
71196854,2026-05-01,洗码与输赢皆为零,有值,1,1,1,1,0,0,1,0,0E-7,0E-10,21.0061968281,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
71349779,2026-07-01,游戏输赢为零,有值,22,22,1,5,0,0,4,18,0E-7,1148.8158359848,1458.1124072115,0E-10,0E-10,22,0,0,4,0E-7,两者皆低·判UNKNOWN
71355893,2026-05-01,游戏输赢为零,有值,9,9,1,1,0,0,1,8,0E-7,546.1611175296,609.1797080138,0E-10,0E-10,0,0,0,1,0E-7,两者皆低·判UNKNOWN
71593141,2026-04-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,430.8951847464,430.8951847464,0E-10,0E-10,2,0,0,0,0E-7,两者皆低·判UNKNOWN
71593141,2026-05-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,865.0893204724,865.0893204724,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
71661973,2026-06-01,游戏输赢为零,有值,2,2,1,1,0,0,0,2,0E-7,257.1553475454,257.1553475454,0E-10,0E-10,0,0,0,0,0E-7,两者皆低·判UNKNOWN
71842404,2026-04-01,游戏输赢为零,有值,8,2,1,1,0,0,0,8,0E-7,340.5414609228,340.5414609228,0E-10,0E-10,4,0,0,0,0E-7,两者皆低·判UNKNOWN
