late_def,intake_ver,player_id,total_orders,late_orders,late_ratio,stake_late,stake_early,pnl_late,pnl_early,roi_late,roi_early,stake_ramp,stake_all,valid_bet,pnl_all
bet04>=40,M2A+ext,143673936,77,26,0.3377,191.99,832.47,-1.2,42.46,-0.0063,0.051,0.4524,1024.46,972.03,41.26
bet04>=40,M2A+ext,143674006,267,49,0.1835,1617.78,6420.97,-103.96,596.22,-0.0643,0.0929,1.1209,8038.75,7604.49,492.26
bet04>=40,M2A+ext,143674586,53,0,0,,191.7,,18.83,,0.0982,,191.7,166.76,18.83
bet04>=40,M2A+ext,143674743,86,37,0.4302,1296.91,1253.46,-20.51,63.59,-0.0158,0.0507,1.3702,2550.38,2263.7,43.07
bet04>=40,M2A+ext,143675182,94,25,0.266,823.64,2448.7,-291.05,499.11,-0.3534,0.2038,0.9284,3272.34,2948.74,208.07
bet04>=40,M2A+ext,143675242,106,2,0.0189,23.35,515.37,-23.35,-23.99,-1,-0.0465,2.3561,538.72,512.87,-47.34
bet04>=40,M2A+ext,143675468,118,13,0.1102,105.34,792.04,63.85,-30.44,0.6062,-0.0384,1.0742,897.38,823.64,33.41
bet04>=40,M2A+ext,143675485,3901,1068,0.2738,121324.84,367860.96,-6966.79,-14181.7,-0.0574,-0.0386,0.8749,489185.8,446482.7,-21148.48
bet04>=40,M2A+ext,143675500,84,43,0.5119,153.35,287.87,-27.31,-25.25,-0.1781,-0.0877,0.5079,441.21,424.39,-52.55
bet04>=40,M2A+ext,143675762,56,12,0.2143,269.61,768.26,-23.3,-62.76,-0.0864,-0.0817,1.2868,1037.88,874.02,-86.05
bet04>=40,M2A+ext,143675950,891,161,0.1807,39915.22,203372.39,-227.52,876.54,-0.0057,0.0043,0.8899,243287.61,225266.4,649.01
bet04>=40,M2A+ext,143676069,78,14,0.1795,166.55,839.08,-63.77,180.78,-0.3829,0.2155,0.9074,1005.63,889.68,117.01
bet04>=40,M2A+ext,143676310,96,34,0.3542,1526.59,2715.26,-190.18,-246.11,-0.1246,-0.0906,1.0252,4241.85,3979.98,-436.29
bet04>=40,M2A+ext,143676957,117,42,0.359,16114.69,27329.43,125.83,-2369.92,0.0078,-0.0867,1.0529,43444.12,39647.25,-2244.09
bet04>=40,M2A+ext,143676994,206,60,0.2913,3343.86,8375.48,857.38,-1013.36,0.2564,-0.121,0.9715,11719.34,10549.93,-155.97
bet04>=40,M2A+ext,143677380,5260,397,0.0755,16527,156027,1003.75,-4449.2,0.0607,-0.0285,1.2975,172554,152658,-3445.45
bet04>=40,M2A+ext,143677684,45,0,0,,2870,,-84.5,,-0.0294,,2870,2740,-84.5
bet04>=40,M2A+ext,143677819,551,140,0.2541,3005.58,8367.84,-336.07,-472.95,-0.1118,-0.0565,1.0545,11373.42,10069.66,-809.02
bet04>=40,M2A+ext,143677843,120,0,0,,3286.32,,-75.6,,-0.023,,3286.32,3034.17,-75.6
bet04>=40,M2A+ext,143677880,439,73,0.1663,1613.32,6366.15,-543.99,-1186.11,-0.3372,-0.1863,1.2706,7979.47,7882.93,-1730.1
bet04>=40,M2A+ext,143677945,113,16,0.1416,248.68,1130.64,61.22,-99.49,0.2462,-0.088,1.3334,1379.32,1256.47,-38.27
bet04>=40,M2A+ext,143678675,1669,586,0.3511,26496.05,44763.42,510.58,-1609.24,0.0193,-0.0359,1.0939,71259.47,63527.69,-1098.66
bet04>=40,M2A+ext,143678686,121,38,0.314,88.97,183.84,-45.6,-40.48,-0.5126,-0.2202,1.057,272.81,257.42,-86.08
bet04>=40,M2A+ext,143679678,66,12,0.1818,1070,6767,13.15,-825.6,0.0123,-0.122,0.7115,7837,7148,-812.45
bet04>=40,M2A+ext,143679759,3581,651,0.1818,6190.04,27498.02,-421.71,-1086.46,-0.0681,-0.0395,1.0132,33688.06,30567.06,-1508.17
bet04>=40,M2A+ext,143679889,70,24,0.3429,182.68,453.23,4.59,-47.38,0.0251,-0.1045,0.7725,635.91,608.49,-42.8
bet04>=40,M2A+ext,143679954,46,7,0.1522,19000,74386,-15050,7711,-0.7921,0.1037,1.4231,93386,88437,-7339
bet04>=40,M2A+ext,143680340,33,13,0.3939,942.33,2741.67,446.3,-1133.16,0.4736,-0.4133,0.5288,3684,2636.97,-686.86
bet04>=40,M2A+ext,143680567,33,0,0,,1458.39,,-479.56,,-0.3288,,1458.39,1123.3,-479.56
bet04>=40,M2A+ext,143680995,61,27,0.4426,231.91,326.36,104.25,1.28,0.4495,0.0039,0.8948,558.26,516.1,105.53
bet04>=40,M2A+ext,143682009,74,4,0.0541,25.95,583.78,10.38,3.11,0.4,0.0053,0.7778,609.72,594.16,13.49
bet04>=40,M2A+ext,143682424,69,19,0.2754,94.76,181.53,6.02,-4.36,0.0635,-0.024,1.3736,276.29,237.06,1.66
bet04>=40,M2A+ext,143682711,156,9,0.0577,252.99,6110.05,-105.41,-890.45,-0.4167,-0.1457,0.6763,6363.03,5943.65,-995.86
bet04>=40,M2A+ext,143683192,5840,2169,0.3714,29913.16,47134.62,878.95,-345.91,0.0294,-0.0073,1.0741,77047.78,69608.06,533.04
bet04>=40,M2A+ext,143683805,1153,286,0.248,3652.24,9775.89,-31.16,-548.72,-0.0085,-0.0561,1.1325,13428.14,12070.66,-579.88
bet04>=40,M2A+ext,143684023,101,30,0.297,5323.43,15089.68,-386.63,1364.25,-0.0726,0.0904,0.8349,20413.11,18094.17,977.62
bet04>=40,M2A+ext,143684085,405,39,0.0963,114.27,1035.58,-19.37,-67.53,-0.1695,-0.0652,1.0356,1149.85,929.46,-86.9
bet04>=40,M2A+ext,143684127,965,341,0.3534,8104.68,14904.76,342.57,-687.32,0.0423,-0.0461,0.995,23009.45,21189.59,-344.75
bet04>=40,M2A+ext,143684468,77,12,0.1558,438.9,2736.68,-284,232.36,-0.6471,0.0849,0.8687,3175.59,2891.59,-51.64
bet04>=40,M2A+ext,143684611,59,29,0.4915,1091.75,1260.83,229.32,-207.71,0.21,-0.1647,0.8958,2352.57,1972.46,21.6
bet04>=40,M2A+ext,143684674,2502,617,0.2466,30042.37,90419.83,-845.61,-2790.39,-0.0281,-0.0309,1.0151,120462.2,111155.26,-3636.01
bet04>=40,M2A+ext,143684814,166,12,0.0723,888.37,3779.81,-392.63,326.64,-0.442,0.0864,3.0162,4668.19,3560.02,-65.99
bet04>=40,M2A+ext,143684955,142,54,0.3803,3920.94,7545.56,208.82,-1728.89,0.0533,-0.2291,0.8468,11466.5,10876.56,-1520.07
bet04>=40,M2A+ext,143684998,60,0,0,,1882.79,,-600.42,,-0.3189,,1882.79,1856.85,-600.42
bet04>=40,M2A+ext,143685161,37,3,0.0811,260,2777,61.75,576.55,0.2375,0.2076,1.0611,3037,2917,638.3
bet04>=40,M2A+ext,143685201,115,18,0.1565,253.91,1233.46,6.51,-130.17,0.0256,-0.1055,1.1093,1487.38,1385.22,-123.66
bet04>=40,M2A+ext,143685609,36,4,0.1111,1612.8,5025.22,-1567.58,-2348.21,-0.972,-0.4673,2.5675,6638.02,6621.4,-3915.79
bet04>=40,M2A+ext,143686053,131,24,0.1832,521.05,1943,-220.48,139.86,-0.4231,0.072,1.1956,2464.05,2124.72,-80.62
bet04>=40,M2A+ext,143686913,602,202,0.3355,7696,17627.79,825.99,-1208.26,0.1073,-0.0685,0.8645,25323.79,21351.42,-382.27
bet04>=40,M2A+ext,143687157,2909,391,0.1344,93824.41,454698.35,-1067.47,-20095.58,-0.0114,-0.0442,1.3288,548522.76,506127.46,-21163.05
bet04>=40,M2A+ext,143687263,43,4,0.093,32.2,337.15,-21.92,-0.67,-0.6806,-0.002,0.9313,369.35,324.68,-22.59
bet04>=40,M2A+ext,143687300,85,8,0.0941,272.54,1937.24,-58.32,51.66,-0.214,0.0267,1.3541,2209.78,1915.92,-6.66
bet04>=40,M2A+ext,143687663,31,14,0.4516,218.51,421.27,62.4,-227.54,0.2856,-0.5401,0.6298,639.78,639.78,-165.14
bet04>=40,M2A+ext,143687905,213,52,0.2441,380.84,1216.19,-10.94,-59.93,-0.0287,-0.0493,0.9695,1597.03,1426.5,-70.87
bet04>=40,M2A+ext,143688032,66,26,0.3939,1871.08,1551.15,132.12,110.47,0.0706,0.0712,1.8558,3422.23,2858.15,242.59
bet04>=40,M2A+ext,143688098,46,9,0.1957,49.51,210.09,-32.22,49.1,-0.6508,0.2337,0.9688,259.59,248.15,16.88
bet04>=40,M2A+ext,143688279,290,64,0.2207,7993.45,26686.91,474.22,-2169.41,0.0593,-0.0813,1.0577,34680.37,30252.96,-1695.18
bet04>=40,M2A+ext,143688377,49,15,0.3061,46.26,99.12,-18.98,31.89,-0.4103,0.3217,1.0579,145.38,142.8,12.91
bet04>=40,M2A+ext,143688489,236,58,0.2458,2423.89,7883.67,625.47,-90.96,0.258,-0.0115,0.9436,10307.57,9213.41,534.51
bet04>=40,M2A+ext,143688521,4297,1592,0.3705,27672.89,38386.55,-2129.29,660.99,-0.0769,0.0172,1.2249,66059.44,61837.04,-1468.3
bet04>=40,M2A+ext,143688522,76,13,0.1711,34.03,164.91,-2.62,54.97,-0.0769,0.3333,1,198.94,198.94,52.35
bet04>=40,M2A+ext,143688705,8324,1699,0.2041,574656.93,2215604.13,-17431.51,-2359.87,-0.0303,-0.0011,1.0114,2790261.06,2524139.42,-19791.38
bet04>=40,M2A+ext,143689011,4170,750,0.1799,18912.38,87414.99,-723.25,1880.14,-0.0382,0.0215,0.9866,106327.37,96047.69,1156.9
bet04>=40,M2A+ext,143689061,120,29,0.2417,261.72,515.13,-63.35,-28.77,-0.2421,-0.0558,1.5943,776.85,729.08,-92.12
bet04>=40,M2A+ext,143689401,74,23,0.3108,389.71,1202.66,107.3,124.99,0.2753,0.1039,0.7185,1592.37,1403.56,232.3
bet04>=40,M2A+ext,143689613,68,0,0,,1951.29,,-67,,-0.0343,,1951.29,1737.6,-67
bet04>=40,M2A+ext,143689665,531,133,0.2505,16084.08,54063.68,977.56,3868.19,0.0608,0.0715,0.8903,70147.76,63111.73,4845.74
bet04>=40,M2A+ext,143689683,142,21,0.1479,58.41,526.45,3.75,-2.15,0.0643,-0.0041,0.6393,584.86,547.47,1.61
bet04>=40,M2A+ext,143689762,215,71,0.3302,10981.61,21344.91,126.5,1511.04,0.0115,0.0708,1.0435,32326.52,29653.28,1637.54
bet04>=40,M2A+ext,143689938,150,30,0.2,924,3724,-477,1195.5,-0.5162,0.321,0.9925,4648,4238,718.5
bet04>=40,M2A+ext,143690199,63,24,0.381,963.83,958.63,417.35,-130.41,0.433,-0.136,1.6338,1922.46,1688.75,286.94
bet04>=40,M2A+ext,143690434,46,3,0.0652,30.86,822.08,-5.14,337.59,-0.1667,0.4107,0.538,852.94,801.51,332.45
bet04>=40,M2A+ext,143691073,80,16,0.2,101.16,545.3,-0.61,-18.98,-0.006,-0.0348,0.7421,646.46,557.69,-19.58
bet04>=40,M2A+ext,143691314,47,10,0.2128,89.62,195.01,-68.76,21.38,-0.7673,0.1096,1.7004,284.64,274.33,-47.38
bet04>=40,M2A+ext,143691320,169,53,0.3136,3334.55,8734.78,-269.15,-1056.59,-0.0807,-0.121,0.8355,12069.33,10787.27,-1325.74
bet04>=40,M2A+ext,143691330,217,73,0.3364,2433.85,5475.48,-790.21,-1697.29,-0.3247,-0.31,0.8768,7909.32,7054.96,-2487.51
bet04>=40,M2A+ext,143691460,204,99,0.4853,1022.49,1039.36,-54.5,-28.86,-0.0533,-0.0278,1.0434,2061.86,1833.32,-83.36
bet04>=40,M2A+ext,143691694,37,9,0.2432,957.03,2313.06,108.69,608.4,0.1136,0.263,1.2872,3270.1,2975.63,717.09
bet04>=40,M2A+ext,143691802,102,18,0.1765,548.01,1631.32,140.71,-41.41,0.2568,-0.0254,1.5677,2179.33,1871.77,99.3
bet04>=40,M2A+ext,143691901,167,36,0.2156,4743.43,18909.31,-961.45,-152.13,-0.2027,-0.008,0.9128,23652.73,20721.17,-1113.58
bet04>=40,M2A+ext,143692043,167,36,0.2156,281.51,816.84,-4.55,-9.1,-0.0162,-0.0111,1.2541,1098.35,973.78,-13.65
bet04>=40,M2A+ext,143692051,1936,387,0.1999,153480.56,559754.14,-5747.94,9532.25,-0.0375,0.017,1.0975,713234.7,638755.73,3784.31
bet04>=40,M2A+ext,143692188,65,16,0.2462,174.82,635.14,-12.33,-120.66,-0.0705,-0.19,0.843,809.96,674.04,-132.99
bet04>=40,M2A+ext,143692195,860,145,0.1686,14110,54380,-185,347.5,-0.0131,0.0064,1.2795,68490,56615,162.5
bet04>=40,M2A+ext,143692568,245,13,0.0531,6655,81465,-285,-3762.55,-0.0428,-0.0462,1.4579,88120,77753,-4047.55
bet04>=40,M2A+ext,143692590,63,0,0,,654.05,,136.94,,0.2094,,654.05,592.73,136.94
bet04>=40,M2A+ext,143692660,2497,295,0.1181,7015.73,46961.14,446.94,-886.13,0.0637,-0.0189,1.1151,53976.87,49934.01,-439.19
bet04>=40,M2A+ext,143692826,32,4,0.125,153.71,1301.86,110.69,-241.08,0.7201,-0.1852,0.8265,1455.57,1280.19,-130.39
bet04>=40,M2A+ext,143692876,2586,565,0.2185,3288.6,10693.47,96.51,-1073.26,0.0293,-0.1004,1.1,13982.07,13006.5,-976.74
bet04>=40,M2A+ext,143693085,30,2,0.0667,104.05,1583.22,0.77,-39.66,0.0074,-0.025,0.92,1687.27,1635.63,-38.88
bet04>=40,M2A+ext,143693184,667,148,0.2219,1914.24,6208.43,-83.74,-82.73,-0.0437,-0.0133,1.0812,8122.67,7423.11,-166.48
bet04>=40,M2A+ext,143693192,354,43,0.1215,657.65,3579.35,17.31,152.29,0.0263,0.0425,1.3289,4237,3967.31,169.6
bet04>=40,M2A+ext,143693549,61,9,0.1475,86.13,534.36,-31.51,-23.11,-0.3659,-0.0433,0.9312,620.48,532.17,-54.62
bet04>=40,M2A+ext,143693584,59,12,0.2034,1652.93,11451.04,-328.09,224.56,-0.1985,0.0196,0.5654,13103.97,11702.47,-103.52
bet04>=40,M2A+ext,143693824,598,80,0.1338,43044,295526,5607.5,-12102.25,0.1303,-0.041,0.9431,338570,300702,-6494.75
bet04>=40,M2A+ext,143693883,56,31,0.5536,373.63,492.37,-136.12,80.1,-0.3643,0.1627,0.612,866.01,773.62,-56.02
bet04>=40,M2A+ext,143693886,44,1,0.0227,38,1809,-38,880.65,-1,0.4868,0.9033,1847,1542,842.65
bet04>=40,M2A+ext,143694446,72,25,0.3472,174.92,217.88,32.19,45.87,0.184,0.2105,1.5093,392.81,331.14,78.06
bet04>=40,M2A+ext,143694620,34,0,0,,5867.51,,-772.83,,-0.1317,,5867.51,4781.55,-772.83
bet04>=40,M2A+ext,143694758,36,14,0.3889,1828.68,1771.15,395.35,138.21,0.2162,0.078,1.6225,3599.83,3309.46,533.57
bet04>=40,M2A+ext,143695387,3350,652,0.1946,67751.27,256381.93,2200.61,1563.02,0.0325,0.0061,1.0935,324133.21,287611.37,3763.63
bet04>=40,M2A+ext,143695491,137,18,0.1314,534.76,3422.29,-87.59,-100.48,-0.1638,-0.0294,1.033,3957.05,3586.67,-188.07
bet04>=40,M2A+ext,143695658,47,8,0.1702,873,3467,44.3,136.2,0.0507,0.0393,1.2275,4340,3872,180.5
bet04>=40,M2A+ext,143696306,38,15,0.3947,106.28,101.38,-43.64,32.33,-0.4106,0.319,1.6075,207.66,183.13,-11.3
bet04>=40,M2A+ext,143696687,60,12,0.2,65.59,255.26,-28.94,11.43,-0.4413,0.0448,1.0278,320.85,301.45,-17.51
bet04>=40,M2A+ext,143696875,89,10,0.1124,207.57,597.77,36.32,-124.89,0.175,-0.2089,2.7432,805.33,774.47,-88.56
bet04>=40,M2A+ext,143696902,39,3,0.0769,1536.92,15902.97,-778.98,-4299.86,-0.5068,-0.2704,1.1597,17439.89,14097.56,-5078.83
bet04>=40,M2A+ext,143697100,366,136,0.3716,2691.72,4684.1,246.86,-744.62,0.0917,-0.159,0.9718,7375.83,6427.27,-497.76
bet04>=40,M2A+ext,143697388,71,33,0.4648,670.61,558.61,-128.88,218.33,-0.1922,0.3908,1.3824,1229.22,1188.34,89.45
bet04>=40,M2A+ext,143697612,389,36,0.0925,2448.72,28047.32,-760.21,-8175.12,-0.3105,-0.2915,0.8561,30496.03,27875.95,-8935.33
bet04>=40,M2A+ext,143697832,33,9,0.2727,421.73,774.04,196.47,-111.86,0.4659,-0.1445,1.4529,1195.77,1144.34,84.6
bet04>=40,M2A+ext,143697880,182,37,0.2033,182.6,689.06,46.34,55.9,0.2538,0.0811,1.0385,871.66,833.76,102.24
bet04>=40,M2A+ext,143697883,109,16,0.1468,70.63,735.57,28.77,-271.92,0.4073,-0.3697,0.5581,806.2,714.9,-243.15
bet04>=40,M2A+ext,143698067,566,137,0.242,16544.17,50660.62,-2249.73,1683.12,-0.136,0.0332,1.0226,67204.79,61132.07,-566.62
bet04>=40,M2A+ext,143698141,456,77,0.1689,835.63,5576.68,-48,-424.71,-0.0574,-0.0762,0.7375,6412.31,6238.58,-472.7
bet04>=40,M2A+ext,143698189,94,21,0.2234,1052.33,4142.36,561.9,56.92,0.534,0.0137,0.8831,5194.69,4565.07,618.83
bet04>=40,M2A+ext,143698242,34,8,0.2353,152.78,377.58,91.89,-148.1,0.6015,-0.3922,1.315,530.36,506.86,-56.21
bet04>=40,M2A+ext,143698634,43,8,0.186,119.76,664.29,-9.89,-262.47,-0.0826,-0.3951,0.7887,784.05,760.54,-272.36
bet04>=40,M2A+ext,143698753,30,10,0.3333,124.79,142.93,-60.14,-19.57,-0.4819,-0.1369,1.7462,267.72,186.52,-79.71
bet04>=40,M2A+ext,143698837,69,28,0.4058,857,1915,-84,-202.45,-0.098,-0.1057,0.6553,2772,2452,-286.45
bet04>=40,M2A+ext,143699352,33,10,0.303,6897,13920,-1957,-3510,-0.2837,-0.2522,1.1396,20817,16317,-5467
bet04>=40,M2A+ext,143699635,99,37,0.3737,1567.12,1731.88,302.92,-7.38,0.1933,-0.0043,1.5163,3299,3052.51,295.53
bet04>=40,M2A+ext,143699643,48,10,0.2083,1728.08,6845.48,-546.46,-989.41,-0.3162,-0.1445,0.9593,8573.56,8311.26,-1535.86
bet04>=40,M2A+ext,143699735,194,91,0.4691,4037.11,7137.61,-224.29,276.7,-0.0556,0.0388,0.6402,11174.71,10200.95,52.41
bet04>=40,M2A+ext,143700039,44,13,0.2955,401.16,1289.56,303.19,-957.91,0.7558,-0.7428,0.7418,1690.73,1653.44,-654.73
bet04>=40,M2A+ext,143700512,48,18,0.375,1374.24,2261.6,-28.27,-161.64,-0.0206,-0.0715,1.0127,3635.84,3321.73,-189.91
bet04>=40,M2A+ext,143700516,160,55,0.3438,14328.98,27011.75,-234.54,5429.67,-0.0164,0.201,1.0127,41340.73,37388.16,5195.13
bet04>=40,M2A+ext,143700719,79,21,0.2658,520.73,888.62,-11.17,179.83,-0.0215,0.2024,1.6185,1409.36,1221.72,168.66
bet04>=40,M2A+ext,143700726,96,28,0.2917,866.07,2484.41,285.62,408.07,0.3298,0.1643,0.8466,3350.47,3012.92,693.7
bet04>=40,M2A+ext,143700799,70,38,0.5429,1194.05,909.95,188.09,-74.89,0.1575,-0.0823,1.105,2104,1953.57,113.2
bet04>=40,M2A+ext,143701138,47,12,0.2553,529.74,1566.08,-8.1,191.45,-0.0153,0.1222,0.9866,2095.82,1967.24,183.35
bet04>=40,M2A+ext,143702589,410,59,0.1439,11904.75,86263.32,-4787.17,5210.91,-0.4021,0.0604,0.821,98168.07,89481.28,423.74
bet04>=40,M2A+ext,143702693,559,191,0.3417,1875.7,4383.45,-190.8,121.43,-0.1017,0.0277,0.8244,6259.14,5862.37,-69.36
bet04>=40,M2A+ext,143702986,4494,908,0.202,8708.28,31520.62,-396.18,-884.86,-0.0455,-0.0281,1.0911,40228.9,36039.77,-1281.04
bet04>=40,M2A+ext,143703546,190,46,0.2421,83,247.65,-4.43,-7.17,-0.0534,-0.0289,1.0491,330.65,297.65,-11.6
bet04>=40,M2A+ext,143704059,219,50,0.2283,360,1246.22,-120.46,-37.1,-0.3346,-0.0298,0.9764,1606.22,1504.13,-157.56
bet04>=40,M2A+ext,143704165,1306,326,0.2496,13327.53,40677.91,-352.43,1831.83,-0.0264,0.045,0.9849,54005.44,49330.48,1479.4
bet04>=40,M2A+ext,143704244,155,44,0.2839,206,652.24,-31.2,30.12,-0.1514,0.0462,0.7968,858.24,585.6,-1.08
bet04>=40,M2A+ext,143704269,706,187,0.2649,5109.05,14434.82,-213.88,-2135.8,-0.0419,-0.148,0.9823,19543.86,18404.1,-2349.68
bet04>=40,M2A+ext,143704396,608,131,0.2155,1551.82,5540.39,50.46,463.31,0.0325,0.0836,1.0199,7092.21,6424.17,513.78
bet04>=40,M2A+ext,143704479,513,119,0.232,1244.07,4383.43,63.44,-60.55,0.051,-0.0138,0.9397,5627.49,4917.35,2.89
bet04>=40,M2A+ext,143704903,81,25,0.3086,7088.95,10458.79,3054.59,-1216.57,0.4309,-0.1163,1.5183,17547.74,15788.98,1838.02
bet04>=40,M2A+ext,143705077,56,14,0.25,635.12,2059.74,-158.33,217,-0.2493,0.1054,0.925,2694.86,2524.46,58.67
bet04>=40,M2A+ext,143705365,354,98,0.2768,904.44,3046.36,-118.57,-127.27,-0.1311,-0.0418,0.7756,3950.81,3561.76,-245.84
bet04>=40,M2A+ext,143705415,35,0,0,,468.02,,239.03,,0.5107,,468.02,468.02,239.03
bet04>=40,M2A+ext,143705462,53,11,0.2075,673,3496,-173.55,243.4,-0.2579,0.0696,0.735,4169,3752,69.85
bet04>=40,M2A+ext,143705537,52,21,0.4038,115.17,207.13,73.29,-32.01,0.6364,-0.1545,0.8208,322.3,313.66,41.28
bet04>=40,M2A+ext,143705847,204,48,0.2353,1613.86,5013.46,-155.11,-1584.51,-0.0961,-0.3161,1.0462,6627.31,5817.51,-1739.62
bet04>=40,M2A+ext,143705886,127,23,0.1811,919.55,2884.04,231.43,-448.33,0.2517,-0.1555,1.4417,3803.59,3451.37,-216.9
bet04>=40,M2A+ext,143705922,44,30,0.6818,140.48,57.54,10.63,-37.06,0.0756,-0.644,1.1394,198.02,198.02,-26.43
bet04>=40,M2A+ext,143706061,31,0,0,,10524,,2419.35,,0.2299,,10524,9231,2419.35
bet04>=40,M2A+ext,143706741,176,10,0.0568,30.25,809.81,-22.28,-104.89,-0.7365,-0.1295,0.6201,840.06,760.35,-127.17
bet04>=40,M2A+ext,143707085,35,14,0.4,802.98,1068.73,228.95,291.97,0.2851,0.2732,1.127,1871.71,1610.43,520.92
bet04>=40,M2A+ext,143707633,36,11,0.3056,182.33,382.41,-29.67,33.51,-0.1627,0.0876,1.0836,564.74,564.74,3.84
bet04>=40,M2A+ext,143707847,35,9,0.2571,763.2,1587.87,186.08,73.5,0.2438,0.0463,1.3885,2351.07,2069.99,259.58
bet04>=40,M2A+ext,143707879,2166,719,0.3319,22705.32,47546.99,-2266.6,-1254.04,-0.0998,-0.0264,0.961,70252.31,64346.53,-3520.64
bet04>=40,M2A+ext,143708322,193,28,0.1451,464.18,1757.36,-66.92,-43.72,-0.1442,-0.0249,1.5565,2221.54,2043.91,-110.65
bet04>=40,M2A+ext,143708391,47,10,0.2128,72.51,226.42,-1.83,12.43,-0.0253,0.0549,1.1849,298.93,249.2,10.6
bet04>=40,M2A+ext,143708689,64,27,0.4219,155.67,197.19,-4.93,18.16,-0.0317,0.0921,1.0819,352.86,298.38,13.23
bet04>=40,M2A+ext,143709533,57,21,0.3684,136.68,151.26,-7.13,17.66,-0.0522,0.1168,1.549,287.94,235.38,10.53
bet04>=40,M2A+ext,143710279,66,23,0.3485,7050,10163,350,-1893,0.0496,-0.1863,1.2969,17213,15613,-1543
bet04>=40,M2A+ext,143710400,147,40,0.2721,2231.9,6444.8,287.23,138.99,0.1287,0.0216,0.9264,8676.71,7813.74,426.21
bet04>=40,M2A+ext,143710687,37,6,0.1622,1653.63,6882.86,31.53,863.07,0.0191,0.1254,1.2413,8536.5,7682.9,894.61
bet04>=40,M2A+ext,143710928,263,40,0.1521,6224.73,28620.69,-144.21,-4395.9,-0.0232,-0.1536,1.2125,34845.42,30425.71,-4540.11
bet04>=40,M2A+ext,143711622,1050,265,0.2524,13567.82,40538.28,-147.39,-12.69,-0.0109,-0.0003,0.9914,54106.11,49794.8,-160.07
bet04>=40,M2A+ext,143711819,37,10,0.2703,1202.22,3123.55,273.7,-1059.72,0.2277,-0.3393,1.0392,4325.77,4273.42,-786.02
bet04>=40,M2A+ext,143712009,42,12,0.2857,431.9,706.75,59.55,39.26,0.1379,0.0556,1.5278,1138.65,1112.48,98.81
bet04>=40,M2A+ext,143712422,71,11,0.1549,210,1716,65,-366.5,0.3095,-0.2136,0.6675,1926,1646,-301.5
bet04>=40,M2A+ext,143712464,139,27,0.1942,46359,177261,1322,-35401.45,0.0285,-0.1997,1.0849,223620,205378,-34079.45
bet04>=40,M2A+ext,143713225,4993,1196,0.2395,22975.12,69893.56,177.17,-2003.13,0.0077,-0.0287,1.0436,92868.69,83327.31,-1825.96
bet04>=40,M2A+ext,143713448,954,239,0.2505,1056.69,3126.93,72.03,131.08,0.0682,0.0419,1.011,4183.62,3792.06,203.11
bet04>=40,M2A+ext,143713521,67,0,0,,1153.84,,-51.3,,-0.0445,,1153.84,1153.84,-51.3
bet04>=40,M2A+ext,143714083,214,42,0.1963,8725.28,28996.07,1102.96,2303.79,0.1264,0.0795,1.2323,37721.35,36119.59,3406.75
bet04>=40,M2A+ext,143714216,35,9,0.2571,369.19,1402.12,176.14,-356.66,0.4771,-0.2544,0.7607,1771.31,1648.67,-180.52
bet04>=40,M2A+ext,143714297,352,59,0.1676,1250.2,3327.2,-20.71,-429.45,-0.0166,-0.1291,1.866,4577.39,4176.38,-450.17
bet04>=40,M2A+ext,143714371,4736,1316,0.2779,8917.79,21015.28,-167.9,653.32,-0.0188,0.0311,1.1028,29933.08,27499.52,485.41
bet04>=40,M2A+ext,143714408,105,39,0.3714,1865.68,2809.6,13.9,156.56,0.0074,0.0557,1.1238,4675.28,4281.04,170.46
bet04>=40,M2A+ext,143715404,39,5,0.1282,129.55,561.81,95.11,-309.01,0.7342,-0.55,1.568,691.36,559.02,-213.9
bet04>=40,M2A+ext,143715463,30,4,0.1333,17.61,257.51,8.8,-30.26,0.5,-0.1175,0.4444,275.11,248.7,-21.46
bet04>=40,M2A+ext,143715475,192,44,0.2292,1226.34,3832.93,64.28,-391.6,0.0524,-0.1022,1.0762,5059.27,4824.22,-327.32
bet04>=40,M2A+ext,143715595,409,100,0.2445,877.03,2426.58,203.97,160.86,0.2326,0.0663,1.1168,3303.61,3000.02,364.83
bet04>=40,M2A+ext,143715599,159,45,0.283,6793.99,13092.16,528.42,-1949.13,0.0778,-0.1489,1.3146,19886.15,18524.9,-1420.71
bet04>=40,M2A+ext,143715725,1802,162,0.0899,6829.15,59623.12,-82.2,-3182.72,-0.012,-0.0534,1.1595,66452.27,60706.45,-3264.92
bet04>=40,M2A+ext,143716048,194,45,0.232,429.51,1498.6,68.52,86.57,0.1595,0.0578,0.949,1928.12,1722.88,155.08
bet04>=40,M2A+ext,143716186,104,26,0.25,1127.57,2110.27,-548.43,83.19,-0.4864,0.0394,1.603,3237.84,3207.53,-465.24
bet04>=40,M2A+ext,143716229,47,7,0.1489,130.88,625.61,-28.14,37.69,-0.215,0.0603,1.1955,756.49,698.9,9.55
bet04>=40,M2A+ext,143716465,61,10,0.1639,116.51,823.98,-58.9,58.72,-0.5055,0.0713,0.7211,940.49,898.48,-0.18
bet04>=40,M2A+ext,143716483,5977,1553,0.2598,81525.78,219173.32,-4860.1,235.16,-0.0596,0.0011,1.0596,300699.1,280225.39,-4624.93
