dt,table_id,shoe_id,max_round,min_round,rounds_with_bet,gap,n_bettors,n_bets,anomaly_type,hi_cut_used,stake,valid_bet,profit,n_bets_xagg,n_rounds,roi,roi_late,roi_non_late,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,agent_cost,agent_pct,company_retain_pct,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,net_margin,net_margin_a_legacy,ngr_rate,net_margin_rate,net_margin_a_rate_legacy,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_late,avg_stake_non_late,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_late,hold_rate,hold_rate_late,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_late,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_late,ramp_recent,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
2026-06-28,7,114692130,2,1,2,0,7,9,残靴：截断／换荷官／开收台可疑,87.0,568829814.4105,514333488.8341,9729721.5184,5386493,291627,-0.01710480,-0.01338001,-0.01814946,-0.01782282,-9729721.5184,568829814.4105,OK,408428.6027,393103.5801,4.0122,95.9878,AG03-B-v1,9336617.9383,493088529.5349,9321292.9156,8928189.3356,-15325.0227,0.01638679,0.01569571,-0.00002694,105.6030,1763.6690,33.3636,69997.9965,1635.2473,4092300.8231,2098.0360,100.1996,107.2247,5.1431,14.9989,51.9558,175.8861,339.5531,1468.703,12.8578,-2.1082,22.638492,97.920525,7.040703,1,103,410321,16,0.21903068,0.01710480,0.01338001,0.00079409,0.041516,0.904196,0.079126,0.00476945,2026-03-21,2026-08-06,139,5950,139,139,1.000000,0.934482,1.049587,0.747004,4,0.3404255319148936,0.5212765957446809,0.6382978723404256,E 常规,246,1
2026-07-11,7,114706976,4,1,4,0,11,17,残靴：截断／换荷官／开收台可疑,87.0,568829814.4105,514333488.8341,9729721.5184,5386493,291627,-0.01710480,-0.01338001,-0.01814946,-0.01782282,-9729721.5184,568829814.4105,OK,408428.6027,393103.5801,4.0122,95.9878,AG03-B-v1,9336617.9383,493088529.5349,9321292.9156,8928189.3356,-15325.0227,0.01638679,0.01569571,-0.00002694,105.6030,1763.6690,33.3636,69997.9965,1635.2473,4092300.8231,2098.0360,100.1996,107.2247,5.1431,14.9989,51.9558,175.8861,339.5531,1468.703,12.8578,-2.1082,22.638492,97.920525,7.040703,1,103,410321,16,0.21903068,0.01710480,0.01338001,0.00079409,0.041516,0.904196,0.079126,0.00476945,2026-03-21,2026-08-06,139,5950,139,139,1.000000,0.934482,1.049587,0.747004,4,0.3404255319148936,0.5212765957446809,0.6382978723404256,E 常规,247,1
2026-07-20,7,114716852,3,1,3,0,3,4,残靴：截断／换荷官／开收台可疑,87.0,568829814.4105,514333488.8341,9729721.5184,5386493,291627,-0.01710480,-0.01338001,-0.01814946,-0.01782282,-9729721.5184,568829814.4105,OK,408428.6027,393103.5801,4.0122,95.9878,AG03-B-v1,9336617.9383,493088529.5349,9321292.9156,8928189.3356,-15325.0227,0.01638679,0.01569571,-0.00002694,105.6030,1763.6690,33.3636,69997.9965,1635.2473,4092300.8231,2098.0360,100.1996,107.2247,5.1431,14.9989,51.9558,175.8861,339.5531,1468.703,12.8578,-2.1082,22.638492,97.920525,7.040703,1,103,410321,16,0.21903068,0.01710480,0.01338001,0.00079409,0.041516,0.904196,0.079126,0.00476945,2026-03-21,2026-08-06,139,5950,139,139,1.000000,0.934482,1.049587,0.747004,4,0.3404255319148936,0.5212765957446809,0.6382978723404256,E 常规,248,1
2026-07-29,7,114726864,3,1,3,0,8,10,残靴：截断／换荷官／开收台可疑,87.0,568829814.4105,514333488.8341,9729721.5184,5386493,291627,-0.01710480,-0.01338001,-0.01814946,-0.01782282,-9729721.5184,568829814.4105,OK,408428.6027,393103.5801,4.0122,95.9878,AG03-B-v1,9336617.9383,493088529.5349,9321292.9156,8928189.3356,-15325.0227,0.01638679,0.01569571,-0.00002694,105.6030,1763.6690,33.3636,69997.9965,1635.2473,4092300.8231,2098.0360,100.1996,107.2247,5.1431,14.9989,51.9558,175.8861,339.5531,1468.703,12.8578,-2.1082,22.638492,97.920525,7.040703,1,103,410321,16,0.21903068,0.01710480,0.01338001,0.00079409,0.041516,0.904196,0.079126,0.00476945,2026-03-21,2026-08-06,139,5950,139,139,1.000000,0.934482,1.049587,0.747004,4,0.3404255319148936,0.5212765957446809,0.6382978723404256,E 常规,249,1
2026-03-25,37,114588672,4,1,4,0,15,28,残靴：截断／换荷官／开收台可疑,87.0,498681339.8279,450511965.4009,9587754.3230,3677603,131656,-0.01922621,-0.01744010,-0.01971959,-0.01971241,-9587754.3230,498681339.8279,OK,242455.0031,407246.9954,4.0249,95.9751,AG03-B-v1,9180507.3276,431842471.1179,9345299.3199,8938052.3245,164791.9923,0.01874002,0.01792337,0.00033046,135.5996,3421.8871,72.8243,68976.6498,3477.6040,3587635.5383,947.1655,134.6100,135.8755,5.1891,20.2037,70.5846,220.7666,500.0,1999.9332,14.7577,-2.6176,24.747999,98.988693,6.711636,1,123,287372,16,0.21644252,0.01922621,0.01744010,0.00053818,0.041981,0.903407,0.159069,0.00227949,2026-03-21,2026-08-06,139,2757,139,139,1.000000,0.990687,0.952757,0.666435,3,0.30851063829787234,0.2632978723404255,0.5851063829787234,E 常规,250,1
2026-03-26,37,114589795,5,1,5,0,29,65,残靴：截断／换荷官／开收台可疑,87.0,498681339.8279,450511965.4009,9587754.3230,3677603,131656,-0.01922621,-0.01744010,-0.01971959,-0.01971241,-9587754.3230,498681339.8279,OK,242455.0031,407246.9954,4.0249,95.9751,AG03-B-v1,9180507.3276,431842471.1179,9345299.3199,8938052.3245,164791.9923,0.01874002,0.01792337,0.00033046,135.5996,3421.8871,72.8243,68976.6498,3477.6040,3587635.5383,947.1655,134.6100,135.8755,5.1891,20.2037,70.5846,220.7666,500.0,1999.9332,14.7577,-2.6176,24.747999,98.988693,6.711636,1,123,287372,16,0.21644252,0.01922621,0.01744010,0.00053818,0.041981,0.903407,0.159069,0.00227949,2026-03-21,2026-08-06,139,2757,139,139,1.000000,0.990687,0.952757,0.666435,4,0.30851063829787234,0.2632978723404255,0.5851063829787234,E 常规,251,1
2026-03-31,37,114595178,3,1,3,0,17,27,残靴：截断／换荷官／开收台可疑,87.0,498681339.8279,450511965.4009,9587754.3230,3677603,131656,-0.01922621,-0.01744010,-0.01971959,-0.01971241,-9587754.3230,498681339.8279,OK,242455.0031,407246.9954,4.0249,95.9751,AG03-B-v1,9180507.3276,431842471.1179,9345299.3199,8938052.3245,164791.9923,0.01874002,0.01792337,0.00033046,135.5996,3421.8871,72.8243,68976.6498,3477.6040,3587635.5383,947.1655,134.6100,135.8755,5.1891,20.2037,70.5846,220.7666,500.0,1999.9332,14.7577,-2.6176,24.747999,98.988693,6.711636,1,123,287372,16,0.21644252,0.01922621,0.01744010,0.00053818,0.041981,0.903407,0.159069,0.00227949,2026-03-21,2026-08-06,139,2757,139,139,1.000000,0.990687,0.952757,0.666435,3,0.30851063829787234,0.2632978723404255,0.5851063829787234,E 常规,252,1
2026-04-16,37,114612616,5,1,5,0,27,83,残靴：截断／换荷官／开收台可疑,87.0,498681339.8279,450511965.4009,9587754.3230,3677603,131656,-0.01922621,-0.01744010,-0.01971959,-0.01971241,-9587754.3230,498681339.8279,OK,242455.0031,407246.9954,4.0249,95.9751,AG03-B-v1,9180507.3276,431842471.1179,9345299.3199,8938052.3245,164791.9923,0.01874002,0.01792337,0.00033046,135.5996,3421.8871,72.8243,68976.6498,3477.6040,3587635.5383,947.1655,134.6100,135.8755,5.1891,20.2037,70.5846,220.7666,500.0,1999.9332,14.7577,-2.6176,24.747999,98.988693,6.711636,1,123,287372,16,0.21644252,0.01922621,0.01744010,0.00053818,0.041981,0.903407,0.159069,0.00227949,2026-03-21,2026-08-06,139,2757,139,139,1.000000,0.990687,0.952757,0.666435,3,0.30851063829787234,0.2632978723404255,0.5851063829787234,E 常规,253,1
2026-04-21,37,114617919,2,1,2,0,12,26,残靴：截断／换荷官／开收台可疑,87.0,498681339.8279,450511965.4009,9587754.3230,3677603,131656,-0.01922621,-0.01744010,-0.01971959,-0.01971241,-9587754.3230,498681339.8279,OK,242455.0031,407246.9954,4.0249,95.9751,AG03-B-v1,9180507.3276,431842471.1179,9345299.3199,8938052.3245,164791.9923,0.01874002,0.01792337,0.00033046,135.5996,3421.8871,72.8243,68976.6498,3477.6040,3587635.5383,947.1655,134.6100,135.8755,5.1891,20.2037,70.5846,220.7666,500.0,1999.9332,14.7577,-2.6176,24.747999,98.988693,6.711636,1,123,287372,16,0.21644252,0.01922621,0.01744010,0.00053818,0.041981,0.903407,0.159069,0.00227949,2026-03-21,2026-08-06,139,2757,139,139,1.000000,0.990687,0.952757,0.666435,4,0.30851063829787234,0.2632978723404255,0.5851063829787234,E 常规,254,1
2026-04-28,37,114625478,5,1,5,0,27,79,残靴：截断／换荷官／开收台可疑,87.0,498681339.8279,450511965.4009,9587754.3230,3677603,131656,-0.01922621,-0.01744010,-0.01971959,-0.01971241,-9587754.3230,498681339.8279,OK,242455.0031,407246.9954,4.0249,95.9751,AG03-B-v1,9180507.3276,431842471.1179,9345299.3199,8938052.3245,164791.9923,0.01874002,0.01792337,0.00033046,135.5996,3421.8871,72.8243,68976.6498,3477.6040,3587635.5383,947.1655,134.6100,135.8755,5.1891,20.2037,70.5846,220.7666,500.0,1999.9332,14.7577,-2.6176,24.747999,98.988693,6.711636,1,123,287372,16,0.21644252,0.01922621,0.01744010,0.00053818,0.041981,0.903407,0.159069,0.00227949,2026-03-21,2026-08-06,139,2757,139,139,1.000000,0.990687,0.952757,0.666435,4,0.30851063829787234,0.2632978723404255,0.5851063829787234,E 常规,255,1
2026-05-07,37,114635658,5,1,5,0,16,49,残靴：截断／换荷官／开收台可疑,87.0,498681339.8279,450511965.4009,9587754.3230,3677603,131656,-0.01922621,-0.01744010,-0.01971959,-0.01971241,-9587754.3230,498681339.8279,OK,242455.0031,407246.9954,4.0249,95.9751,AG03-B-v1,9180507.3276,431842471.1179,9345299.3199,8938052.3245,164791.9923,0.01874002,0.01792337,0.00033046,135.5996,3421.8871,72.8243,68976.6498,3477.6040,3587635.5383,947.1655,134.6100,135.8755,5.1891,20.2037,70.5846,220.7666,500.0,1999.9332,14.7577,-2.6176,24.747999,98.988693,6.711636,1,123,287372,16,0.21644252,0.01922621,0.01744010,0.00053818,0.041981,0.903407,0.159069,0.00227949,2026-03-21,2026-08-06,139,2757,139,139,1.000000,0.990687,0.952757,0.666435,3,0.30851063829787234,0.2632978723404255,0.5851063829787234,E 常规,256,1
2026-05-08,37,114636771,1,1,1,0,4,8,残靴：截断／换荷官／开收台可疑,87.0,498681339.8279,450511965.4009,9587754.3230,3677603,131656,-0.01922621,-0.01744010,-0.01971959,-0.01971241,-9587754.3230,498681339.8279,OK,242455.0031,407246.9954,4.0249,95.9751,AG03-B-v1,9180507.3276,431842471.1179,9345299.3199,8938052.3245,164791.9923,0.01874002,0.01792337,0.00033046,135.5996,3421.8871,72.8243,68976.6498,3477.6040,3587635.5383,947.1655,134.6100,135.8755,5.1891,20.2037,70.5846,220.7666,500.0,1999.9332,14.7577,-2.6176,24.747999,98.988693,6.711636,1,123,287372,16,0.21644252,0.01922621,0.01744010,0.00053818,0.041981,0.903407,0.159069,0.00227949,2026-03-21,2026-08-06,139,2757,139,139,1.000000,0.990687,0.952757,0.666435,4,0.30851063829787234,0.2632978723404255,0.5851063829787234,E 常规,257,1
2026-05-29,37,114658963,2,1,2,0,21,34,残靴：截断／换荷官／开收台可疑,87.0,498681339.8279,450511965.4009,9587754.3230,3677603,131656,-0.01922621,-0.01744010,-0.01971959,-0.01971241,-9587754.3230,498681339.8279,OK,242455.0031,407246.9954,4.0249,95.9751,AG03-B-v1,9180507.3276,431842471.1179,9345299.3199,8938052.3245,164791.9923,0.01874002,0.01792337,0.00033046,135.5996,3421.8871,72.8243,68976.6498,3477.6040,3587635.5383,947.1655,134.6100,135.8755,5.1891,20.2037,70.5846,220.7666,500.0,1999.9332,14.7577,-2.6176,24.747999,98.988693,6.711636,1,123,287372,16,0.21644252,0.01922621,0.01744010,0.00053818,0.041981,0.903407,0.159069,0.00227949,2026-03-21,2026-08-06,139,2757,139,139,1.000000,0.990687,0.952757,0.666435,3,0.30851063829787234,0.2632978723404255,0.5851063829787234,E 常规,258,1
2026-06-13,37,114675312,3,1,3,0,15,30,残靴：截断／换荷官／开收台可疑,87.0,498681339.8279,450511965.4009,9587754.3230,3677603,131656,-0.01922621,-0.01744010,-0.01971959,-0.01971241,-9587754.3230,498681339.8279,OK,242455.0031,407246.9954,4.0249,95.9751,AG03-B-v1,9180507.3276,431842471.1179,9345299.3199,8938052.3245,164791.9923,0.01874002,0.01792337,0.00033046,135.5996,3421.8871,72.8243,68976.6498,3477.6040,3587635.5383,947.1655,134.6100,135.8755,5.1891,20.2037,70.5846,220.7666,500.0,1999.9332,14.7577,-2.6176,24.747999,98.988693,6.711636,1,123,287372,16,0.21644252,0.01922621,0.01744010,0.00053818,0.041981,0.903407,0.159069,0.00227949,2026-03-21,2026-08-06,139,2757,139,139,1.000000,0.990687,0.952757,0.666435,4,0.30851063829787234,0.2632978723404255,0.5851063829787234,E 常规,259,1
2026-06-27,37,114691122,4,1,4,0,24,63,残靴：截断／换荷官／开收台可疑,87.0,498681339.8279,450511965.4009,9587754.3230,3677603,131656,-0.01922621,-0.01744010,-0.01971959,-0.01971241,-9587754.3230,498681339.8279,OK,242455.0031,407246.9954,4.0249,95.9751,AG03-B-v1,9180507.3276,431842471.1179,9345299.3199,8938052.3245,164791.9923,0.01874002,0.01792337,0.00033046,135.5996,3421.8871,72.8243,68976.6498,3477.6040,3587635.5383,947.1655,134.6100,135.8755,5.1891,20.2037,70.5846,220.7666,500.0,1999.9332,14.7577,-2.6176,24.747999,98.988693,6.711636,1,123,287372,16,0.21644252,0.01922621,0.01744010,0.00053818,0.041981,0.903407,0.159069,0.00227949,2026-03-21,2026-08-06,139,2757,139,139,1.000000,0.990687,0.952757,0.666435,3,0.30851063829787234,0.2632978723404255,0.5851063829787234,E 常规,260,1
2026-07-03,37,114698030,1,1,1,0,6,6,残靴：截断／换荷官／开收台可疑,87.0,498681339.8279,450511965.4009,9587754.3230,3677603,131656,-0.01922621,-0.01744010,-0.01971959,-0.01971241,-9587754.3230,498681339.8279,OK,242455.0031,407246.9954,4.0249,95.9751,AG03-B-v1,9180507.3276,431842471.1179,9345299.3199,8938052.3245,164791.9923,0.01874002,0.01792337,0.00033046,135.5996,3421.8871,72.8243,68976.6498,3477.6040,3587635.5383,947.1655,134.6100,135.8755,5.1891,20.2037,70.5846,220.7666,500.0,1999.9332,14.7577,-2.6176,24.747999,98.988693,6.711636,1,123,287372,16,0.21644252,0.01922621,0.01744010,0.00053818,0.041981,0.903407,0.159069,0.00227949,2026-03-21,2026-08-06,139,2757,139,139,1.000000,0.990687,0.952757,0.666435,3,0.30851063829787234,0.2632978723404255,0.5851063829787234,E 常规,261,1
2026-04-12,3,114608365,3,1,3,0,8,14,残靴：截断／换荷官／开收台可疑,87.0,716675500.0294,647562356.6865,10171140.1999,6880912,289543,-0.01419211,-0.01140123,-0.01499967,-0.01492686,-10171140.1999,716675500.0294,OK,526577.5382,414698.7577,4.0104,95.9896,AG03-B-v1,9756441.4422,620788309.7181,9644562.6617,9229863.9040,-111878.7805,0.01345736,0.01287872,-0.00015611,104.1541,2236.4981,35.1283,73173.6705,1721.2964,5155938.8491,2083.0432,99.2404,105.6681,5.137,14.3435,51.8914,170.4537,330.4868,1410.3893,12.6494,-2.1082,23.040953,98.329833,7.261442,1,96,467693,16,0.22441788,0.01419211,0.01140123,0.00081317,0.041491,0.903564,0.079127,0.00359844,2026-03-21,2026-08-06,139,5909,139,139,1.000000,0.939171,1.032010,0.707963,4,0.26595744680851063,0.7473404255319149,0.75,E 常规,262,1
2026-04-17,3,114613702,3,1,3,0,10,17,残靴：截断／换荷官／开收台可疑,87.0,716675500.0294,647562356.6865,10171140.1999,6880912,289543,-0.01419211,-0.01140123,-0.01499967,-0.01492686,-10171140.1999,716675500.0294,OK,526577.5382,414698.7577,4.0104,95.9896,AG03-B-v1,9756441.4422,620788309.7181,9644562.6617,9229863.9040,-111878.7805,0.01345736,0.01287872,-0.00015611,104.1541,2236.4981,35.1283,73173.6705,1721.2964,5155938.8491,2083.0432,99.2404,105.6681,5.137,14.3435,51.8914,170.4537,330.4868,1410.3893,12.6494,-2.1082,23.040953,98.329833,7.261442,1,96,467693,16,0.22441788,0.01419211,0.01140123,0.00081317,0.041491,0.903564,0.079127,0.00359844,2026-03-21,2026-08-06,139,5909,139,139,1.000000,0.939171,1.032010,0.707963,4,0.26595744680851063,0.7473404255319149,0.75,E 常规,263,1
2026-04-26,3,114623281,5,1,5,0,8,12,残靴：截断／换荷官／开收台可疑,87.0,716675500.0294,647562356.6865,10171140.1999,6880912,289543,-0.01419211,-0.01140123,-0.01499967,-0.01492686,-10171140.1999,716675500.0294,OK,526577.5382,414698.7577,4.0104,95.9896,AG03-B-v1,9756441.4422,620788309.7181,9644562.6617,9229863.9040,-111878.7805,0.01345736,0.01287872,-0.00015611,104.1541,2236.4981,35.1283,73173.6705,1721.2964,5155938.8491,2083.0432,99.2404,105.6681,5.137,14.3435,51.8914,170.4537,330.4868,1410.3893,12.6494,-2.1082,23.040953,98.329833,7.261442,1,96,467693,16,0.22441788,0.01419211,0.01140123,0.00081317,0.041491,0.903564,0.079127,0.00359844,2026-03-21,2026-08-06,139,5909,139,139,1.000000,0.939171,1.032010,0.707963,4,0.26595744680851063,0.7473404255319149,0.75,E 常规,264,1
2026-04-29,3,114626578,2,2,1,1,3,7,残靴：截断／换荷官／开收台可疑,87.0,716675500.0294,647562356.6865,10171140.1999,6880912,289543,-0.01419211,-0.01140123,-0.01499967,-0.01492686,-10171140.1999,716675500.0294,OK,526577.5382,414698.7577,4.0104,95.9896,AG03-B-v1,9756441.4422,620788309.7181,9644562.6617,9229863.9040,-111878.7805,0.01345736,0.01287872,-0.00015611,104.1541,2236.4981,35.1283,73173.6705,1721.2964,5155938.8491,2083.0432,99.2404,105.6681,5.137,14.3435,51.8914,170.4537,330.4868,1410.3893,12.6494,-2.1082,23.040953,98.329833,7.261442,1,96,467693,16,0.22441788,0.01419211,0.01140123,0.00081317,0.041491,0.903564,0.079127,0.00359844,2026-03-21,2026-08-06,139,5909,139,139,1.000000,0.939171,1.032010,0.707963,4,0.26595744680851063,0.7473404255319149,0.75,E 常规,265,1
2026-05-19,3,114648132,4,1,4,0,15,25,残靴：截断／换荷官／开收台可疑,87.0,716675500.0294,647562356.6865,10171140.1999,6880912,289543,-0.01419211,-0.01140123,-0.01499967,-0.01492686,-10171140.1999,716675500.0294,OK,526577.5382,414698.7577,4.0104,95.9896,AG03-B-v1,9756441.4422,620788309.7181,9644562.6617,9229863.9040,-111878.7805,0.01345736,0.01287872,-0.00015611,104.1541,2236.4981,35.1283,73173.6705,1721.2964,5155938.8491,2083.0432,99.2404,105.6681,5.137,14.3435,51.8914,170.4537,330.4868,1410.3893,12.6494,-2.1082,23.040953,98.329833,7.261442,1,96,467693,16,0.22441788,0.01419211,0.01140123,0.00081317,0.041491,0.903564,0.079127,0.00359844,2026-03-21,2026-08-06,139,5909,139,139,1.000000,0.939171,1.032010,0.707963,4,0.26595744680851063,0.7473404255319149,0.75,E 常规,266,1
2026-05-20,3,114649202,1,1,1,0,2,2,残靴：截断／换荷官／开收台可疑,87.0,716675500.0294,647562356.6865,10171140.1999,6880912,289543,-0.01419211,-0.01140123,-0.01499967,-0.01492686,-10171140.1999,716675500.0294,OK,526577.5382,414698.7577,4.0104,95.9896,AG03-B-v1,9756441.4422,620788309.7181,9644562.6617,9229863.9040,-111878.7805,0.01345736,0.01287872,-0.00015611,104.1541,2236.4981,35.1283,73173.6705,1721.2964,5155938.8491,2083.0432,99.2404,105.6681,5.137,14.3435,51.8914,170.4537,330.4868,1410.3893,12.6494,-2.1082,23.040953,98.329833,7.261442,1,96,467693,16,0.22441788,0.01419211,0.01140123,0.00081317,0.041491,0.903564,0.079127,0.00359844,2026-03-21,2026-08-06,139,5909,139,139,1.000000,0.939171,1.032010,0.707963,4,0.26595744680851063,0.7473404255319149,0.75,E 常规,267,1
2026-05-22,3,114651388,4,1,4,0,4,15,残靴：截断／换荷官／开收台可疑,87.0,716675500.0294,647562356.6865,10171140.1999,6880912,289543,-0.01419211,-0.01140123,-0.01499967,-0.01492686,-10171140.1999,716675500.0294,OK,526577.5382,414698.7577,4.0104,95.9896,AG03-B-v1,9756441.4422,620788309.7181,9644562.6617,9229863.9040,-111878.7805,0.01345736,0.01287872,-0.00015611,104.1541,2236.4981,35.1283,73173.6705,1721.2964,5155938.8491,2083.0432,99.2404,105.6681,5.137,14.3435,51.8914,170.4537,330.4868,1410.3893,12.6494,-2.1082,23.040953,98.329833,7.261442,1,96,467693,16,0.22441788,0.01419211,0.01140123,0.00081317,0.041491,0.903564,0.079127,0.00359844,2026-03-21,2026-08-06,139,5909,139,139,1.000000,0.939171,1.032010,0.707963,4,0.26595744680851063,0.7473404255319149,0.75,E 常规,268,1
2026-05-26,3,114655612,5,1,5,0,13,25,残靴：截断／换荷官／开收台可疑,87.0,716675500.0294,647562356.6865,10171140.1999,6880912,289543,-0.01419211,-0.01140123,-0.01499967,-0.01492686,-10171140.1999,716675500.0294,OK,526577.5382,414698.7577,4.0104,95.9896,AG03-B-v1,9756441.4422,620788309.7181,9644562.6617,9229863.9040,-111878.7805,0.01345736,0.01287872,-0.00015611,104.1541,2236.4981,35.1283,73173.6705,1721.2964,5155938.8491,2083.0432,99.2404,105.6681,5.137,14.3435,51.8914,170.4537,330.4868,1410.3893,12.6494,-2.1082,23.040953,98.329833,7.261442,1,96,467693,16,0.22441788,0.01419211,0.01140123,0.00081317,0.041491,0.903564,0.079127,0.00359844,2026-03-21,2026-08-06,139,5909,139,139,1.000000,0.939171,1.032010,0.707963,4,0.26595744680851063,0.7473404255319149,0.75,E 常规,269,1
2026-06-11,3,114673564,5,1,5,0,15,29,残靴：截断／换荷官／开收台可疑,87.0,716675500.0294,647562356.6865,10171140.1999,6880912,289543,-0.01419211,-0.01140123,-0.01499967,-0.01492686,-10171140.1999,716675500.0294,OK,526577.5382,414698.7577,4.0104,95.9896,AG03-B-v1,9756441.4422,620788309.7181,9644562.6617,9229863.9040,-111878.7805,0.01345736,0.01287872,-0.00015611,104.1541,2236.4981,35.1283,73173.6705,1721.2964,5155938.8491,2083.0432,99.2404,105.6681,5.137,14.3435,51.8914,170.4537,330.4868,1410.3893,12.6494,-2.1082,23.040953,98.329833,7.261442,1,96,467693,16,0.22441788,0.01419211,0.01140123,0.00081317,0.041491,0.903564,0.079127,0.00359844,2026-03-21,2026-08-06,139,5909,139,139,1.000000,0.939171,1.032010,0.707963,4,0.26595744680851063,0.7473404255319149,0.75,E 常规,270,1
2026-06-13,3,114674991,4,2,3,1,14,26,残靴：截断／换荷官／开收台可疑,87.0,716675500.0294,647562356.6865,10171140.1999,6880912,289543,-0.01419211,-0.01140123,-0.01499967,-0.01492686,-10171140.1999,716675500.0294,OK,526577.5382,414698.7577,4.0104,95.9896,AG03-B-v1,9756441.4422,620788309.7181,9644562.6617,9229863.9040,-111878.7805,0.01345736,0.01287872,-0.00015611,104.1541,2236.4981,35.1283,73173.6705,1721.2964,5155938.8491,2083.0432,99.2404,105.6681,5.137,14.3435,51.8914,170.4537,330.4868,1410.3893,12.6494,-2.1082,23.040953,98.329833,7.261442,1,96,467693,16,0.22441788,0.01419211,0.01140123,0.00081317,0.041491,0.903564,0.079127,0.00359844,2026-03-21,2026-08-06,139,5909,139,139,1.000000,0.939171,1.032010,0.707963,4,0.26595744680851063,0.7473404255319149,0.75,E 常规,271,1
2026-06-13,3,114675754,4,1,4,0,22,39,残靴：截断／换荷官／开收台可疑,87.0,716675500.0294,647562356.6865,10171140.1999,6880912,289543,-0.01419211,-0.01140123,-0.01499967,-0.01492686,-10171140.1999,716675500.0294,OK,526577.5382,414698.7577,4.0104,95.9896,AG03-B-v1,9756441.4422,620788309.7181,9644562.6617,9229863.9040,-111878.7805,0.01345736,0.01287872,-0.00015611,104.1541,2236.4981,35.1283,73173.6705,1721.2964,5155938.8491,2083.0432,99.2404,105.6681,5.137,14.3435,51.8914,170.4537,330.4868,1410.3893,12.6494,-2.1082,23.040953,98.329833,7.261442,1,96,467693,16,0.22441788,0.01419211,0.01140123,0.00081317,0.041491,0.903564,0.079127,0.00359844,2026-03-21,2026-08-06,139,5909,139,139,1.000000,0.939171,1.032010,0.707963,4,0.26595744680851063,0.7473404255319149,0.75,E 常规,272,1
