bet_ip,m_a,m_b,n_same_round,n_opposite_round,opposite_rate,hedge_coverage,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_hedge,roi_non_hedge,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,agent_cost,agent_pct,company_retain_pct,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,net_margin,net_margin_a_legacy,ngr_rate,net_margin_rate,net_margin_a_rate_legacy,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_hedge,avg_stake_non_hedge,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_hedge,hold_rate,hold_rate_hedge,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_hedge,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_hedge,ramp_recent,stake_ramp,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
71.146.126.94,140288014,140288287,491,69,0.1405295,0.0289855,5430636.0000,4926593.0000,161982.1000,177095,73389,-0.02982746,-0.03017628,0.09613589,-0.02982746,-161982.1000,5430636.0000,OK,0.0000,6479.2840,4.0000,96.0000,AG03-B-v1,155502.8160,4729529.2800,161982.1000,155502.8160,6479.2840,0.02982746,0.02863437,0.00119310,30.6651,67.1299,2.2072,1951.5916,9.4555,65429.3494,884.2048,30.6797,26.1728,2.0,5.0,20.0,72.0,160.0,450.0,5.0,-1.0,32.0,90.0,6.13302,30,260,1,14,0.99723845,0.02982746,0.03017628,0E-8,0.000000,0.907185,0.018691,-0.12631218,2026-03-21,2026-06-11,83,17131,2132,83,1.000000,1.172198,,0.000000,5,0.04446742502585315,0.14943123061013444,0.937952430196484,D VIP 优质 · 加码留存，严禁误伤,1843,1
71.146.126.94,140288014,140288782,63,22,0.3492063,0.0909091,5430636.0000,4926593.0000,161982.1000,177095,73389,-0.02982746,-0.03017628,0.09613589,-0.02982746,-161982.1000,5430636.0000,OK,0.0000,6479.2840,4.0000,96.0000,AG03-B-v1,155502.8160,4729529.2800,161982.1000,155502.8160,6479.2840,0.02982746,0.02863437,0.00119310,30.6651,67.1299,2.2072,1951.5916,9.4555,65429.3494,884.2048,30.6797,26.1728,2.0,5.0,20.0,72.0,160.0,450.0,5.0,-1.0,32.0,90.0,6.13302,30,260,1,14,0.99723845,0.02982746,0.03017628,0E-8,0.000000,0.907185,0.018691,-0.12631218,2026-03-21,2026-06-11,83,17131,2132,83,1.000000,1.172198,,0.000000,5,0.04446742502585315,0.14943123061013444,0.937952430196484,D VIP 优质 · 加码留存，严禁误伤,1844,1
71.146.126.94,140288014,140288790,88,23,0.2613636,0.2173913,5430636.0000,4926593.0000,161982.1000,177095,73389,-0.02982746,-0.03017628,0.09613589,-0.02982746,-161982.1000,5430636.0000,OK,0.0000,6479.2840,4.0000,96.0000,AG03-B-v1,155502.8160,4729529.2800,161982.1000,155502.8160,6479.2840,0.02982746,0.02863437,0.00119310,30.6651,67.1299,2.2072,1951.5916,9.4555,65429.3494,884.2048,30.6797,26.1728,2.0,5.0,20.0,72.0,160.0,450.0,5.0,-1.0,32.0,90.0,6.13302,30,260,1,14,0.99723845,0.02982746,0.03017628,0E-8,0.000000,0.907185,0.018691,-0.12631218,2026-03-21,2026-06-11,83,17131,2132,83,1.000000,1.172198,,0.000000,5,0.04446742502585315,0.14943123061013444,0.937952430196484,D VIP 优质 · 加码留存，严禁误伤,1845,1
71.146.126.94,140288014,140288799,308,31,0.1006494,0.0645161,5430636.0000,4926593.0000,161982.1000,177095,73389,-0.02982746,-0.03017628,0.09613589,-0.02982746,-161982.1000,5430636.0000,OK,0.0000,6479.2840,4.0000,96.0000,AG03-B-v1,155502.8160,4729529.2800,161982.1000,155502.8160,6479.2840,0.02982746,0.02863437,0.00119310,30.6651,67.1299,2.2072,1951.5916,9.4555,65429.3494,884.2048,30.6797,26.1728,2.0,5.0,20.0,72.0,160.0,450.0,5.0,-1.0,32.0,90.0,6.13302,30,260,1,14,0.99723845,0.02982746,0.03017628,0E-8,0.000000,0.907185,0.018691,-0.12631218,2026-03-21,2026-06-11,83,17131,2132,83,1.000000,1.172198,,0.000000,5,0.04446742502585315,0.14943123061013444,0.937952430196484,D VIP 优质 · 加码留存，严禁误伤,1846,1
71.146.126.94,140288287,140288790,39,15,0.3846154,0.0666667,5430636.0000,4926593.0000,161982.1000,177095,73389,-0.02982746,-0.03017628,0.09613589,-0.02982746,-161982.1000,5430636.0000,OK,0.0000,6479.2840,4.0000,96.0000,AG03-B-v1,155502.8160,4729529.2800,161982.1000,155502.8160,6479.2840,0.02982746,0.02863437,0.00119310,30.6651,67.1299,2.2072,1951.5916,9.4555,65429.3494,884.2048,30.6797,26.1728,2.0,5.0,20.0,72.0,160.0,450.0,5.0,-1.0,32.0,90.0,6.13302,30,260,1,14,0.99723845,0.02982746,0.03017628,0E-8,0.000000,0.907185,0.018691,-0.12631218,2026-03-21,2026-06-11,83,17131,2132,83,1.000000,1.172198,,0.000000,5,0.04446742502585315,0.14943123061013444,0.937952430196484,D VIP 优质 · 加码留存，严禁误伤,1847,1
71.146.126.94,140288287,140288799,265,63,0.2377358,0.0634921,5430636.0000,4926593.0000,161982.1000,177095,73389,-0.02982746,-0.03017628,0.09613589,-0.02982746,-161982.1000,5430636.0000,OK,0.0000,6479.2840,4.0000,96.0000,AG03-B-v1,155502.8160,4729529.2800,161982.1000,155502.8160,6479.2840,0.02982746,0.02863437,0.00119310,30.6651,67.1299,2.2072,1951.5916,9.4555,65429.3494,884.2048,30.6797,26.1728,2.0,5.0,20.0,72.0,160.0,450.0,5.0,-1.0,32.0,90.0,6.13302,30,260,1,14,0.99723845,0.02982746,0.03017628,0E-8,0.000000,0.907185,0.018691,-0.12631218,2026-03-21,2026-06-11,83,17131,2132,83,1.000000,1.172198,,0.000000,5,0.04446742502585315,0.14943123061013444,0.937952430196484,D VIP 优质 · 加码留存，严禁误伤,1848,1
71.146.126.94,140288782,140288790,48,23,0.4791667,0.2608696,5430636.0000,4926593.0000,161982.1000,177095,73389,-0.02982746,-0.03017628,0.09613589,-0.02982746,-161982.1000,5430636.0000,OK,0.0000,6479.2840,4.0000,96.0000,AG03-B-v1,155502.8160,4729529.2800,161982.1000,155502.8160,6479.2840,0.02982746,0.02863437,0.00119310,30.6651,67.1299,2.2072,1951.5916,9.4555,65429.3494,884.2048,30.6797,26.1728,2.0,5.0,20.0,72.0,160.0,450.0,5.0,-1.0,32.0,90.0,6.13302,30,260,1,14,0.99723845,0.02982746,0.03017628,0E-8,0.000000,0.907185,0.018691,-0.12631218,2026-03-21,2026-06-11,83,17131,2132,83,1.000000,1.172198,,0.000000,5,0.04446742502585315,0.14943123061013444,0.937952430196484,D VIP 优质 · 加码留存，严禁误伤,1849,1
174.171.77.157,151818057,151902436,395,30,0.0759494,0.1333333,6537118.6574,5944391.3853,170197.7767,37010,15794,-0.02603560,-0.02615972,0.00846422,-0.02603560,-170197.7767,6537118.6574,OK,0.0000,6807.9111,4.0000,96.0000,AG03-B-v1,163389.8656,5706615.7299,170197.7767,163389.8656,6807.9111,0.02603560,0.02499417,0.00104142,176.6311,376.3702,10.7761,3699.9517,52.8073,142111.2752,343.3478,176.6710,166.2064,27.027,33.9674,128.4895,441.5761,878.3784,2200.7012,33.9674,-33.7838,25.859458,64.788641,5.200021,29,213,1,14,0.99641507,0.02603560,0.02615972,0E-8,0.000000,0.909329,0.118725,-0.03462394,2026-06-22,2026-08-06,46,3223,1034,46,1.000000,1.062961,0.891235,2.434099,5,0.04343329886246122,0.18665977249224405,0.9508790072388832,D VIP 优质 · 加码留存，严禁误伤,1850,1
174.171.77.157,151902644,151902679,38,0,0E-7,,6537118.6574,5944391.3853,170197.7767,37010,15794,-0.02603560,-0.02615972,0.00846422,-0.02603560,-170197.7767,6537118.6574,OK,0.0000,6807.9111,4.0000,96.0000,AG03-B-v1,163389.8656,5706615.7299,170197.7767,163389.8656,6807.9111,0.02603560,0.02499417,0.00104142,176.6311,376.3702,10.7761,3699.9517,52.8073,142111.2752,343.3478,176.6710,166.2064,27.027,33.9674,128.4895,441.5761,878.3784,2200.7012,33.9674,-33.7838,25.859458,64.788641,5.200021,29,213,1,14,0.99641507,0.02603560,0.02615972,0E-8,0.000000,0.909329,0.118725,-0.03462394,2026-06-22,2026-08-06,46,3223,1034,46,1.000000,1.062961,0.891235,2.434099,5,0.04343329886246122,0.18665977249224405,0.9508790072388832,D VIP 优质 · 加码留存，严禁误伤,1851,1
76.143.244.49,143054183,143063863,41,3,0.0731707,0E-7,7404064.6637,6621184.3903,218354.9871,11050,5781,-0.02949123,-0.03021678,0.13007932,-0.02949123,-218354.9871,7404064.6637,OK,0.0000,8734.1995,4.0000,96.0000,AG03-B-v1,209620.7876,6356337.0146,218354.9871,209620.7876,8734.1995,0.02949123,0.02831158,0.00117965,670.0511,1145.3355,37.7711,5078.0230,198.6852,172187.5503,134.4419,670.4158,598.4447,34.4828,115.0203,620.6896,3382.95,3382.95,3419.9727,68.9655,-34.2936,29.411766,29.733646,5.825503,29,166,1,12,0.99547372,0.02949123,0.03021678,0E-8,0.000000,0.894263,0.000000,-0.16029610,2026-03-23,2026-06-29,43,1099,553,99,0.434343,1.120264,,0.000000,5,0.042916235780765255,0.1623578076525336,0.9519131334022751,D VIP 优质 · 加码留存，严禁误伤,1852,1
73.32.97.100,143808976,143809008,106,1,0.0094340,0E-7,9225652.4573,8335706.5749,293466.0787,31852,15321,-0.03180979,-0.03150641,-0.07174215,-0.03180979,-293466.0787,9225652.4573,OK,0.0000,11738.6431,4.0000,96.0000,AG03-B-v1,281727.4356,8002278.3119,293466.0787,281727.4356,11738.6431,0.03180979,0.03053740,0.00127239,289.6412,544.0707,19.1545,8384.7451,74.1825,263590.0702,437.7429,289.6947,282.7768,34.2936,68.9655,275.8621,868.9655,1379.3103,3429.3552,55.1724,-20.6897,20.0,49.725652,4.199798,30,213,1,14,0.99245982,0.03180979,0.03150641,0E-8,0.000000,0.903536,0.033530,0.04023575,2026-03-21,2026-04-24,35,3956,846,35,1.000000,1.024464,,0.000000,5,0.038262668045501554,0.13391933815925544,0.9560496380558429,D VIP 优质 · 加码留存，严禁误伤,1853,1
73.32.97.100,143808976,143809077,49,13,0.2653061,0.0769231,9225652.4573,8335706.5749,293466.0787,31852,15321,-0.03180979,-0.03150641,-0.07174215,-0.03180979,-293466.0787,9225652.4573,OK,0.0000,11738.6431,4.0000,96.0000,AG03-B-v1,281727.4356,8002278.3119,293466.0787,281727.4356,11738.6431,0.03180979,0.03053740,0.00127239,289.6412,544.0707,19.1545,8384.7451,74.1825,263590.0702,437.7429,289.6947,282.7768,34.2936,68.9655,275.8621,868.9655,1379.3103,3429.3552,55.1724,-20.6897,20.0,49.725652,4.199798,30,213,1,14,0.99245982,0.03180979,0.03150641,0E-8,0.000000,0.903536,0.033530,0.04023575,2026-03-21,2026-04-24,35,3956,846,35,1.000000,1.024464,,0.000000,5,0.038262668045501554,0.13391933815925544,0.9560496380558429,D VIP 优质 · 加码留存，严禁误伤,1854,1
73.32.97.100,143808976,143809080,136,9,0.0661765,0E-7,9225652.4573,8335706.5749,293466.0787,31852,15321,-0.03180979,-0.03150641,-0.07174215,-0.03180979,-293466.0787,9225652.4573,OK,0.0000,11738.6431,4.0000,96.0000,AG03-B-v1,281727.4356,8002278.3119,293466.0787,281727.4356,11738.6431,0.03180979,0.03053740,0.00127239,289.6412,544.0707,19.1545,8384.7451,74.1825,263590.0702,437.7429,289.6947,282.7768,34.2936,68.9655,275.8621,868.9655,1379.3103,3429.3552,55.1724,-20.6897,20.0,49.725652,4.199798,30,213,1,14,0.99245982,0.03180979,0.03150641,0E-8,0.000000,0.903536,0.033530,0.04023575,2026-03-21,2026-04-24,35,3956,846,35,1.000000,1.024464,,0.000000,5,0.038262668045501554,0.13391933815925544,0.9560496380558429,D VIP 优质 · 加码留存，严禁误伤,1855,1
73.32.97.100,143808976,146890483,43,5,0.1162791,0E-7,9225652.4573,8335706.5749,293466.0787,31852,15321,-0.03180979,-0.03150641,-0.07174215,-0.03180979,-293466.0787,9225652.4573,OK,0.0000,11738.6431,4.0000,96.0000,AG03-B-v1,281727.4356,8002278.3119,293466.0787,281727.4356,11738.6431,0.03180979,0.03053740,0.00127239,289.6412,544.0707,19.1545,8384.7451,74.1825,263590.0702,437.7429,289.6947,282.7768,34.2936,68.9655,275.8621,868.9655,1379.3103,3429.3552,55.1724,-20.6897,20.0,49.725652,4.199798,30,213,1,14,0.99245982,0.03180979,0.03150641,0E-8,0.000000,0.903536,0.033530,0.04023575,2026-03-21,2026-04-24,35,3956,846,35,1.000000,1.024464,,0.000000,5,0.038262668045501554,0.13391933815925544,0.9560496380558429,D VIP 优质 · 加码留存，严禁误伤,1856,1
73.32.97.100,143809008,143809080,37,3,0.0810811,0.3333333,9225652.4573,8335706.5749,293466.0787,31852,15321,-0.03180979,-0.03150641,-0.07174215,-0.03180979,-293466.0787,9225652.4573,OK,0.0000,11738.6431,4.0000,96.0000,AG03-B-v1,281727.4356,8002278.3119,293466.0787,281727.4356,11738.6431,0.03180979,0.03053740,0.00127239,289.6412,544.0707,19.1545,8384.7451,74.1825,263590.0702,437.7429,289.6947,282.7768,34.2936,68.9655,275.8621,868.9655,1379.3103,3429.3552,55.1724,-20.6897,20.0,49.725652,4.199798,30,213,1,14,0.99245982,0.03180979,0.03150641,0E-8,0.000000,0.903536,0.033530,0.04023575,2026-03-21,2026-04-24,35,3956,846,35,1.000000,1.024464,,0.000000,5,0.038262668045501554,0.13391933815925544,0.9560496380558429,D VIP 优质 · 加码留存，严禁误伤,1857,1
73.32.97.100,143809077,143809080,199,7,0.0351759,0.2857143,9225652.4573,8335706.5749,293466.0787,31852,15321,-0.03180979,-0.03150641,-0.07174215,-0.03180979,-293466.0787,9225652.4573,OK,0.0000,11738.6431,4.0000,96.0000,AG03-B-v1,281727.4356,8002278.3119,293466.0787,281727.4356,11738.6431,0.03180979,0.03053740,0.00127239,289.6412,544.0707,19.1545,8384.7451,74.1825,263590.0702,437.7429,289.6947,282.7768,34.2936,68.9655,275.8621,868.9655,1379.3103,3429.3552,55.1724,-20.6897,20.0,49.725652,4.199798,30,213,1,14,0.99245982,0.03180979,0.03150641,0E-8,0.000000,0.903536,0.033530,0.04023575,2026-03-21,2026-04-24,35,3956,846,35,1.000000,1.024464,,0.000000,5,0.038262668045501554,0.13391933815925544,0.9560496380558429,D VIP 优质 · 加码留存，严禁误伤,1858,1
73.32.97.100,143809077,146890483,147,4,0.0272109,0E-7,9225652.4573,8335706.5749,293466.0787,31852,15321,-0.03180979,-0.03150641,-0.07174215,-0.03180979,-293466.0787,9225652.4573,OK,0.0000,11738.6431,4.0000,96.0000,AG03-B-v1,281727.4356,8002278.3119,293466.0787,281727.4356,11738.6431,0.03180979,0.03053740,0.00127239,289.6412,544.0707,19.1545,8384.7451,74.1825,263590.0702,437.7429,289.6947,282.7768,34.2936,68.9655,275.8621,868.9655,1379.3103,3429.3552,55.1724,-20.6897,20.0,49.725652,4.199798,30,213,1,14,0.99245982,0.03180979,0.03150641,0E-8,0.000000,0.903536,0.033530,0.04023575,2026-03-21,2026-04-24,35,3956,846,35,1.000000,1.024464,,0.000000,5,0.038262668045501554,0.13391933815925544,0.9560496380558429,D VIP 优质 · 加码留存，严禁误伤,1859,1
73.32.97.100,143809080,146890483,88,6,0.0681818,0E-7,9225652.4573,8335706.5749,293466.0787,31852,15321,-0.03180979,-0.03150641,-0.07174215,-0.03180979,-293466.0787,9225652.4573,OK,0.0000,11738.6431,4.0000,96.0000,AG03-B-v1,281727.4356,8002278.3119,293466.0787,281727.4356,11738.6431,0.03180979,0.03053740,0.00127239,289.6412,544.0707,19.1545,8384.7451,74.1825,263590.0702,437.7429,289.6947,282.7768,34.2936,68.9655,275.8621,868.9655,1379.3103,3429.3552,55.1724,-20.6897,20.0,49.725652,4.199798,30,213,1,14,0.99245982,0.03180979,0.03150641,0E-8,0.000000,0.903536,0.033530,0.04023575,2026-03-21,2026-04-24,35,3956,846,35,1.000000,1.024464,,0.000000,5,0.038262668045501554,0.13391933815925544,0.9560496380558429,D VIP 优质 · 加码留存，严禁误伤,1860,1
73.32.97.100,146890483,148308624,36,3,0.0833333,0.3333333,9225652.4573,8335706.5749,293466.0787,31852,15321,-0.03180979,-0.03150641,-0.07174215,-0.03180979,-293466.0787,9225652.4573,OK,0.0000,11738.6431,4.0000,96.0000,AG03-B-v1,281727.4356,8002278.3119,293466.0787,281727.4356,11738.6431,0.03180979,0.03053740,0.00127239,289.6412,544.0707,19.1545,8384.7451,74.1825,263590.0702,437.7429,289.6947,282.7768,34.2936,68.9655,275.8621,868.9655,1379.3103,3429.3552,55.1724,-20.6897,20.0,49.725652,4.199798,30,213,1,14,0.99245982,0.03180979,0.03150641,0E-8,0.000000,0.903536,0.033530,0.04023575,2026-03-21,2026-04-24,35,3956,846,35,1.000000,1.024464,,0.000000,5,0.038262668045501554,0.13391933815925544,0.9560496380558429,D VIP 优质 · 加码留存，严禁误伤,1861,1
69.181.41.225,51576226,51576495,318,0,0E-7,,16181576.6020,14353440.8571,332994.1663,1755,956,-0.02057860,-0.02257708,0.02965570,-0.02057860,-332994.1663,16181576.6020,OK,0.0000,13319.7667,4.0000,96.0000,AG03-B-v1,319674.3996,13779303.2228,332994.1663,319674.3996,13319.7667,0.02057860,0.01975545,0.00082314,9220.2716,15014.0595,348.3203,15856.8651,1423.0520,770551.2668,45.5238,9230.3993,8972.8035,3419.9727,6839.9453,17099.8633,20576.1309,20689.6543,20689.6543,3448.2759,0.0,3.024827,3.024827,1.348004,30,107,1,2,0.96173899,0.02057860,0.02257708,0E-8,0.000000,0.887024,0.000000,-0.05223278,2026-03-21,2026-05-09,21,234,166,50,0.420000,1.028709,,0.000000,5,0.03671147880041365,0.266287487073423,0.9612202688728024,D VIP 优质 · 加码留存，严禁误伤,1862,1
69.181.41.225,51576226,51576515,348,0,0E-7,,16181576.6020,14353440.8571,332994.1663,1755,956,-0.02057860,-0.02257708,0.02965570,-0.02057860,-332994.1663,16181576.6020,OK,0.0000,13319.7667,4.0000,96.0000,AG03-B-v1,319674.3996,13779303.2228,332994.1663,319674.3996,13319.7667,0.02057860,0.01975545,0.00082314,9220.2716,15014.0595,348.3203,15856.8651,1423.0520,770551.2668,45.5238,9230.3993,8972.8035,3419.9727,6839.9453,17099.8633,20576.1309,20689.6543,20689.6543,3448.2759,0.0,3.024827,3.024827,1.348004,30,107,1,2,0.96173899,0.02057860,0.02257708,0E-8,0.000000,0.887024,0.000000,-0.05223278,2026-03-21,2026-05-09,21,234,166,50,0.420000,1.028709,,0.000000,5,0.03671147880041365,0.266287487073423,0.9612202688728024,D VIP 优质 · 加码留存，严禁误伤,1863,1
69.181.41.225,51576495,51576515,434,0,0E-7,,16181576.6020,14353440.8571,332994.1663,1755,956,-0.02057860,-0.02257708,0.02965570,-0.02057860,-332994.1663,16181576.6020,OK,0.0000,13319.7667,4.0000,96.0000,AG03-B-v1,319674.3996,13779303.2228,332994.1663,319674.3996,13319.7667,0.02057860,0.01975545,0.00082314,9220.2716,15014.0595,348.3203,15856.8651,1423.0520,770551.2668,45.5238,9230.3993,8972.8035,3419.9727,6839.9453,17099.8633,20576.1309,20689.6543,20689.6543,3448.2759,0.0,3.024827,3.024827,1.348004,30,107,1,2,0.96173899,0.02057860,0.02257708,0E-8,0.000000,0.887024,0.000000,-0.05223278,2026-03-21,2026-05-09,21,234,166,50,0.420000,1.028709,,0.000000,5,0.03671147880041365,0.266287487073423,0.9612202688728024,D VIP 优质 · 加码留存，严禁误伤,1864,1
99.73.88.118,151401378,151764694,38,9,0.2368421,0.1111111,9473254.9164,8467614.9778,371743.3448,5309,3042,-0.03924135,-0.03748010,-0.60958254,-0.03924135,-371743.3448,9473254.9164,OK,0.0000,14869.7338,4.0000,96.0000,AG03-B-v1,356873.6110,8128910.3787,371743.3448,356873.6110,14869.7338,0.03924135,0.03767170,0.00156965,1784.3765,2783.5684,122.2036,16162.7541,1071.3065,411880.6485,132.2609,1783.9235,1944.2708,338.295,679.3478,2038.0435,3382.95,6765.8999,13531.7998,676.59,-337.8378,9.959404,19.918809,2.626602,29,136,1,8,0.99692143,0.03924135,0.03748010,0E-8,0.000000,0.893844,0.000000,0.57210244,2026-06-12,2026-08-04,23,347,204,54,0.425926,0.917528,0.696395,0.383898,5,0.03619441571871768,0.11582213029989659,0.9607032057911065,D VIP 优质 · 加码留存，严禁误伤,1865,1
76.30.217.21,147394989,147395004,236,18,0.0762712,0.1111111,29720122.6940,26856539.0745,757539.1351,177854,69923,-0.02548910,-0.02583698,0.02208637,-0.02548910,-757539.1351,29720122.6940,OK,0.0000,30301.5654,4.0000,96.0000,AG03-B-v1,727237.5697,25782277.5116,757539.1351,727237.5697,30301.5654,0.02548910,0.02446953,0.00101956,167.1040,384.0873,10.8339,5529.4827,39.1291,216935.2021,510.3869,166.5644,300.0583,6.8587,33.8295,82.0793,338.295,683.9945,3382.95,20.6897,-6.8966,20.218878,100.000004,4.939596,30,277,1,14,0.99274088,0.02548910,0.02583698,0E-8,0.000000,0.903648,0.007141,-0.04792335,2026-03-22,2026-08-06,137,19360,3562,138,0.992754,0.555107,0.674591,0.529407,5,0.016546018614270942,0.19027921406411583,0.9627714581178903,D VIP 优质 · 加码留存，严禁误伤,1866,1
76.30.217.21,147394989,147395014,198,33,0.1666667,0.1212121,29720122.6940,26856539.0745,757539.1351,177854,69923,-0.02548910,-0.02583698,0.02208637,-0.02548910,-757539.1351,29720122.6940,OK,0.0000,30301.5654,4.0000,96.0000,AG03-B-v1,727237.5697,25782277.5116,757539.1351,727237.5697,30301.5654,0.02548910,0.02446953,0.00101956,167.1040,384.0873,10.8339,5529.4827,39.1291,216935.2021,510.3869,166.5644,300.0583,6.8587,33.8295,82.0793,338.295,683.9945,3382.95,20.6897,-6.8966,20.218878,100.000004,4.939596,30,277,1,14,0.99274088,0.02548910,0.02583698,0E-8,0.000000,0.903648,0.007141,-0.04792335,2026-03-22,2026-08-06,137,19360,3562,138,0.992754,0.555107,0.674591,0.529407,5,0.016546018614270942,0.19027921406411583,0.9627714581178903,D VIP 优质 · 加码留存，严禁误伤,1867,1
76.30.217.21,147394989,147395023,83,8,0.0963855,0E-7,29720122.6940,26856539.0745,757539.1351,177854,69923,-0.02548910,-0.02583698,0.02208637,-0.02548910,-757539.1351,29720122.6940,OK,0.0000,30301.5654,4.0000,96.0000,AG03-B-v1,727237.5697,25782277.5116,757539.1351,727237.5697,30301.5654,0.02548910,0.02446953,0.00101956,167.1040,384.0873,10.8339,5529.4827,39.1291,216935.2021,510.3869,166.5644,300.0583,6.8587,33.8295,82.0793,338.295,683.9945,3382.95,20.6897,-6.8966,20.218878,100.000004,4.939596,30,277,1,14,0.99274088,0.02548910,0.02583698,0E-8,0.000000,0.903648,0.007141,-0.04792335,2026-03-22,2026-08-06,137,19360,3562,138,0.992754,0.555107,0.674591,0.529407,5,0.016546018614270942,0.19027921406411583,0.9627714581178903,D VIP 优质 · 加码留存，严禁误伤,1868,1
76.30.217.21,147394989,147395046,137,9,0.0656934,0.1111111,29720122.6940,26856539.0745,757539.1351,177854,69923,-0.02548910,-0.02583698,0.02208637,-0.02548910,-757539.1351,29720122.6940,OK,0.0000,30301.5654,4.0000,96.0000,AG03-B-v1,727237.5697,25782277.5116,757539.1351,727237.5697,30301.5654,0.02548910,0.02446953,0.00101956,167.1040,384.0873,10.8339,5529.4827,39.1291,216935.2021,510.3869,166.5644,300.0583,6.8587,33.8295,82.0793,338.295,683.9945,3382.95,20.6897,-6.8966,20.218878,100.000004,4.939596,30,277,1,14,0.99274088,0.02548910,0.02583698,0E-8,0.000000,0.903648,0.007141,-0.04792335,2026-03-22,2026-08-06,137,19360,3562,138,0.992754,0.555107,0.674591,0.529407,5,0.016546018614270942,0.19027921406411583,0.9627714581178903,D VIP 优质 · 加码留存，严禁误伤,1869,1
76.30.217.21,147394989,147395047,187,10,0.0534759,0E-7,29720122.6940,26856539.0745,757539.1351,177854,69923,-0.02548910,-0.02583698,0.02208637,-0.02548910,-757539.1351,29720122.6940,OK,0.0000,30301.5654,4.0000,96.0000,AG03-B-v1,727237.5697,25782277.5116,757539.1351,727237.5697,30301.5654,0.02548910,0.02446953,0.00101956,167.1040,384.0873,10.8339,5529.4827,39.1291,216935.2021,510.3869,166.5644,300.0583,6.8587,33.8295,82.0793,338.295,683.9945,3382.95,20.6897,-6.8966,20.218878,100.000004,4.939596,30,277,1,14,0.99274088,0.02548910,0.02583698,0E-8,0.000000,0.903648,0.007141,-0.04792335,2026-03-22,2026-08-06,137,19360,3562,138,0.992754,0.555107,0.674591,0.529407,5,0.016546018614270942,0.19027921406411583,0.9627714581178903,D VIP 优质 · 加码留存，严禁误伤,1870,1
76.30.217.21,147394989,148128773,202,43,0.2128713,0.0232558,29720122.6940,26856539.0745,757539.1351,177854,69923,-0.02548910,-0.02583698,0.02208637,-0.02548910,-757539.1351,29720122.6940,OK,0.0000,30301.5654,4.0000,96.0000,AG03-B-v1,727237.5697,25782277.5116,757539.1351,727237.5697,30301.5654,0.02548910,0.02446953,0.00101956,167.1040,384.0873,10.8339,5529.4827,39.1291,216935.2021,510.3869,166.5644,300.0583,6.8587,33.8295,82.0793,338.295,683.9945,3382.95,20.6897,-6.8966,20.218878,100.000004,4.939596,30,277,1,14,0.99274088,0.02548910,0.02583698,0E-8,0.000000,0.903648,0.007141,-0.04792335,2026-03-22,2026-08-06,137,19360,3562,138,0.992754,0.555107,0.674591,0.529407,5,0.016546018614270942,0.19027921406411583,0.9627714581178903,D VIP 优质 · 加码留存，严禁误伤,1871,1
76.30.217.21,147394989,148135316,94,17,0.1808511,0E-7,29720122.6940,26856539.0745,757539.1351,177854,69923,-0.02548910,-0.02583698,0.02208637,-0.02548910,-757539.1351,29720122.6940,OK,0.0000,30301.5654,4.0000,96.0000,AG03-B-v1,727237.5697,25782277.5116,757539.1351,727237.5697,30301.5654,0.02548910,0.02446953,0.00101956,167.1040,384.0873,10.8339,5529.4827,39.1291,216935.2021,510.3869,166.5644,300.0583,6.8587,33.8295,82.0793,338.295,683.9945,3382.95,20.6897,-6.8966,20.218878,100.000004,4.939596,30,277,1,14,0.99274088,0.02548910,0.02583698,0E-8,0.000000,0.903648,0.007141,-0.04792335,2026-03-22,2026-08-06,137,19360,3562,138,0.992754,0.555107,0.674591,0.529407,5,0.016546018614270942,0.19027921406411583,0.9627714581178903,D VIP 优质 · 加码留存，严禁误伤,1872,1
