源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,sn,time,member,money,op_code,op_lv,op_aid,memo,site,subtotal,来源库,来源表,ODS表名,同步时间
4127323496,2026-03-23,4127323496,2026-03-23T06:58:05Z,141530205,-50,502,7,141530205,101_114585293_9,0,7750,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323507,2026-03-23,4127323507,2026-03-23T06:58:07Z,116066862,-10,502,7,116066862,107_114585255_36,0,712.175,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323513,2026-03-23,4127323513,2026-03-23T06:58:07Z,122135257,-20,502,7,122135257,101_114585293_9,0,340.88,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323518,2026-03-23,4127323518,2026-03-23T06:58:08Z,90128331,-100,502,7,90128331,101_114585293_9,0,500.25,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323524,2026-03-23,4127323524,2026-03-23T06:58:09Z,123521207,-20,502,7,123521207,101_114585286_29,0,1170.91,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323530,2026-03-23,4127323530,2026-03-23T06:58:10Z,147664409,-178.44,122,5,43546,126039121137694,0,0,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323545,2026-03-23,4127323545,2026-03-23T06:58:13Z,104083541,-150,502,7,104083541,108_114585256_54,0,550.18,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323551,2026-03-23,4127323551,2026-03-23T06:58:14Z,147664405,-50,502,7,147664405,101_114585284_26,0,805.08,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323566,2026-03-23,4127323566,2026-03-23T06:58:16Z,71191275,188,121,5,43862,44262556-2f7e-42a6-aed8-a3b19de8c59e,0,188.62,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323572,2026-03-23,4127323572,2026-03-23T06:58:16Z,147652556,-50,502,7,147652556,101_114585272_44,0,250.43,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323579,2026-03-23,4127323579,2026-03-23T06:58:18Z,147663519,-150,502,7,147663519,108_114585252_55,0,2901.12,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323587,2026-03-23,4127323587,2026-03-23T06:58:18Z,103833418,-10,502,7,103833418,101_114585272_44,0,4290.71,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323593,2026-03-23,4127323593,2026-03-23T06:58:20Z,147664429,0.1,121,5,43049,639098027005852027z26z6267134,0,0.1,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323598,2026-03-23,4127323598,2026-03-23T06:58:22Z,132955308,-15,502,7,132955308,101_114585275_41,0,618.46,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323603,2026-03-23,4127323603,2026-03-23T06:58:22Z,146069307,-50,502,7,146069307,101_114585297_2,0,1404,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323608,2026-03-23,4127323608,2026-03-23T06:58:23Z,147283371,-700,502,7,147283371,101_114585275_41,0,21604.76,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323617,2026-03-23,4127323617,2026-03-23T06:58:25Z,147663366,-80,502,7,147663366,101_114585283_30,0,658.55,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323620,2026-03-23,4127323620,2026-03-23T06:58:25Z,118955144,100,501,7,118955144,101_114585284_26,0,650.59,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323634,2026-03-23,4127323634,2026-03-23T06:58:26Z,147654993,-20,502,7,147654993,101_114585288_18,0,1176.58,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323641,2026-03-23,4127323641,2026-03-23T06:58:28Z,147654993,-10,502,7,147654993,101_114585288_18,0,1156.58,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323655,2026-03-23,4127323655,2026-03-23T06:58:28Z,86257987,-40,502,7,86257987,108_114585254_57,0,10.8,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323662,2026-03-23,4127323662,2026-03-23T06:58:30Z,147541149,-10,502,7,147541149,101_114585282_20,0,15.01,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323669,2026-03-23,4127323669,2026-03-23T06:58:31Z,147664374,-680,502,7,147664374,108_114585252_55,0,5504.83,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323676,2026-03-23,4127323676,2026-03-23T06:58:32Z,139664526,-10,502,7,139664526,101_114585292_11,0,700.27,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323683,2026-03-23,4127323683,2026-03-23T06:58:32Z,142076463,858,501,7,142076463,101_114585272_44,0,12363.2,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323688,2026-03-23,4127323688,2026-03-23T06:58:32Z,118955144,-50,502,7,118955144,101_114585292_11,0,600.59,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323697,2026-03-23,4127323697,2026-03-23T06:58:33Z,112177662,200,501,7,112177662,101_114585275_41,0,3288.47,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323706,2026-03-23,4127323706,2026-03-23T06:58:34Z,146069307,50,501,7,146069307,101_114585293_9,0,1454,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323712,2026-03-23,4127323712,2026-03-23T06:58:34Z,141530205,600,501,7,141530205,101_114585293_9,0,8340,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323719,2026-03-23,4127323719,2026-03-23T06:58:36Z,147664429,-0.1,122,5,43049,639098027167490944z26z6267134,0,0,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323725,2026-03-23,4127323725,2026-03-23T06:58:39Z,147664400,-0.22,122,5,44208,8427d3dd-e254-4fcc-b429-63538541b25a,0,0,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323731,2026-03-23,4127323731,2026-03-23T06:58:39Z,146069307,-50,502,7,146069307,101_114585282_20,0,1354,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323744,2026-03-23,4127323744,2026-03-23T06:58:41Z,146953262,120,501,7,146953262,101_114585285_40,0,5503.1,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323750,2026-03-23,4127323750,2026-03-23T06:58:42Z,146732420,20,501,7,146732420,101_114585283_30,0,20.18,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323767,2026-03-23,4127323767,2026-03-23T06:58:46Z,141999053,-18,502,7,141999053,101_114585286_30,0,0.73,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323773,2026-03-23,4127323773,2026-03-23T06:58:47Z,129445933,-230,502,7,129445933,101_114585294_8,0,223.42,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323778,2026-03-23,4127323778,2026-03-23T06:58:48Z,137080104,-10000,502,7,137080104,101_114585295_8,0,46600,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323786,2026-03-23,4127323786,2026-03-23T06:58:49Z,147652556,-50,502,7,147652556,101_114585272_45,0,297.93,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323792,2026-03-23,4127323792,2026-03-23T06:58:50Z,146807705,-100,502,7,146807705,101_114585274_42,0,109318.1,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323799,2026-03-23,4127323799,2026-03-23T06:58:52Z,142010074,-42,502,7,142010074,101_114585284_27,0,0.15,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323800,2026-03-23,4127323800,2026-03-23T06:58:52Z,116188006,-20,502,7,116188006,101_114585274_42,0,3166.78,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323814,2026-03-23,4127323814,2026-03-23T06:58:54Z,84012694,602,501,7,84012694,104_114585259_60,0,602.21,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323823,2026-03-23,4127323823,2026-03-23T06:58:54Z,146069307,100,501,7,146069307,101_114585292_11,0,1354,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323828,2026-03-23,4127323828,2026-03-23T06:58:56Z,122560590,-540,502,7,122560590,101_114585284_27,0,1564.7,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323837,2026-03-23,4127323837,2026-03-23T06:58:56Z,136687617,128.7,501,7,136687617,107_114585255_36,0,429.4,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323842,2026-03-23,4127323842,2026-03-23T06:58:56Z,142112730,393,501,7,142112730,107_114585255_36,0,1093.73,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323849,2026-03-23,4127323849,2026-03-23T06:58:57Z,124197876,-500,502,7,124197876,101_114585295_8,0,9245,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323856,2026-03-23,4127323856,2026-03-23T06:58:59Z,112177662,-200,502,7,112177662,101_114585274_42,0,3088.47,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323861,2026-03-23,4127323861,2026-03-23T06:59:00Z,147662393,117,501,7,147662393,101_114585294_8,0,1104.95,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323875,2026-03-23,4127323875,2026-03-23T06:59:03Z,147536159,-40,502,7,147536159,101_114585274_42,0,47.07,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323880,2026-03-23,4127323880,2026-03-23T06:59:03Z,109631079,-28,502,7,109631079,101_114585274_42,0,42.65,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323894,2026-03-23,4127323894,2026-03-23T06:59:07Z,142327375,-10,502,7,142327375,101_114585283_31,0,53143.99,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323905,2026-03-23,4127323905,2026-03-23T06:59:09Z,146335650,-80,502,7,146335650,101_114585287_28,0,585.95,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323911,2026-03-23,4127323911,2026-03-23T06:59:10Z,146069307,100,501,7,146069307,101_114585295_8,0,1154,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323926,2026-03-23,4127323926,2026-03-23T06:59:13Z,146953262,240,501,7,146953262,101_114585285_41,0,5623.1,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323932,2026-03-23,4127323932,2026-03-23T06:59:15Z,146069307,-50,502,7,146069307,101_114585287_28,0,1154,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323939,2026-03-23,4127323939,2026-03-23T06:59:16Z,143323001,-50,502,7,143323001,101_114585294_9,0,151.28,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323947,2026-03-23,4127323947,2026-03-23T06:59:17Z,129928473,0.76,121,5,53326,639098027571665023u80u308618_wmkk,0,0.76,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323953,2026-03-23,4127323953,2026-03-23T06:59:18Z,147155044,-1000,502,7,147155044,104_114585259_61,0,5001.34,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323958,2026-03-23,4127323958,2026-03-23T06:59:19Z,115183181,-1000,502,7,115183181,101_114585275_42,0,16007.16,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323964,2026-03-23,4127323964,2026-03-23T06:59:20Z,132955308,-73,502,7,132955308,101_114585275_42,0,613.46,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323970,2026-03-23,4127323970,2026-03-23T06:59:21Z,147663199,400,501,7,147663199,101_114585274_42,0,904.68,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323985,2026-03-23,4127323985,2026-03-23T06:59:23Z,146807705,195,501,7,146807705,101_114585272_45,0,109213.1,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127323991,2026-03-23,4127323991,2026-03-23T06:59:23Z,129445933,-30,502,7,129445933,101_114585295_9,0,193.42,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324004,2026-03-23,4127324004,2026-03-23T06:59:26Z,129445933,-193,502,7,129445933,101_114585295_9,0,0.42,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324010,2026-03-23,4127324010,2026-03-23T06:59:26Z,146953262,-40,502,7,146953262,101_114585285_42,0,5583.1,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324027,2026-03-23,4127324027,2026-03-23T06:59:29Z,131827904,-220,502,7,131827904,108_114585254_58,0,4728,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324033,2026-03-23,4127324033,2026-03-23T06:59:31Z,112986457,1300,121,5,19105,d2028df33976479b940d5062892be588,0,1300.99,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324038,2026-03-23,4127324038,2026-03-23T06:59:31Z,116150812,-175,502,7,116150812,101_114585292_12,0,3640.14,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324046,2026-03-23,4127324046,2026-03-23T06:59:32Z,83688268,-80,502,7,83688268,101_114585297_4,0,828.22,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324052,2026-03-23,4127324052,2026-03-23T06:59:32Z,121148652,93.6,501,7,121148652,101_114585287_28,0,94.56,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324059,2026-03-23,4127324059,2026-03-23T06:59:33Z,116150812,-30,502,7,116150812,101_114585292_12,0,3610.14,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324065,2026-03-23,4127324065,2026-03-23T06:59:34Z,147577984,6417.52,121,5,43159,639098027740827264k62k14717_wmu,0,6417.52,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324071,2026-03-23,4127324071,2026-03-23T06:59:35Z,121386597,-20,502,7,121386597,101_114585272_46,0,407.12,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324084,2026-03-23,4127324084,2026-03-23T06:59:38Z,147663199,-200,502,7,147663199,101_114585292_12,0,504.68,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324090,2026-03-23,4127324090,2026-03-23T06:59:39Z,86257987,-10,502,7,86257987,108_114585252_56,0,100.8,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324101,2026-03-23,4127324101,2026-03-23T06:59:40Z,142595756,-100,502,7,142595756,108_114585254_58,0,6510.96,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324115,2026-03-23,4127324115,2026-03-23T06:59:42Z,146335650,-160,502,7,146335650,101_114585274_43,0,425.95,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324122,2026-03-23,4127324122,2026-03-23T06:59:43Z,88247187,-200,502,7,88247187,108_114585256_55,0,702.4,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324129,2026-03-23,4127324129,2026-03-23T06:59:44Z,4725699,230,501,7,4725699,101_114585285_42,0,11625.54,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324136,2026-03-23,4127324136,2026-03-23T06:59:45Z,122135257,-20,502,7,122135257,101_114585293_11,0,390.88,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324143,2026-03-23,4127324143,2026-03-23T06:59:46Z,37542972,-60,502,7,37542972,108_114585252_56,0,475.24,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324148,2026-03-23,4127324148,2026-03-23T06:59:46Z,7045347,2681.57,121,5,7747,2035822927852612769,0,2681.57,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324157,2026-03-23,4127324157,2026-03-23T06:59:47Z,147563601,20,501,7,147563601,101_114585283_31,0,30.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324160,2026-03-23,4127324160,2026-03-23T06:59:48Z,146819897,9.75,501,7,146819897,101_114585275_42,0,20.37,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324174,2026-03-23,4127324174,2026-03-23T06:59:49Z,147654993,180,501,7,147654993,102_114585281_43,0,1236.58,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324181,2026-03-23,4127324181,2026-03-23T06:59:50Z,122621313,-50,502,7,122621313,101_114585274_43,0,108.81,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324195,2026-03-23,4127324195,2026-03-23T06:59:52Z,103833418,-75,502,7,103833418,101_114585272_46,0,4300.21,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324205,2026-03-23,4127324205,2026-03-23T06:59:54Z,134545359,-50,502,7,134545359,101_114585274_43,0,107.45,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324211,2026-03-23,4127324211,2026-03-23T06:59:55Z,146882220,-200,502,7,146882220,101_114585274_43,0,2966.77,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324226,2026-03-23,4127324226,2026-03-23T06:59:57Z,135160958,-20,502,7,135160958,101_114585286_32,0,10.05,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324232,2026-03-23,4127324232,2026-03-23T06:59:58Z,106065792,39,501,7,106065792,101_114585298_3,0,219.71,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324239,2026-03-23,4127324239,2026-03-23T06:59:59Z,146492408,-110,502,7,146492408,101_114585285_43,0,207.82,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324247,2026-03-23,4127324247,2026-03-23T07:00:01Z,147664374,-6837.63,122,5,43049,639098028019175639rs4e4185729,0,0,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324253,2026-03-23,4127324253,2026-03-23T07:00:03Z,147654993,-10,502,7,147654993,102_114585281_44,0,1316.58,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324258,2026-03-23,4127324258,2026-03-23T07:00:03Z,146808772,503.07,121,5,43049,639098028038183637d18d2487334,0,503.07,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324264,2026-03-23,4127324264,2026-03-23T07:00:04Z,125027183,980,501,7,125027183,108_114585256_55,0,1965.39,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324270,2026-03-23,4127324270,2026-03-23T07:00:04Z,147383002,156.8,501,7,147383002,108_114585256_55,0,233.99,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324285,2026-03-23,4127324285,2026-03-23T07:00:06Z,146335650,320,501,7,146335650,101_114585274_43,0,745.95,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324291,2026-03-23,4127324291,2026-03-23T07:00:10Z,147542094,39,501,7,147542094,101_114585287_29,0,81.4,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324300,2026-03-23,4127324300,2026-03-23T07:00:10Z,147164982,39.2,501,7,147164982,108_114585252_56,0,197.305,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324314,2026-03-23,4127324314,2026-03-23T07:00:11Z,147563601,-10,502,7,147563601,101_114585283_32,0,20.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324323,2026-03-23,4127324323,2026-03-23T07:00:13Z,132951581,-0.28,122,5,43049,639098028133734063v86h1649374,0,0,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324328,2026-03-23,4127324328,2026-03-23T07:00:13Z,73539171,192,501,7,73539171,101_114585292_12,0,192.8,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324337,2026-03-23,4127324337,2026-03-23T07:00:15Z,105136232,626.79,121,5,43159,639098028154310170k55k3011777,0,626.79,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324342,2026-03-23,4127324342,2026-03-23T07:00:16Z,147011878,101,121,5,52258,vnssT01485533627419860992,0,101.05,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324349,2026-03-23,4127324349,2026-03-23T07:00:18Z,147664440,30,501,7,147664440,101_114585272_46,0,40.5,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324356,2026-03-23,4127324356,2026-03-23T07:00:18Z,103833418,170,501,7,103833418,101_114585272_46,0,4460.21,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324361,2026-03-23,4127324361,2026-03-23T07:00:18Z,135160958,60,501,7,135160958,101_114585286_32,0,60.05,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324375,2026-03-23,4127324375,2026-03-23T07:00:19Z,56663505,-20,502,7,56663505,101_114585275_43,0,189.99,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324380,2026-03-23,4127324380,2026-03-23T07:00:20Z,83688268,250,501,7,83688268,101_114585297_5,0,1206.72,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324394,2026-03-23,4127324394,2026-03-23T07:00:22Z,147654993,-10,502,7,147654993,102_114585302_1,0,1236.58,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324406,2026-03-23,4127324406,2026-03-23T07:00:26Z,147662393,-60,502,7,147662393,101_114585287_30,0,1082.95,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324412,2026-03-23,4127324412,2026-03-23T07:00:27Z,146807705,-100,502,7,146807705,101_114585292_13,0,109003.1,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324419,2026-03-23,4127324419,2026-03-23T07:00:30Z,147662600,-50,502,7,147662600,101_114585287_30,0,150,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324425,2026-03-23,4127324425,2026-03-23T07:00:31Z,133526212,37.05,501,7,133526212,101_114585298_4,0,38,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324431,2026-03-23,4127324431,2026-03-23T07:00:31Z,122213803,5850,501,7,122213803,105_114585257_25,0,18678.35,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324444,2026-03-23,4127324444,2026-03-23T07:00:33Z,110449804,-200,502,7,110449804,101_114585274_44,0,1000.99,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324450,2026-03-23,4127324450,2026-03-23T07:00:33Z,142175839,4387.5,501,7,142175839,101_114585275_43,0,14292.53,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324467,2026-03-23,4127324467,2026-03-23T07:00:35Z,147170828,-50,502,7,147170828,108_114585252_57,0,1295.05,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324473,2026-03-23,4127324473,2026-03-23T07:00:35Z,134545359,-50,502,7,134545359,101_114585285_44,0,57.45,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324478,2026-03-23,4127324478,2026-03-23T07:00:36Z,37542972,-60,502,7,37542972,108_114585252_57,0,415.24,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324486,2026-03-23,4127324486,2026-03-23T07:00:36Z,142404172,-50,502,7,142404172,101_114585294_11,0,2240.91,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324492,2026-03-23,4127324492,2026-03-23T07:00:37Z,80580852,-0.7,122,5,39510,TX2026032307000J3KNI,0,0,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324499,2026-03-23,4127324499,2026-03-23T07:00:38Z,124913301,-360,502,7,124913301,101_114585282_21,0,1020.49,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324503,2026-03-23,4127324503,2026-03-23T07:00:38Z,142404172,-50,502,7,142404172,101_114585294_11,0,2040.91,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324508,2026-03-23,4127324508,2026-03-23T07:00:39Z,104074669,175.5,501,7,104074669,101_114585295_10,0,2179.15,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324517,2026-03-23,4127324517,2026-03-23T07:00:39Z,147164982,-20,502,7,147164982,108_114585256_56,0,177.305,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324520,2026-03-23,4127324520,2026-03-23T07:00:40Z,6171528,-40,502,7,6171528,101_114585286_33,0,15240.7,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324534,2026-03-23,4127324534,2026-03-23T07:00:43Z,36239373,101,501,7,36239373,107_114585255_37,0,101.005,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324541,2026-03-23,4127324541,2026-03-23T07:00:44Z,122135257,-40,502,7,122135257,101_114585293_12,0,330.88,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
4127324555,2026-03-23,4127324555,2026-03-23T07:00:46Z,143445607,-0.28,122,5,43049,639098028467987880a54d4478162,0,0,a168,in_out_m,ods_a168_in_out_m,2026-05-21T23:25:47Z
