源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,"",_1,_2,_3,_4,来源库,来源表,ODS表名,同步时间
180290,2021-11-02,180290,101,1,40,2021-11-02T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180301,2021-11-02,180301,101,36,11,2021-11-02T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180315,2021-11-02,180315,102,1,32,2021-11-02T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180322,2021-11-02,180322,108,1,111,2021-11-02T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180329,2021-11-02,180329,101,3,27,2021-11-02T12:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180336,2021-11-02,180336,101,33,15,2021-11-02T12:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180343,2021-11-02,180343,101,105,12,2021-11-02T12:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180348,2021-11-02,180348,101,502,22,2021-11-02T12:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180357,2021-11-02,180357,105,31,3,2021-11-02T12:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180360,2021-11-02,180360,108,2,87,2021-11-02T12:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180374,2021-11-02,180374,101,36,12,2021-11-02T13:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180381,2021-11-02,180381,101,113,38,2021-11-02T13:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180395,2021-11-02,180395,108,1,132,2021-11-02T13:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180407,2021-11-02,180407,101,31,16,2021-11-02T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180413,2021-11-02,180413,101,101,56,2021-11-02T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180418,2021-11-02,180418,101,113,204,2021-11-02T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180424,2021-11-02,180424,101,506,14,2021-11-02T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180430,2021-11-02,180430,105,31,3,2021-11-02T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180445,2021-11-02,180445,101,32,31,2021-11-02T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180451,2021-11-02,180451,101,102,35,2021-11-02T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180466,2021-11-02,180466,104,1,105,2021-11-02T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180472,2021-11-02,180472,111,1,1,2021-11-02T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180479,2021-11-02,180479,101,7,23,2021-11-02T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180487,2021-11-02,180487,101,101,12,2021-11-02T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180493,2021-11-02,180493,101,115,113,2021-11-02T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180498,2021-11-02,180498,101,506,17,2021-11-02T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180502,2021-11-02,180502,103,1,54,2021-11-02T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180509,2021-11-02,180509,111,1,2,2021-11-02T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180516,2021-11-02,180516,101,7,5,2021-11-02T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180521,2021-11-02,180521,101,35,20,2021-11-02T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180535,2021-11-02,180535,101,506,20,2021-11-02T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180540,2021-11-02,180540,104,1,61,2021-11-02T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180554,2021-11-02,180554,101,8,2,2021-11-02T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180563,2021-11-02,180563,101,103,6,2021-11-02T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180568,2021-11-02,180568,101,501,20,2021-11-02T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180577,2021-11-02,180577,104,1,90,2021-11-02T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180582,2021-11-02,180582,110,1,14,2021-11-02T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180589,2021-11-02,180589,101,8,51,2021-11-02T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180596,2021-11-02,180596,101,101,36,2021-11-02T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180606,2021-11-02,180606,101,505,13,2021-11-02T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180612,2021-11-02,180612,104,1,106,2021-11-02T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180619,2021-11-02,180619,128,1,1,2021-11-02T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180625,2021-11-02,180625,101,7,39,2021-11-02T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180631,2021-11-02,180631,101,36,23,2021-11-02T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180644,2021-11-02,180644,101,506,23,2021-11-02T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180650,2021-11-02,180650,105,31,10,2021-11-02T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180667,2021-11-02,180667,101,35,78,2021-11-02T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180673,2021-11-02,180673,101,105,20,2021-11-02T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180678,2021-11-02,180678,101,502,45,2021-11-02T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180686,2021-11-02,180686,104,1,135,2021-11-02T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180692,2021-11-02,180692,111,1,2,2021-11-02T21:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180699,2021-11-02,180699,101,8,34,2021-11-02T22:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180703,2021-11-02,180703,101,35,7,2021-11-02T22:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180708,2021-11-02,180708,101,103,13,2021-11-02T22:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180717,2021-11-02,180717,101,506,16,2021-11-02T22:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180720,2021-11-02,180720,102,31,13,2021-11-02T22:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180734,2021-11-02,180734,101,6,2,2021-11-02T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180741,2021-11-02,180741,101,36,15,2021-11-02T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180755,2021-11-02,180755,102,1,31,2021-11-02T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
180762,2021-11-02,180762,108,1,125,2021-11-02T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190244,2021-11-14,190244,101,33,2,2021-11-14T00:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190250,2021-11-14,190250,101,103,3,2021-11-14T00:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190267,2021-11-14,190267,108,2,74,2021-11-14T00:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190273,2021-11-14,190273,101,3,35,2021-11-14T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190278,2021-11-14,190278,101,31,3,2021-11-14T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190286,2021-11-14,190286,101,103,4,2021-11-14T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190292,2021-11-14,190292,101,502,13,2021-11-14T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190299,2021-11-14,190299,103,1,30,2021-11-14T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190303,2021-11-14,190303,108,1,78,2021-11-14T01:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190308,2021-11-14,190308,101,1,21,2021-11-14T02:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190317,2021-11-14,190317,101,33,8,2021-11-14T02:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190320,2021-11-14,190320,101,37,2,2021-11-14T02:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190334,2021-11-14,190334,102,3,10,2021-11-14T02:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190341,2021-11-14,190341,108,2,31,2021-11-14T02:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190355,2021-11-14,190355,101,35,7,2021-11-14T03:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190362,2021-11-14,190362,101,113,30,2021-11-14T03:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190369,2021-11-14,190369,102,1,9,2021-11-14T03:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190376,2021-11-14,190376,108,1,26,2021-11-14T03:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190383,2021-11-14,190383,101,3,3,2021-11-14T04:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190388,2021-11-14,190388,101,32,9,2021-11-14T04:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190397,2021-11-14,190397,101,112,5,2021-11-14T04:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190405,2021-11-14,190405,102,1,7,2021-11-14T04:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190411,2021-11-14,190411,108,1,30,2021-11-14T04:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190426,2021-11-14,190426,101,35,5,2021-11-14T05:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190432,2021-11-14,190432,101,105,5,2021-11-14T05:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190439,2021-11-14,190439,101,506,4,2021-11-14T05:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190447,2021-11-14,190447,108,2,14,2021-11-14T05:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190453,2021-11-14,190453,101,6,5,2021-11-14T06:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190458,2021-11-14,190458,101,33,7,2021-11-14T06:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190464,2021-11-14,190464,101,103,1,2021-11-14T06:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190470,2021-11-14,190470,101,502,5,2021-11-14T06:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190485,2021-11-14,190485,101,1,32,2021-11-14T07:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190491,2021-11-14,190491,101,8,11,2021-11-14T07:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190500,2021-11-14,190500,101,103,15,2021-11-14T07:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190514,2021-11-14,190514,104,1,50,2021-11-14T07:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190523,2021-11-14,190523,101,3,28,2021-11-14T08:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190528,2021-11-14,190528,101,31,10,2021-11-14T08:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190537,2021-11-14,190537,101,105,5,2021-11-14T08:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190542,2021-11-14,190542,101,502,12,2021-11-14T08:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190549,2021-11-14,190549,103,1,20,2021-11-14T08:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190556,2021-11-14,190556,111,1,2,2021-11-14T08:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190561,2021-11-14,190561,101,6,34,2021-11-14T09:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190575,2021-11-14,190575,101,113,77,2021-11-14T09:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190580,2021-11-14,190580,101,505,14,2021-11-14T09:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190594,2021-11-14,190594,101,2,54,2021-11-14T10:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190604,2021-11-14,190604,101,36,22,2021-11-14T10:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190610,2021-11-14,190610,101,113,61,2021-11-14T10:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190627,2021-11-14,190627,111,1,2,2021-11-14T10:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190633,2021-11-14,190633,101,6,11,2021-11-14T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190638,2021-11-14,190638,101,33,16,2021-11-14T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190646,2021-11-14,190646,101,112,103,2021-11-14T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190652,2021-11-14,190652,101,505,11,2021-11-14T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190659,2021-11-14,190659,105,31,2,2021-11-14T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190665,2021-11-14,190665,128,1,5,2021-11-14T11:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190671,2021-11-14,190671,101,7,16,2021-11-14T12:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190684,2021-11-14,190684,101,113,57,2021-11-14T12:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190690,2021-11-14,190690,101,506,16,2021-11-14T12:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190701,2021-11-14,190701,111,1,4,2021-11-14T12:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190715,2021-11-14,190715,101,101,24,2021-11-14T13:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190722,2021-11-14,190722,101,501,17,2021-11-14T13:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190729,2021-11-14,190729,102,31,31,2021-11-14T13:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190736,2021-11-14,190736,110,1,10,2021-11-14T13:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190743,2021-11-14,190743,101,6,89,2021-11-14T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190748,2021-11-14,190748,101,33,30,2021-11-14T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190757,2021-11-14,190757,101,113,94,2021-11-14T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190760,2021-11-14,190760,101,502,21,2021-11-14T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190774,2021-11-14,190774,111,1,1,2021-11-14T14:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190781,2021-11-14,190781,101,7,33,2021-11-14T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190795,2021-11-14,190795,101,115,56,2021-11-14T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190807,2021-11-14,190807,107,1,35,2021-11-14T15:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190813,2021-11-14,190813,101,1,49,2021-11-14T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190818,2021-11-14,190818,101,7,24,2021-11-14T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190824,2021-11-14,190824,101,36,19,2021-11-14T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190830,2021-11-14,190830,101,112,63,2021-11-14T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190845,2021-11-14,190845,108,1,126,2021-11-14T16:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190851,2021-11-14,190851,101,2,50,2021-11-14T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190866,2021-11-14,190866,101,105,9,2021-11-14T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190872,2021-11-14,190872,101,503,8,2021-11-14T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190879,2021-11-14,190879,104,1,80,2021-11-14T17:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190887,2021-11-14,190887,101,2,45,2021-11-14T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190893,2021-11-14,190893,101,31,33,2021-11-14T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190898,2021-11-14,190898,101,101,31,2021-11-14T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190902,2021-11-14,190902,101,112,89,2021-11-14T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190909,2021-11-14,190909,101,506,9,2021-11-14T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190916,2021-11-14,190916,107,1,24,2021-11-14T18:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190921,2021-11-14,190921,101,1,10,2021-11-14T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190935,2021-11-14,190935,101,103,20,2021-11-14T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190940,2021-11-14,190940,101,501,24,2021-11-14T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190954,2021-11-14,190954,111,1,3,2021-11-14T19:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190963,2021-11-14,190963,101,31,17,2021-11-14T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190968,2021-11-14,190968,101,37,36,2021-11-14T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190977,2021-11-14,190977,101,503,54,2021-11-14T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190982,2021-11-14,190982,102,31,21,2021-11-14T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190989,2021-11-14,190989,110,1,13,2021-11-14T20:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
190996,2021-11-14,190996,101,6,22,2021-11-14T21:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
191001,2021-11-14,191001,101,33,47,2021-11-14T21:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
191015,2021-11-14,191015,101,505,43,2021-11-14T21:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
191022,2021-11-14,191022,105,31,4,2021-11-14T21:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
191029,2021-11-14,191029,101,1,26,2021-11-14T22:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
191036,2021-11-14,191036,101,31,46,2021-11-14T22:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
191043,2021-11-14,191043,101,102,7,2021-11-14T22:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
191048,2021-11-14,191048,101,115,102,2021-11-14T22:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
191057,2021-11-14,191057,103,1,57,2021-11-14T22:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
191060,2021-11-14,191060,107,1,31,2021-11-14T22:59:02Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
191074,2021-11-14,191074,101,32,14,2021-11-14T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
191081,2021-11-14,191081,101,103,24,2021-11-14T23:59:01Z,a168,game_statistics,ods_a168_game_statistics,2026-05-22T16:12:02Z
