"uid1","uid2","n_same_orders","rounds_1","rounds_2","same_rate","jaccard","lift","exp_same","n_tables","first_day","last_day",".sr",".so","相对倍数"
123591261,148673455,263,353875,726,0.362259,0.0007422,1.6181872,162.5275467,7,2026-04-16,2026-04-22,0.362259,263,16.8512936448129
153786690,19619027,590,1191,86903,0.495382,0.0067425,1.6177576,364.7023506,9,2026-08-03,2026-08-03,0.495382,590,23.0438099491101
145846574,148105904,574,484046,1175,0.4885106,0.0011844,1.6175756,354.8520439,28,2026-07-09,2026-07-21,0.4885106,574,22.7241712951334
153786364,19619027,588,1185,86903,0.4962025,0.00672,1.6165797,363.7308972,7,2026-08-03,2026-08-03,0.4962025,588,23.0819773554011
142327375,96170860,671,172734,782,0.8580563,0.0038821,1.6162756,415.151962,13,2026-04-13,2026-04-29,0.8580563,671,39.9144222091974
145846574,153248202,333,484046,500,0.666,0.0006877,1.6162685,206.0301206,17,2026-07-20,2026-07-20,0.666,333,30.9804906639873
148484465,72949020,170,48832,375,0.4533333,0.0034668,1.6158313,105.2090002,12,2026-04-15,2026-05-10,0.4533333,170,21.0878199224092
145846574,153162704,222,484046,353,0.6288952,0.0004585,1.6153477,137.4317126,26,2026-07-18,2026-07-18,0.6288952,222,29.2544772856252
145846574,153249857,228,484046,354,0.6440678,0.0004709,1.6152493,141.1546796,18,2026-07-20,2026-07-20,0.6440678,228,29.9602649622745
123591261,148073464,183,353875,471,0.388535,0.0005167,1.6151131,113.3047596,15,2026-04-01,2026-05-01,0.388535,183,18.0735809911896
148484465,148681640,368,48832,554,0.6642599,0.0075074,1.6145837,227.9225357,6,2026-04-15,2026-04-15,0.6642599,368,30.8995459916083
153805221,19619027,585,1201,86903,0.4870941,0.0066843,1.6138951,362.4770907,8,2026-08-03,2026-08-04,0.4870941,585,22.6582796059058
107325379,148484465,198,557,48832,0.3554758,0.0040251,1.6138255,122.6898461,13,2026-04-14,2026-05-10,0.3554758,198,16.5357578125727
151378947,151650902,225,16071,336,0.6696429,0.0139043,1.6128527,139.5043667,6,2026-06-17,2026-06-17,0.6696429,225,31.1499483658489
123717848,145846574,359,846,484046,0.4243499,0.0007409,1.6125769,222.6250401,12,2026-04-16,2026-07-16,0.4243499,359,19.7395917645855
145846574,152632066,734,484046,1212,0.6056106,0.0015149,1.6108676,455.6550756,28,2026-07-11,2026-07-21,0.6056106,734,28.1713416506182
153785142,19619027,228,453,86903,0.5033113,0.0026168,1.6107236,141.5512871,26,2026-08-03,2026-08-03,0.5033113,228,23.4126592052992
145846574,148041892,244,484046,689,0.3541364,0.0005036,1.6106326,151.4932718,2,2026-04-19,2026-04-20,0.3541364,244,16.4734526035707
153574327,19619027,199,535,86903,0.3719626,0.0022811,1.6098765,123.6119665,25,2026-07-29,2026-08-04,0.3719626,199,17.3026784634421
115295631,146362292,193,27691,513,0.3762183,0.0068902,1.6097155,119.8969633,18,2026-03-23,2026-03-25,0.3762183,193,17.5006419380948
135123960,145846574,606,1645,484046,0.3683891,0.0012493,1.6089938,376.6329087,28,2026-07-11,2026-07-21,0.3683891,606,17.136449058956
145846574,153205464,243,484046,369,0.6585366,0.0005019,1.6089656,151.0287102,13,2026-07-19,2026-07-21,0.6585366,243,30.633313796087
115295631,147715636,265,27691,528,0.5018939,0.0094799,1.6086466,164.7347506,27,2026-03-24,2026-03-24,0.5018939,265,23.3467256505438
142327375,149258668,476,172734,590,0.8067797,0.0027539,1.6077839,296.0596895,5,2026-04-28,2026-04-29,0.8067797,476,37.5291756212379
148798931,149747885,329,60235,426,0.7723005,0.0054532,1.6076651,204.6446087,10,2026-05-08,2026-05-09,0.7723005,329,35.9252979430071
148484465,148672034,428,48832,958,0.4467641,0.0086706,1.6068509,266.3594979,11,2026-04-14,2026-04-15,0.4467641,428,20.7822387823644
121732938,143074510,280,110007,305,0.9180328,0.0025447,1.6064438,174.2980384,6,2026-03-21,2026-03-23,0.9180328,280,42.7043642486998
142327375,149251346,290,172734,575,0.5043478,0.0016761,1.6053529,180.6456422,14,2026-04-27,2026-04-29,0.5043478,290,23.4608743382921
147714615,148959794,172,50745,342,0.502924,0.0033782,1.6046916,107.1857065,4,2026-04-21,2026-04-22,0.502924,172,23.3946430731158
136042733,66228851,388,589,110377,0.6587436,0.0035088,1.6044167,241.8324365,14,2026-08-05,2026-08-05,0.6587436,388,30.6429428675096
145846574,153245003,189,484046,327,0.5779817,0.0003903,1.6030498,117.9002678,18,2026-07-20,2026-07-20,0.5779817,189,26.8861211123206
145846574,153245532,222,484046,358,0.6201117,0.0004585,1.6028851,138.5002605,18,2026-07-20,2026-07-20,0.6201117,222,28.8458929917106
121732938,146973647,294,110007,535,0.5495327,0.0026667,1.6026857,183.4420799,6,2026-03-22,2026-03-22,0.5495327,294,25.5627517746332
145846574,153253943,214,484046,371,0.5768194,0.000442,1.6021321,133.5720046,18,2026-07-20,2026-07-21,0.5768194,214,26.832054108869
106024414,123591261,190,370,353875,0.5135135,0.0005366,1.6008661,118.6857561,12,2026-03-31,2026-04-10,0.5135135,190,23.8872375263985
145846574,153251227,209,484046,341,0.6129032,0.0004317,1.6004263,130.5902072,18,2026-07-20,2026-07-20,0.6129032,209,28.5105733716636
123591261,149573914,709,353875,1637,0.4331093,0.0019983,1.5993513,443.3047311,3,2026-05-05,2026-05-12,0.4331093,709,20.1470549926968
123591261,139376055,322,353875,611,0.5270049,0.0009092,1.5991964,201.3511286,28,2026-07-18,2026-07-18,0.5270049,322,24.5148203968852
137280843,145846574,464,933,484046,0.4973205,0.0009577,1.5973937,290.4731582,18,2026-07-11,2026-07-22,0.4973205,464,23.1339836445338
153805213,19619027,584,1211,86903,0.4822461,0.006672,1.5970264,365.6796095,8,2026-08-03,2026-08-04,0.4822461,584,22.4327639621536
142327375,145874196,502,172734,1255,0.4,0.0028936,1.5965371,314.4305228,16,2026-04-19,2026-04-29,0.4,502,18.6069012996921
123591261,149322035,314,353875,703,0.4466572,0.0008863,1.5963217,196.7022018,7,2026-05-09,2026-05-18,0.4466572,314,20.777266087992
145846574,153245182,249,484046,659,0.3778452,0.000514,1.5959407,156.020838,15,2026-07-20,2026-07-29,0.3778452,249,17.576320857406
145846574,148494437,1160,484046,2243,0.5171645,0.0023911,1.5958554,726.8828849,29,2026-04-10,2026-04-11,0.5171645,1160,24.0570720180115
143100800,145846574,534,962,484046,0.5550936,0.0011022,1.5954759,334.696377,9,2026-04-21,2026-05-12,0.5550936,534,25.8214295682269
145846574,146021860,178,484046,340,0.5235294,0.0003676,1.5954562,111.5668345,14,2026-05-19,2026-07-21,0.5235294,178,24.3531496832175
137951184,145846574,334,916,484046,0.3646288,0.0006892,1.5938571,209.5545457,29,2026-04-07,2026-07-14,0.3646288,334,16.9615302315629
134207604,145846574,174,442,484046,0.3936652,0.0003593,1.5934564,109.196586,8,2026-05-06,2026-07-09,0.3936652,174,18.3122238038088
145846574,153104445,340,484046,570,0.5964912,0.0007021,1.5934509,213.3733713,28,2026-07-16,2026-07-18,0.5964912,340,27.7471322113372
145846574,152560389,324,484046,468,0.6923077,0.0006692,1.5933878,203.340327,28,2026-07-11,2026-07-12,0.6923077,324,32.204252607292
147714615,148903529,301,50745,379,0.7941953,0.0059225,1.5928589,188.9683973,5,2026-04-20,2026-04-21,0.7941953,301,36.9437838994483
129605098,142327375,759,1311,172734,0.5789474,0.00438,1.5926711,476.5579122,9,2026-04-27,2026-04-29,0.5789474,759,26.9310428237833
145846574,149113416,403,484046,928,0.4342672,0.0008317,1.5923785,253.080531,6,2026-04-26,2026-05-25,0.4342672,403,20.2009173202341
127692025,145846574,244,479,484046,0.5093946,0.0005038,1.5916534,153.2997086,22,2026-04-07,2026-05-12,0.5093946,244,23.6956376119903
148021491,148798931,206,525,60235,0.392381,0.0034019,1.5915644,129.4323999,21,2026-04-21,2026-04-21,0.392381,206,18.2524863471862
145846574,152733881,1431,484046,2844,0.5031646,0.0029477,1.5913376,899.2435259,29,2026-07-09,2026-07-11,0.5031646,1431,23.4058351242476
145846574,152638809,2481,484046,5214,0.4758343,0.0050968,1.5899613,1560.4153278,29,2026-07-08,2026-07-09,0.4758343,2481,22.1345046377701
144469258,149677708,286,616,12053,0.4642857,0.0230962,1.5899307,179.8820531,13,2026-05-07,2026-05-07,0.4642857,286,21.5972954868961
104280311,145846574,1248,2697,484046,0.4627364,0.0025706,1.5887722,785.5122523,28,2026-07-10,2026-07-28,0.4627364,1248,21.5252263064371
123591261,147989533,292,353875,815,0.3582822,0.0008239,1.5871217,183.9808488,15,2026-03-30,2026-04-07,0.3582822,292,16.6663038320913
147805867,147964186,354,7380,846,0.4184397,0.0449695,1.5838035,223.5125762,6,2026-03-30,2026-03-30,0.4184397,354,19.4646654944319
148655147,148798931,224,436,60235,0.5137615,0.0037057,1.579546,141.8128967,17,2026-04-20,2026-04-21,0.5137615,224,23.8987738052043
123591261,148283448,187,353875,510,0.3666667,0.000528,1.5793565,118.4026525,17,2026-04-07,2026-05-15,0.3666667,187,17.0563277419595
123591261,148512040,288,353875,790,0.364557,0.0008127,1.5783635,182.4674735,13,2026-04-11,2026-04-28,0.364557,288,16.9581902927796
123591261,153117382,505,353875,943,0.5355249,0.0014253,1.5781169,320.001643,28,2026-07-17,2026-07-18,0.5355249,505,24.9111473945686
140921753,145846574,354,587,484046,0.6030664,0.000731,1.5779231,224.3455344,28,2026-07-17,2026-07-20,0.6030664,354,28.0529924549015
153786295,19619027,592,1213,86903,0.4880462,0.0067639,1.5777836,375.2098901,11,2026-08-03,2026-08-03,0.4880462,592,22.7025686827244
135580100,145846574,217,543,484046,0.3996317,0.000448,1.5756512,137.7208329,27,2026-07-10,2026-07-14,0.3996317,217,18.5897689953204
121732938,147484657,180,110007,357,0.5042017,0.0016336,1.5751133,114.2774924,6,2026-03-22,2026-03-22,0.5042017,180,23.4540781675924
145846574,149037991,191,484046,469,0.4072495,0.0003944,1.5750052,121.2694445,7,2026-04-23,2026-05-13,0.4072495,191,18.9441281271224
145846574,151417419,284,484046,766,0.3707572,0.0005861,1.5727653,180.5736687,19,2026-07-09,2026-07-15,0.3707572,284,17.2466065663755
153786305,19619027,591,1215,86903,0.4864198,0.0067522,1.5725046,375.8335603,11,2026-08-03,2026-08-03,0.4864198,591,22.6269130220399
143163416,148484465,286,490,48832,0.5836735,0.0058324,1.5717116,181.9672209,15,2026-04-14,2026-04-15,0.5836735,286,27.1508880143645
142668385,152841976,271,91047,556,0.4874101,0.0029672,1.5709741,172.5044348,29,2026-07-10,2026-07-10,0.4874101,271,22.6729790579326
121732938,146976093,192,110007,332,0.5783133,0.0017431,1.5709639,122.2179617,6,2026-03-22,2026-03-22,0.5783133,192,26.901546233498
153785240,19619027,211,431,86903,0.4895592,0.0024219,1.569809,134.4112545,22,2026-08-03,2026-08-03,0.4895592,211,22.7729492868905
145846574,152987878,269,484046,681,0.3950073,0.0005553,1.5686646,171.4834406,18,2026-07-18,2026-07-25,0.3950073,269,18.3746546093946
125872093,142327375,235,337,172734,0.6973294,0.0013597,1.5685141,149.823325,7,2026-04-14,2026-04-28,0.6973294,235,32.4378482979337
142327375,148627822,2695,172734,6903,0.39041,0.015231,1.5684633,1718.2422885,17,2026-04-13,2026-04-29,0.39041,2695,18.1608008410319
132997963,145846574,211,393,484046,0.5368957,0.0004357,1.5675252,134.6070875,29,2026-04-07,2026-04-29,0.5368957,211,24.9749132453227
121732938,146088549,575,110007,1414,0.4066478,0.0051874,1.567132,366.9123062,5,2026-03-21,2026-03-29,0.4066478,575,18.9161386958423
123591261,149323610,481,353875,941,0.5111583,0.0013575,1.5666771,307.0192257,5,2026-04-29,2026-07-23,0.5111583,481,23.777680091546
145846574,59684807,449,484046,954,0.4706499,0.0009266,1.5656795,286.7764492,29,2026-04-08,2026-07-09,0.4706499,449,21.8933405900248
145846574,149964589,608,484046,1216,0.5,0.0012545,1.5656436,388.3387053,29,2026-07-09,2026-07-14,0.5,608,23.2586266246151
153784141,19619027,200,410,86903,0.4878049,0.0022959,1.5651515,127.7831537,19,2026-08-03,2026-08-03,0.4878049,200,22.6913440695154
134278875,145846574,168,385,484046,0.4363636,0.0003469,1.5645266,107.3807259,14,2026-04-09,2026-05-11,0.4363636,168,20.2984360899458
121732938,148246768,286,110007,778,0.3676093,0.0025883,1.5629823,182.9835239,9,2026-04-05,2026-04-19,0.3676093,286,17.1001749048722
144748431,145846574,858,2430,484046,0.3530864,0.0017668,1.5607359,549.7406767,27,2026-04-06,2026-07-15,0.3530864,858,16.424609487659
145846574,153253639,349,484046,553,0.6311031,0.0007207,1.5606191,223.6291964,13,2026-07-20,2026-07-21,0.6311031,349,29.3571827290742
121732938,146350147,211,110007,382,0.552356,0.0019151,1.5599875,135.2574918,6,2026-03-21,2026-03-23,0.552356,211,25.6940839357318
147605224,148484465,180,400,48832,0.45,0.0036696,1.557687,115.5559528,16,2026-04-14,2026-04-15,0.45,180,20.9327639621536
145846574,151320055,1109,484046,2228,0.4977558,0.0022858,1.5567458,712.3834785,28,2026-06-26,2026-07-20,0.4977558,1109,23.1542326048731
153784210,19619027,192,396,86903,0.4848485,0.0022042,1.5565603,123.3488997,16,2026-08-03,2026-08-03,0.4848485,192,22.5538204620094
142668385,149967346,215,91047,617,0.3484603,0.002351,1.5560158,138.1734076,12,2026-05-15,2026-05-19,0.3484603,215,16.2094160224027
142327375,148578968,170,172734,329,0.5167173,0.0009833,1.553691,109.4168664,15,2026-04-12,2026-04-28,0.5167173,170,24.0362695023584
145846574,152819605,242,484046,576,0.4201389,0.0004996,1.5529502,155.8324234,11,2026-07-20,2026-07-22,0.4201389,242,19.543707611153
123591261,148758001,276,353875,568,0.4859155,0.0007793,1.5526269,177.7632522,6,2026-04-29,2026-07-21,0.4859155,276,22.6034543712263
145846574,152660139,455,484046,993,0.4582075,0.0009389,1.5522994,293.1135557,17,2026-07-08,2026-07-17,0.4582075,455,21.3145543181966
145846574,150984294,1765,484046,4412,0.4000453,0.0036265,1.5497617,1138.884753,28,2026-07-17,2026-07-29,0.4000453,1765,18.6090085312642
148370408,148816194,232,60338,542,0.4280443,0.0038254,1.5484552,149.8267426,17,2026-04-17,2026-04-18,0.4280443,232,19.9114451049894
145846574,149035763,289,484046,722,0.400277,0.0005965,1.5479274,186.701267,10,2026-04-25,2026-05-07,0.400277,289,18.6197865788421
145846574,149366199,181,484046,441,0.4104308,0.0003737,1.5474635,116.9655993,7,2026-04-30,2026-07-12,0.4104308,181,19.0921134648841
143061382,19619027,338,955,86903,0.3539267,0.003862,1.5468983,218.5017649,29,2026-07-25,2026-08-05,0.3539267,338,16.4636979355643
121732938,134706723,289,110007,547,0.5283364,0.002621,1.5467698,186.8409843,6,2026-03-21,2026-03-22,0.5283364,289,24.5767581195866
145846574,152950362,1796,484046,3389,0.5299498,0.0036982,1.5457886,1161.866506,28,2026-07-13,2026-07-22,0.5299498,1796,24.6518090559789
142327375,147450613,635,172734,1131,0.56145,0.0036656,1.5412209,412.0110274,17,2026-04-28,2026-04-28,0.56145,635,26.1171118367803
132103713,142668385,201,395,91047,0.5088608,0.002203,1.5411937,130.4183859,2,2026-07-10,2026-07-10,0.5088608,201,23.6708067022058
142668385,152840600,183,91047,381,0.480315,0.0020056,1.5400731,118.8255247,28,2026-07-10,2026-07-10,0.480315,183,22.342934494404
145846574,149368465,325,484046,368,0.8831522,0.0006714,1.5391256,211.1588618,6,2026-04-30,2026-05-01,0.8831522,325,41.0818145450148
125040505,145846574,182,489,484046,0.3721881,0.0003758,1.53866,118.2847378,10,2026-05-13,2026-07-22,0.3721881,182,17.3131681040498
145846574,153225552,920,484046,2621,0.3510111,0.001894,1.5386283,597.9351936,17,2026-07-19,2026-07-28,0.3510111,920,16.3280722319908
148798931,98668872,169,60235,343,0.4927114,0.0027976,1.5386234,109.8384424,13,2026-05-09,2026-05-10,0.4927114,169,22.9195809725827
145846574,153148090,237,484046,396,0.5984848,0.0004895,1.5367894,154.2176223,28,2026-07-17,2026-07-19,0.5984848,237,27.8398690074149
102986550,145846574,374,737,484046,0.5074627,0.0007721,1.535638,243.5469774,6,2026-05-08,2026-07-27,0.5074627,374,23.6057709304381
145846574,149653796,173,484046,458,0.3777293,0.0003572,1.5346441,112.7297186,24,2026-07-16,2026-07-25,0.3777293,173,17.5709295077544
149979171,150074520,211,9924,412,0.5121359,0.0208395,1.5345073,137.5034156,2,2026-05-15,2026-05-16,0.5121359,211,23.8231553583224
139376055,145846574,360,611,484046,0.589198,0.0007433,1.5344651,234.6094447,28,2026-07-18,2026-07-18,0.589198,360,27.4078725799399
145846574,148397166,1326,484046,2465,0.537931,0.002733,1.5341588,864.3173282,29,2026-04-08,2026-04-09,0.537931,1326,25.0230725576116
144554770,148097435,183,479,12109,0.3820459,0.0147521,1.5318578,119.4627876,6,2026-04-02,2026-04-06,0.3820459,183,17.7717258831301
118683225,145846574,287,722,484046,0.3975069,0.0005924,1.5299463,187.5882871,28,2026-04-07,2026-07-19,0.3975069,287,18.4909291356164
145846574,149367876,249,484046,366,0.6803279,0.0005143,1.5295852,162.7892303,4,2026-04-30,2026-04-30,0.6803279,249,31.6469852168169
121732938,147052138,260,110007,659,0.3945372,0.0023549,1.5288592,170.0614464,29,2026-04-06,2026-04-06,0.3945372,260,18.3527868486422
145776860,148798931,194,380,60235,0.5105263,0.0032108,1.528424,126.9281287,4,2026-05-08,2026-05-09,0.5105263,194,23.7482811874924
142327375,149268408,837,172734,2202,0.380109,0.0048076,1.5279665,547.7868877,17,2026-04-28,2026-04-29,0.380109,837,17.6816266153116
145846574,149560171,406,484046,1145,0.3545852,0.0008375,1.5273852,265.813754,21,2026-05-04,2026-07-25,0.3545852,406,16.4943295468289
145846574,151759592,1127,484046,2898,0.3888889,0.0023198,1.527078,738.0107492,29,2026-07-09,2026-07-25,0.3888889,1127,18.0900434471145
115295631,145721692,195,27691,509,0.3831041,0.006963,1.5269506,127.7055078,26,2026-03-23,2026-03-24,0.3831041,195,17.8209504405184
145846574,152103002,651,484046,1237,0.5262732,0.0013433,1.5268605,426.3650927,28,2026-07-09,2026-07-20,0.5262732,651,24.4807837226827
142327375,149251439,277,172734,438,0.6324201,0.0016021,1.5261419,181.5034375,4,2026-04-28,2026-04-29,0.6324201,277,29.4184459516035
145846574,148338419,400,484046,842,0.4750594,0.0008256,1.5260252,262.1188708,28,2026-04-07,2026-04-11,0.4750594,400,22.0984584182273
121732938,148246300,269,110007,714,0.3767507,0.0024354,1.5258847,176.2911682,17,2026-04-05,2026-04-05,0.3767507,269,17.5254077237247
145846574,152347581,327,484046,835,0.3916168,0.0006748,1.5254821,214.3584633,28,2026-07-03,2026-07-22,0.3916168,327,18.2169378622531
137961554,142327375,450,1009,172734,0.4459861,0.0025968,1.5238279,295.3089356,17,2026-04-12,2026-04-14,0.4459861,450,20.7460483593365
142327375,147744272,259,172734,430,0.6023256,0.0014979,1.5233107,170.0244094,12,2026-03-30,2026-04-28,0.6023256,259,28.0185324736945
147714615,148634762,202,50745,470,0.4297872,0.0039598,1.5223249,132.6917761,7,2026-04-14,2026-04-18,0.4297872,202,19.9925200256775
147714615,148637279,311,50745,578,0.5380623,0.0060966,1.521846,204.3570712,5,2026-04-14,2026-04-16,0.5380623,311,25.0291802729632
145846574,82216433,257,484046,694,0.370317,0.0005305,1.5210274,168.9647403,24,2026-07-08,2026-07-21,0.370317,257,17.2261296714952
145846574,149357323,197,484046,397,0.4962217,0.0004068,1.5206143,129.5529019,9,2026-04-30,2026-05-07,0.4962217,197,23.0828704866635
115295631,122624677,283,27691,710,0.3985915,0.0100647,1.5203405,186.1425141,27,2026-03-23,2026-03-25,0.3985915,283,18.5413817484905
145846574,149251346,301,484046,575,0.5234783,0.0006215,1.5196551,198.071254,12,2026-04-27,2026-05-07,0.5234783,301,24.3507726515765
125146159,142327375,173,413,172734,0.4188862,0.0010002,1.5196103,113.8449755,12,2026-04-27,2026-04-28,0.4188862,173,19.4854354480077
145846574,153120076,403,484046,745,0.5409396,0.000832,1.5194877,265.2209635,22,2026-07-17,2026-07-26,0.5409396,403,25.1630243657373
145846574,149425017,176,484046,321,0.5482866,0.0003635,1.5192973,115.8430256,6,2026-05-02,2026-05-04,0.5482866,176,25.5047866253593
