uid1,uid2,总同桌局数
23045355,120316504,100
89596067,152494796,100
110764459,142279111,100
120562553,145981994,100
123881296,152264530,100
89353522,151963478,100
50059216,145054279,100
149303490,151730565,100
39362249,69124223,100
123483915,149116600,100
126566621,151910895,100
121180119,149495470,100
116824512,142573354,100
88084997,142976549,100
146517701,147447790,100
142047914,150709081,100
125338962,142044206,100
121830042,151486885,100
101153588,143931954,99
53512741,87813216,99
11432100,113311676,99
13579424,113211660,99
145317579,147705663,99
144989703,146554769,99
136885752,147705663,99
53005614,68365234,99
135843743,139514649,99
18263546,113211660,99
101153588,147128986,99
142125505,147570503,99
128021311,142031705,99
14751019,65468059,99
140082728,146539321,99
120320226,135444165,99
119969344,132849236,99
146439814,146971304,99
67553792,142318749,99
87063847,141290944,99
115314671,146338726,99
146338726,147226786,99
24862477,68457746,99
120392831,133606726,99
114881779,146754070,99
142024935,147579895,99
71434775,89128383,99
118118853,125924418,99
101054871,126384622,99
141556233,145780776,99
122121463,142327375,99
10805015,140082728,99
110916977,128640796,99
113008700,147791378,99
122313879,131378925,99
118635626,147620529,99
74119380,139570642,99
80537647,111911675,99
139196242,146668566,99
116343053,135715113,99
135245609,142050158,99
120249935,146968881,99
131449319,145083203,99
118402175,123483915,99
24862477,132238613,99
101153588,131595128,99
130481964,147086122,99
85205672,145906280,99
76071322,106802473,99
122550337,139793826,99
5883259,130277595,99
40301765,146617820,99
70249324,147392876,99
142134233,146517701,99
77895868,130846878,99
122888210,123359991,99
137218445,142008057,99
145846574,146420863,99
125665720,143733104,99
106621684,130054688,99
90637557,114666297,99
98893044,142008887,99
134454418,141903260,99
142007615,144539905,99
83900023,142009960,99
106436042,147747897,99
140287512,147676294,99
101153588,139233501,99
72414507,122550717,99
134611684,137561655,99
141413833,147448137,99
83573633,146784458,99
70992922,148536740,99
127304635,140419117,99
124073014,128096366,99
133217305,148307162,99
145226144,145846574,99
118225245,148403708,99
132513825,148141372,99
24091839,112711904,99
46184109,145764845,99
115175239,146793502,99
20528051,147810157,99
148966265,149146883,99
113788887,148467803,99
138069421,143583766,99
142020180,148296738,99
79088375,123112419,99
117366482,124694529,99
65489880,135444165,99
6333766,142171386,99
47745566,146349908,99
36810153,140287512,99
118364215,130846878,99
118118853,146705435,99
73703589,116563558,99
89837297,135444165,99
137462372,147801280,99
68365234,142994527,99
131354296,142975031,99
122121463,124694529,99
114881779,117309968,99
142014010,143620397,99
124403027,146234599,99
126329080,146059573,99
135931078,146793502,99
135444165,142120278,99
123592394,124627111,99
59376146,101896696,99
21740865,146837036,99
106065792,142549082,99
21740865,141524253,99
146024475,147652556,99
55953494,122959397,99
133526936,147554637,99
127516949,136885752,99
49285724,99441221,99
61513738,147602913,99
128158508,128424457,99
116343053,145760087,99
111220023,146498695,99
72216248,131136287,99
114052882,137536752,99
47651653,148952717,99
117410846,127684170,99
51377692,146253297,99
13049252,148143812,99
99441221,129533265,99
77856660,148592766,99
62085868,129699951,99
121252968,124403027,99
122650490,130652700,99
125552398,146762968,99
6255961,145932126,99
136353556,147671468,99
125825175,147652556,99
134748639,142014010,99
8788462,136643940,99
69530343,140284811,99
134729808,139334110,99
143044831,143571118,99
5967629,6637744,99
125905596,149984288,99
134503813,149938857,99
148411019,148541506,99
84877977,137046963,99
149506720,149754620,99
111675761,129916295,99
101506309,102262151,99
20528051,131301544,99
113988022,135843743,99
124031498,148048286,99
124260957,135755675,99
89596067,148983683,99
57024343,123903499,99
143246960,145860288,99
114666297,141324699,99
122657819,142024819,99
118118853,150748272,99
103458181,113311676,99
138399124,145860288,99
38559714,124790125,99
93267280,112356167,99
63956826,141511958,99
133169778,149929527,99
89128383,130534512,99
113242053,150450885,99
134308334,142050158,99
91935079,149608415,99
3774826,147923978,99
129432077,147215961,99
122595651,143809077,99
66538367,71191275,99
124627111,131996195,99
132684686,149696953,99
135702585,149364382,99
113211660,122500174,99
146539785,147538867,99
20528051,150240981,99
103192982,115291564,99
65922930,147699526,99
145067164,147975732,99
53881953,142683910,99
128601408,146986764,99
133319507,143091226,99
127684170,131120997,99
207244,22477772,99
101153588,148310464,99
39791888,70992922,99
67840062,83573633,99
125487212,149510750,99
147106792,147601011,99
145870516,149316979,99
80804946,147857605,99
128808303,148294522,99
124073014,146509710,99
125428440,125821184,99
63006662,149446176,99
32447709,143296373,99
72224084,134296707,99
135702585,146870698,99
135796137,149651647,99
148437837,148952717,99
20528051,139877691,99
116279256,142478759,99
28300147,144492584,99
128494667,146202758,99
96549481,130054688,99
132789578,143328816,99
128406392,146165294,99
111675761,142888928,99
53050669,148007068,99
140122164,145598720,99
121871493,146986764,99
89670904,147307266,99
104487384,139297959,99
146539785,149595586,99
124432705,149348923,99
84877977,149351530,99
123317148,146793502,99
149565049,150054728,99
149348923,150263046,99
83095108,139306204,99
17658682,134430303,99
67553792,139990304,99
140288014,146970658,99
97519176,114371805,99
141511958,145860288,99
131067716,149499975,99
13023107,90473758,99
106064762,134090856,99
106195450,125771884,99
32972811,140211707,99
121730291,126976807,99
149270604,149393096,99
107322343,118402175,99
53050669,127067175,99
123903499,150060039,99
40291191,147601011,99
114371805,146617820,99
142043711,148707926,99
148798931,149389666,99
129104200,144266747,99
6255961,142190379,99
135782493,143026400,99
38559714,110297080,99
142010705,151342807,99
69925481,150549202,99
141556233,151442411,99
5950125,106854977,99
106369253,116245533,99
148029999,148441383,99
134272173,142137156,99
94863925,151230445,99
101315781,149651647,99
139896482,141556233,99
13049252,103343712,99
84773768,148020053,99
123584935,148637864,99
101495897,104482110,99
146539785,147467762,99
94113628,134078295,99
87881808,148048286,99
90473758,121213256,99
126976807,143940959,99
111039832,150514857,99
105761693,149228785,99
128494667,146866502,99
111039832,136592105,99
128768638,150272760,99
145780776,151250169,99
129731589,151925816,99
13049252,145043563,99
64263114,125634803,99
106370523,142020180,99
11413166,136009903,99
65347031,142027992,99
49285724,141870934,99
11413166,119958450,99
108109845,112858640,99
142783469,144298687,99
122383115,123076168,99
77266062,94964854,99
131605207,145453429,99
109173309,146517084,99
142478759,150836636,99
70307520,74793449,99
13096262,150820612,99
72594884,128158508,99
149676941,150014770,99
135702585,149079154,99
28484858,147095398,99
88247187,149374911,99
150014770,151037483,99
65213955,151153890,99
80550177,122550337,99
92449728,136353556,99
118419115,148272912,99
92225862,120930069,99
111304225,135691894,99
142478759,148189395,99
80537647,131167599,99
129084364,133831900,99
47488418,114881779,99
120316504,127779445,99
124859824,149628688,99
118118853,134728190,99
26696495,142391599,99
74595473,148048286,99
116997263,150589279,99
113311676,142846993,99
124817276,143823829,99
122991424,150569790,99
26897610,142478759,99
76947269,119636387,99
54866465,89128383,99
80550177,151063206,99
17658682,147554637,99
59896462,112138196,99
7846363,42966775,99
66964734,113311676,99
93227718,111431858,99
111865604,127684170,99
118670037,147307266,99
139849308,149601368,99
111892266,124073014,99
111220023,149495470,99
122650490,151472371,99
89353522,144429590,99
127829185,151688687,99
147023458,147350215,99
69163373,151591057,99
137060518,146701709,99
128083762,151868468,99
104343322,129731589,99
149071701,150063384,99
122561003,123247317,99
151653277,152366001,99
129232606,148386221,99
23285877,128002778,99
106577954,146014619,99
126769783,145846574,99
145596315,147067453,99
135635798,141556233,99
99319439,131113734,99
142014010,151229833,99
144682243,146102651,99
84014926,147023458,99
17658682,152795722,99
131328742,145846574,99
135821830,151745652,99
75676972,150867837,99
18863884,129015764,99
145819641,149562219,99
140122164,151688687,99
123265023,134206524,99
20528051,122065668,99
145453429,148981466,99
131238514,152366001,99
139733513,150304963,99
96958291,151591057,99
123359991,142279111,99
93079509,142137156,99
48785505,128593579,99
119636387,151663931,99
28484858,129232606,99
106297635,146190522,99
115822008,121871493,99
23285877,114378332,99
6255961,122596268,99
125487212,142010081,99
121732938,122551676,99
147669076,152683598,99
68360281,146312689,99
98498047,129731589,99
136592105,143328816,99
122584750,139287462,99
134611684,149348923,99
137483859,149384716,99
142074833,151199193,99
117896727,151315610,99
5883259,149359359,99
114378332,143266083,99
40677431,139522758,99
104280311,123112419,99
95999638,152828337,99
78168680,141175946,99
144682243,151688687,99
135733883,142012746,99
20528051,117296575,99
147095398,148048286,99
149955590,151811613,99
6255961,151945427,99
128494667,145780776,99
142259192,151970545,99
122578576,142008057,99
102406168,139196117,99
116122468,147668619,99
4074477,141556233,99
138839798,142391599,99
105819654,124139798,99
134296707,136930242,99
141091013,147699526,99
56377204,90740232,99
150598037,151745652,99
64263114,138067155,99
84773768,151403581,99
140448638,148424754,99
70460261,145899356,98
42039700,133606726,98
85205672,147477949,98
39239029,142010705,98
142014010,147300506,98
129533265,145733470,98
67840062,140677633,98
123019959,142020180,98
118569080,145382253,98
113375267,146761528,98
134296707,142009960,98
90473758,124219188,98
90473758,132695464,98
130481964,144260464,98
63956826,113375267,98
117190479,147707637,98
122769178,123837723,98
24862477,144854006,98
15659888,110985716,98
118649560,142014010,98
6255961,83095108,98
130481964,147777720,98
130484785,143328816,98
24862477,144369483,98
118118853,122553987,98
10805015,145382253,98
24862477,147380093,98
65347031,130994019,98
126488751,126870617,98
126870617,142268890,98
72216248,114883456,98
111902618,118914161,98
118670037,147662705,98
121732938,137321970,98
42039700,52373518,98
123483915,145969214,98
47651653,80580852,98
118670037,147376461,98
141556233,144731147,98
77266062,123483915,98
34622552,136031329,98
137459054,144492584,98
133526936,143913418,98
37162486,48785505,98
71816929,142050653,98
68360281,145351427,98
5883259,74595473,98
119636387,148255028,98
118670037,119978601,98
53005987,111565767,98
80499351,131456501,98
95904319,148591343,98
122613559,148024617,98
21026054,148809689,98
10805015,142995492,98
59376146,134355602,98
139813870,148338283,98
18263546,142636813,98
102513002,147470478,98
47296942,122932039,98
115728114,148435248,98
94337647,116998222,98
65852405,107853182,98
102359028,146517701,98
11250740,13049252,98
126384622,147299493,98
140288014,140821456,98
33049327,72216248,98
111276373,147676294,98
21026054,142098007,98
142608020,148437837,98
50018142,59665310,98
107885220,145860288,98
34893897,148790434,98
28463132,118923596,98
114881779,147926114,98
120987120,130385543,98
80499351,124977813,98
133667293,134684035,98
142018847,143328816,98
141597227,142445460,98
67553792,123670655,98
123670655,125944818,98
113211660,147473857,98
7462908,123870206,98
93456783,142044206,98
147405291,148053504,98
118670037,130940995,98
65468059,143716850,98
140408817,147705663,98
131309585,148536740,98
19570235,81758135,98
147309576,147975813,98
6255961,100153393,98
36292408,72634316,98
122550337,148418933,98
122267756,123115889,98
114219666,132763297,98
72781258,95063129,98
68261066,105558588,98
142011102,148427359,98
81846921,147869335,98
56177046,147717608,98
124791937,142327375,98
76622776,123591261,98
119947734,125825175,98
76071322,134206524,98
132052634,146580984,98
128494667,146741299,98
24091839,49903601,98
58352628,142358797,98
