交易id,会员,投注选项,赔率,投注额,bet33,bet34,bet35,bet36,bet37,bet38,bet39,bet40,bet41
5514850344,142047305,Player,3.8733,151.8,0.0,0.0,0.0,0.0,0.0,,112.0,6.0,151.0
5514850350,153072296,Even,3.8733,317.84,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514850367,151478079,Player,4.8926,278.3,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,20.0
5514850373,152762841,Player,3.8733,10000.91,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,500.0
5514850378,42617036,OneDice1,0.6011,45.0084,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,5.0
5514850386,148228246,Player,3.8733,1045.71,0.0,0.0,0.0,0.0,0.0,,112.0,6.0,500.0
5514850392,128807380,Super6,4.8926,134.67,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,10.0
5514850399,149253869,Banker,4.8926,60.1298,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514850400,139377384,Even,3.8733,16739.247,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,2000.0
5514850414,133510116,Banker,3.8733,280.74,0.0,0.0,0.0,0.0,0.0,,902.0,3.0,80.0
5514850423,153393209,Banker,3.8733,46.22,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,10.0
5514850428,93833005,BPair,4.8926,474.13,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,10.0
5514850437,79118037,Ssh134,1.0000,4046.49,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,2000.0
5514850442,123197418,Ssh123,1.0000,3061.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,372.0
5514850449,147543953,Banker,3.8733,4361.4,0.0,0.0,0.0,0.0,0.0,,35.0,1.0,100.0
5514850456,134699954,Banker,0.1472,370.7889,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,70.0
5514850461,142005555,Nga123,3.8733,10099.675,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,35.625
5514850475,150884902,Fan3,1.1543,1378.13,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,250.0
5514850480,93833005,Banker,4.8926,444.13,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,444.0
5514850494,95885656,Player,3.8733,1106.64,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,20.0
5514850505,153392214,Kwok34,3.8733,107.03,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514850511,147483269,Player,3.8733,478401.29,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,22000.0
5514850526,132895148,Fan4,4.8926,1438.4592,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,100.0
5514850532,150498482,Player,3.8733,785.76,0.0,0.0,0.0,0.0,0.0,,35.0,1.0,50.0
5514850539,134758777,Nga341,3873.2990,385000.755,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
5514850547,74793449,Player,3.8733,502.03,0.0,0.0,0.0,0.0,0.0,,35.0,1.0,50.0
5514850553,151971281,Tie,309.0231,174250.5,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,500.0
5514850558,148450416,Player,3.8733,600.41,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,600.0
5514850564,129085249,Banker,3.8733,700.65,0.0,0.0,0.0,0.0,0.0,,35.0,1.0,200.0
5514850570,128336791,Lucky7,1.0000,1220.95,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,30.0
5514850585,111949237,Tie,4.8926,831.0,0.0,0.0,0.0,0.0,0.0,,35.0,1.0,25.0
5514850591,149274763,Player,4.8926,45.5706,0.0,0.0,0.0,0.0,0.0,,902.0,3.0,35.0
5514850601,148325247,Player,1.0000,2572.7,0.0,0.0,0.0,0.0,0.0,,35.0,1.0,200.0
5514850615,151506182,Even,3.8733,292.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,40.0
5514850622,153351993,Kwok34,3.8733,648.09,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514850629,153348290,Tie,4.8926,1652.5,0.0,0.0,0.0,0.0,0.0,,116.0,4.0,60.0
5514850636,75686652,Even,3.8733,6164.51,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1000.0
5514850643,153260150,Banker,1.0000,63.4,0.0,0.0,0.0,0.0,0.0,,35.0,1.0,20.0
5514850648,120552004,PPair,4.8926,7637.66,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,10.0
5514850657,110196595,Banker,3.8733,1040.74,0.0,0.0,0.0,0.0,0.0,,908.0,0.0,30.0
5514850660,124241493,Player,3.8733,3508.38,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,500.0
5514850674,153118726,Player,4.8926,316.09,0.0,0.0,0.0,0.0,0.0,,116.0,4.0,100.0
5514850681,150351542,Player,1.0000,2450.5,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,50.0
5514850695,143521159,Player,3.8733,32394.85,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,100.0
5514850704,130541263,Odd,3.8733,1489.6,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,500.0
5514850710,142812892,Super6,3.8733,2003.95,0.0,0.0,0.0,0.0,0.0,,116.0,4.0,50.0
5514850727,149071701,Banker,3.8733,5216.2,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,100.0
5514850733,139715383,Player,4.8926,256.45,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,40.0
5514850738,140961622,Odd,3.8733,422.85,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,422.0
5514850746,153357812,Player,309.0231,603000.0,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,100000.0
5514850752,124567595,Player,4.6832,2549.75,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,150.0
5514850759,136455732,Banker,2.6384,50.27,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,20.0
5514850765,146604548,Banker,4.8926,3083.0057,0.0,0.0,0.0,0.0,0.0,,116.0,4.0,80.0
5514850771,143361224,Banker,4.8926,8490.92,0.0,0.0,0.0,0.0,0.0,,907.0,0.0,1500.0
5514850784,152055927,Player,3873.2990,50432925.0,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,200000.0
5514850790,152681974,Player,3.8733,568.86,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,40.0
5514850802,151884689,Player,3.8733,52463.83,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,200.0
5514850809,147453736,Tiger,3.8733,700.7,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,100.0
5514850816,142764837,Super6,4.8926,4400.9,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,20.0
5514850821,150397737,Banker,3.8733,5870.78,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,100.0
5514850835,151838630,Banker,3.8733,302.01,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,100.0
5514850840,152610077,Tie,9.0528,128.71,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,20.0
5514850854,153303100,Odd,3.8733,7191.98,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,130.0
5514850863,127470497,Num6_9,3.8733,328.27,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514850868,127470497,Num18,3.8733,328.27,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514850877,153392753,Player,4.8926,68.3013,0.0,0.0,0.0,0.0,0.0,,116.0,4.0,20.0
5514850882,153260150,Player,1.0000,103.4,0.0,0.0,0.0,0.0,0.0,,116.0,4.0,20.0
5514850889,139887843,Banker,1.0000,3019.13,0.0,0.0,0.0,0.0,0.0,,911.0,0.0,50.0
5514850896,147599413,Player,3.8733,9027.0,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,1000.0
5514850907,115967775,Player,3.8733,378.31,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,40.0
5514850913,111958234,Tie,3.8733,580.9,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,20.0
5514850918,137880690,Tie,13.9151,21501.5575,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,30.0
5514850924,148413431,Big,3.8733,120.25,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0
5514850930,152912384,Num1_4,4.8926,414.32,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514850945,136253426,Num17_18_20_21,4.8926,28.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0
5514850951,140894628,Player,3.8733,150.29,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,50.0
5514850966,126716139,Small,1.0000,2266.19,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0
5514850972,97880160,Super6,4.8926,5499.9,0.0,0.0,0.0,0.0,0.0,,5.0,5.0,10.0
5514850979,132858314,Player,3.8733,300.25,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,200.0
5514850987,153001713,BPair,3.8733,1091.78,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,50.0
5514850993,150298769,Player,3.8733,116.77,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,50.0
5514850998,153391163,Player,1.0000,4655.55,0.0,0.0,0.0,0.0,0.0,,5.0,5.0,190.0
5514851004,125094384,Super6,4.8926,575.67,0.0,0.0,0.0,0.0,0.0,,5.0,5.0,40.0
5514851010,149071701,Banker,3.8733,5311.2,0.0,0.0,0.0,0.0,0.0,,910.0,0.0,100.0
5514851027,150784105,Num6,0.1472,1097.054,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,3.0
5514851033,150784105,Num20,0.1472,1097.054,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,3.0
5514851038,150784105,Num33,0.1472,1097.054,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,3.0
5514851046,72634316,Banker,1.0000,1169.85,0.0,0.0,0.0,0.0,0.0,,909.0,0.0,50.0
5514851052,147668619,Banker,4.8926,5606.83,0.0,0.0,0.0,0.0,0.0,,5.0,5.0,360.0
5514851059,153032231,PPair,3.8733,1151.63,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,40.0
5514851065,153075609,Player,4.8926,2500.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,800.0
5514851071,144423994,Odd,3.8733,9974.15,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,300.0
5514851084,64617932,Column1,4.8926,118.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,4.0
5514851090,151297729,Player,4.8926,606.23,0.0,0.0,0.0,0.0,0.0,,5.0,5.0,50.0
5514851101,153260150,Player,1.0000,63.4,0.0,0.0,0.0,0.0,0.0,,32.0,0.0,20.0
5514851115,46826639,Num1_2_3_4_5_6,4.8926,115.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,5.0
5514851122,129009961,Banker,3.8733,94.58,0.0,0.0,0.0,0.0,0.0,,5.0,5.0,50.0
5514851129,151447644,Banker,3.8733,59.04,0.0,0.0,0.0,0.0,0.0,,5.0,5.0,10.0
5514851136,129421395,Player,0.1472,321.33,0.0,0.0,0.0,0.0,0.0,,5.0,5.0,45.0
5514851143,148413137,Odd,3.8733,2108.79,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,500.0
5514851148,137459951,Player,4.8926,1990.46,0.0,0.0,0.0,0.0,0.0,,5.0,5.0,250.0
5514851157,150397737,Banker,3.8733,5770.78,0.0,0.0,0.0,0.0,0.0,,909.0,0.0,100.0
5514851160,12413613,Player,0.6011,200.74,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,150.0
5514851174,128807380,Super6,4.8926,294.67,0.0,0.0,0.0,0.0,0.0,,5.0,5.0,10.0
5514851181,139377384,W4,3.8733,23679.247,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,100.0
5514851195,152949279,Sum7,3.8733,382.58,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514851205,153393329,Player,3.8733,200.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,150.0
5514851211,153024943,Player,1.0000,1231.34,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514851226,151595741,Tie,4.8926,2482.45,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,40.0
5514851232,123416030,Banker,4.6832,1066.5,0.0,0.0,0.0,0.0,0.0,,6.0,1.0,20.0
5514851239,136253426,Num20_21_23_24,4.8926,22.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0
5514851247,140823006,Player,1.0000,550.7,0.0,0.0,0.0,0.0,0.0,,901.0,0.0,100.0
5514851253,145485764,Even,3.8733,292.28,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,292.0
5514851258,151462605,Odd,3.8733,6677.0761,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,5.0
5514851264,140894628,Banker,3.8733,200.29,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,100.0
5514851270,148563317,Even,3.8733,2487.67,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1000.0
5514851285,153358248,Tie,4.8926,520.23,0.0,0.0,0.0,0.0,0.0,,112.0,0.0,50.0
5514851291,110341271,Even,3.8733,578.88,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,20.0
5514851300,130282645,Odd,3.8733,2942.4,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,440.0
5514851314,115052934,Player,4.8926,520.5,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514851323,153191677,Banker,3.8733,2460.25,0.0,0.0,0.0,0.0,0.0,,909.0,0.0,960.0
5514851328,149268520,Odd,3.8733,2105.61,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0
5514851337,144028332,SuperLucky7,1.0000,30.79,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514851342,142026304,R4,3.8733,37.18,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,10.0
5514851349,150730160,Tie,0.6011,996.76,0.0,0.0,0.0,0.0,0.0,,907.0,0.0,20.0
5514851356,142012249,Banker,3.8733,103.35,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,103.0
5514851361,95885656,Player,3.8733,1126.64,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,20.0
5514851375,144182057,Player,3.8733,442.5,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,50.0
5514851380,136386912,Player,3.8733,212.5,0.0,0.0,0.0,0.0,0.0,,6.0,1.0,212.0
5514851394,46826639,Num4_5,4.8926,80.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,5.0
5514851406,139377384,W4,3.8733,22079.247,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,200.0
5514851412,150946710,R3W1,3.8733,181.24,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,10.0
5514851419,143521159,Player,3.8733,32494.85,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,100.0
5514851425,54126115,Player,9.0528,244.58,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,100.0
5514851431,148563317,Odd,3.8733,1487.67,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1000.0
5514851444,119951357,Player,4.8926,9220.18,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,1000.0
5514851450,36028456,Odd,3.8733,134.02,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,10.0
5514851467,150228155,Banker,4.8926,100.57,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,0.0
5514851473,151713990,Tie,3.8733,150.65,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,20.0
5514851478,112555440,Dragon,4.8926,63.0006,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,15.0
5514851486,46714825,Banker,4.8926,232.54,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,82.0
5514851492,101972176,Banker,4.8926,5490.45,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,400.0
5514851499,139887843,Banker,1.0000,3136.63,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,100.0
5514851503,151949361,Player,3.8733,607.37,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,200.0
5514851508,115967775,Player,3.8733,378.31,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,0.0
5514851517,146676652,Banker,3.8733,5707.25,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,100.0
5514851520,91143903,Num2,2.6384,1520.16,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514851534,91143903,Num16,2.6384,1520.16,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514851541,91143903,Num25,2.6384,1520.16,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514851555,142812892,Super6,3.8733,2096.45,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,90.0
5514851562,150672782,Banker,3873.2990,966388.98,0.0,0.0,0.0,0.0,0.0,,35.0,1.0,0.0
5514851569,127779445,Banker,1.0000,815.34,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,20.0
5514851576,152800801,Even,3.8733,6580.47,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1000.0
5514851583,120552004,PerfectPair,4.8926,7778.66,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,10.0
5514851588,115059896,Tie,4.8926,3502.3984,0.0,0.0,0.0,0.0,0.0,,912.0,0.0,50.0
5514851597,145597131,Player,3.8733,2504.75,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,300.0
5514851607,150498482,Banker,3.8733,735.76,0.0,0.0,0.0,0.0,0.0,,35.0,1.0,0.0
5514851613,149384716,Dragon,3.8733,214.202,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,0.0
5514851618,114907001,Player,9.0528,50000.89,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,1000.0
5514851624,151377254,W3R1,3.8733,16038.21,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,330.0
5514851630,153392827,Player,0.1472,12.73,0.0,0.0,0.0,0.0,0.0,,903.0,0.0,1.0
5514851645,111862080,Banker,4.8926,2942.52,0.0,0.0,0.0,0.0,0.0,,35.0,1.0,0.0
5514851651,98536116,Even,3.8733,1091.745,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,700.0
5514851666,72634316,Banker,1.0000,1019.85,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0
5514851672,153393209,Player,3.8733,45.72,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0
5514851679,148885327,R3W1,3.8733,613.95,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,100.0
5514851687,150685806,W3R1,3.8733,598.61,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,30.0
5514851693,152404003,Banker,3.8733,419.98,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0
5514851698,151478079,Player,4.8926,268.3,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0
5514851702,122356140,Player,4.8926,180.74,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,20.0
5514851709,111862080,Banker,4.8926,2442.52,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,500.0
5514851716,148815568,Player,2.6384,140.9,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,20.0
5514851721,142764837,Player,4.8926,4640.9,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,200.0
5514851735,93833005,BPair,4.8926,845.93,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,10.0
5514851740,147741837,Banker,3.8733,397.11,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0
5514851754,152070064,Banker,4.8926,282.59,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,20.0
5514851763,142519311,Super6,3.8733,92.35,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,10.0
5514851768,120212001,Banker,4.8926,178.64,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,40.0
5514851777,139887843,Banker,1.0000,2631.63,0.0,0.0,0.0,0.0,0.0,,36.0,0.0,100.0
5514851782,148413431,Big,3.8733,311.77,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,40.0
5514851789,147799812,Banker,3.8733,9648.822,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,40.0
5514851796,140064183,Player,4.8926,90.53,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0
5514851804,119832207,Tie,4.8926,800.6142,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,5.0
5514851810,141621532,Banker,1.0000,15997.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,2500.0
5514851827,143361224,Banker,4.8926,9915.92,0.0,0.0,0.0,0.0,0.0,,907.0,0.0,1500.0
5514851833,150946710,Odd,3.8733,151.24,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,40.0
5514851838,133651108,Player,2638.3768,140501.0,0.0,0.0,0.0,0.0,0.0,,116.0,0.0,40000.0
5514851846,153392580,Player,4.8926,60.61,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,10.0
5514851852,146626416,Player,1.0000,5241.72,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0
5514851859,142052273,Player,3.8733,193.9,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,60.0
5514851865,74793449,Player,3.8733,452.03,0.0,0.0,0.0,0.0,0.0,,35.0,1.0,0.0
5514851871,153032231,PPair,3.8733,751.63,0.0,0.0,0.0,0.0,0.0,,112.0,2.0,40.0
5514851884,145930274,Odd,3.8733,717.61,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,200.0
5514851890,148413137,Even,3.8733,1608.79,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,500.0
5514851901,149056784,Banker,1.0000,100.16,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,20.0
5514851915,149592717,Banker,1.0000,2757.34,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0
5514851922,152965278,SuperLucky7,0.1472,19299.85,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,10.0
5514851929,151392410,Banker,4.8926,3895.55,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,300.0
5514851936,136616451,Player,3873.2990,1240295.59,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,60000.0
5514851943,115967775,Banker,3.8733,278.31,0.0,0.0,0.0,0.0,0.0,,115.0,2.0,60.0
5514851948,152967349,Lucky7,4.8926,2157.07,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,40.0
5514851957,117903853,Tie,3.8733,101.01,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,10.0
5514851960,128807380,Banker,4.8926,282.17,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0
5514851974,148450416,Banker,3.8733,500.41,0.0,0.0,0.0,0.0,0.0,,35.0,1.0,0.0
5514851981,153388795,Tie,4.8926,5000.75,0.0,0.0,0.0,0.0,0.0,,33.0,0.0,250.0
5514851995,139236422,PPair,3.8733,74.54,0.0,0.0,0.0,0.0,0.0,,112.0,2.0,20.0
5514852005,129008839,Even,3.8733,1515.92,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,200.0
5514852011,146577053,Even,4.8926,3032.77,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1000.0
5514852026,151374240,Player,4.8926,799.217,0.0,0.0,0.0,0.0,0.0,,112.0,2.0,70.0
5514852032,150978456,Player,4.8926,7748.62,0.0,0.0,0.0,0.0,0.0,,908.0,0.0,740.0
5514852039,136386912,Banker,3.8733,424.5,0.0,0.0,0.0,0.0,0.0,,112.0,2.0,374.0
5514852047,125817147,Kwok14,1.0000,831.33,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514852053,145034386,Big,3.8733,39.42,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0
5514852058,152540685,Player,4.8926,119.56,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,10.0
5514852064,135399315,Nga132,3.8733,2797.89,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,190.0
5514852070,152795179,Player,4.8926,293.9,0.0,0.0,0.0,0.0,0.0,,32.0,2.0,43.0
5514852085,146671482,Banker,3.8733,5716.51,0.0,0.0,0.0,0.0,0.0,,906.0,0.0,100.0
5514852091,144423994,Odd,3.8733,9474.15,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,200.0
5514852100,142279111,Banker,0.6011,2873.26,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,0.0
5514852114,137635710,Player,1.0000,19857.02,0.0,0.0,0.0,0.0,0.0,,112.0,2.0,2900.0
5514852123,148226083,Even,3.8733,2131.74,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,300.0
5514852128,152650899,Banker,4.8926,87.82,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,0.0
5514852137,153393385,Kwok14,3.8733,140.38,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,30.0
5514852142,153393404,Super6,4.8926,47.72,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,10.0
5514852149,145336091,Banker,1.0000,1502.66,0.0,0.0,0.0,0.0,0.0,,112.0,2.0,400.0
5514852156,149562643,Odd,3.8733,1305.27,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,150.0
5514852161,40301765,Player,4.8926,352.35,0.0,0.0,0.0,0.0,0.0,,32.0,2.0,50.0
5514852175,148175973,Player,4.8926,87.15,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514852180,153024943,Player,1.0000,1281.34,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514852194,153392450,Kwok14,3.8733,977.5,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,10.0
5514852204,76499426,Banker,3.8733,405.48,0.0,0.0,0.0,0.0,0.0,,112.0,2.0,405.0
5514852210,115666826,Banker,4.8926,682.47,0.0,0.0,0.0,0.0,0.0,,31.0,0.0,0.0
5514852227,132749798,Nga143,4.8926,230.42,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514852233,144103356,BPair,3.8733,1751.95,0.0,0.0,0.0,0.0,0.0,,32.0,2.0,20.0
5514852238,75724861,Player,3.8733,1756.92,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,100.0
5514852246,139377384,Odd,3.8733,25403.247,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,2500.0
5514852252,150635794,Player,4.8926,5515.25,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,200.0
5514852259,106688824,Odd,3.8733,72523.98,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,200.0
5514852265,122755665,Big,3.8733,769.77,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0
5514852271,127779445,Player,1.0000,755.34,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,20.0
5514852284,123645690,Player,3.8733,237.9,0.0,0.0,0.0,0.0,0.0,,32.0,2.0,50.0
5514852290,151153196,Banker,1.0000,14.75,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0
5514852301,132895148,Nim21,4.8926,1058.4592,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514852315,153075609,Tie,4.8926,4000.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,100.0
5514852322,31160697,Banker,3.8733,11175.36,0.0,0.0,0.0,0.0,0.0,,909.0,0.0,0.0
5514852329,152861004,Sum13,3.8733,1805.08,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0
5514852336,127468774,Banker,3.8733,22.14,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,10.0
5514852343,129216717,Fan2,3.8733,1019.895,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,20.0
5514852348,142764837,Player,4.8926,4400.9,0.0,0.0,0.0,0.0,0.0,,32.0,2.0,360.0
5514852357,143038061,Banker,3.8733,5101.27,0.0,0.0,0.0,0.0,0.0,,910.0,0.0,0.0
