member_id,Recency,Frequency,Monetary
144331139,74,154,67835.0000
147472244,116,3,280.0000
146902711,108,62,23950.0000
140326479,51,293,18530.0000
141975059,2,85,2903.0000
146418380,23,1221,94584.0000
147745496,122,2,103.0000
147745423,122,22,1962.0000
139554464,-1,46469,2821665.0000
135189731,115,49,47267.0000
126450085,112,19,1353.0000
147745622,122,26,1268.0000
124547161,0,1645,593507.0000
134080850,108,1361,117082.0000
144464197,88,175,231776.0000
43185780,100,108,56565.0000
147649787,125,2,500.0000
147649658,125,44,3179.0000
134390335,92,76,5106.0000
147132508,118,186,2195.0000
103081849,4,246,15300.0000
145425705,48,24,760.0000
147649954,125,21,1919.0000
147650244,125,8,1000.0000
37131645,67,68,72815.0000
147482733,125,9,111.0000
147651332,125,4,580.0000
99778188,0,852,445635.0000
39516914,1,1868,458278.0000
147857922,14,789,536979.0000
3984782,0,509,207324.0000
142017728,5,2063,168670.0000
146779341,98,190,25214.0000
148037189,113,345,44203.0000
141239317,4,3306,294128.0000
122675603,114,1,20.0000
67100110,6,1017,683605.0000
148121768,114,34,480.0000
104093766,93,56,1315.0000
144242928,27,95,81911.0000
141373757,53,3529,1208894.0000
144234322,0,1464,107174.0000
148120571,113,29,5204.0000
10674613,98,498,290530.0000
147780437,108,38,4435.0000
143152367,77,1104,4143.0000
109984734,0,2367,176927.0000
116807431,68,102,2137.0000
145282096,113,41,2013.0000
148125293,114,8,320.0000
148028310,9,2172,1715185.0000
35026052,37,62,22526.0000
54917157,0,70,2221.0000
147967456,117,16,1025.0000
32586070,78,53,68500.0000
135955598,52,532,271961.0000
147968301,117,16,1025.0000
147968365,117,8,520.0000
147966296,117,131,34021.0000
132185423,49,35,765.0000
109144097,2,769,23972.0000
129483391,109,46,456.0000
142229049,105,893,53199.0000
140142783,7,990,114426.0000
145367216,108,186,86729.0000
100893169,1,262,1252713.0000
135012781,95,880,46467.0000
99738786,1,142,4211.0000
144521710,0,3583,253204.0000
140992751,111,160,3669.0000
148218546,111,8,320.0000
147471401,0,5141,2074460.0000
148218213,56,254,36546.0000
141715636,108,19,494.0000
146473467,107,403,20046.0000
144705161,37,50,134754.0000
147798288,111,32,624.0000
148044988,23,208,19444.0000
134909083,101,25,1455.0000
141101274,1,726,24602.0000
147682053,81,369,10900.0000
75983777,2,1898,493892.0000
85328918,2,141,19844.0000
55764038,97,233,3366.0000
147959784,117,8,520.0000
142632438,1,950,450776.0000
126822692,5,39,5300.0000
92164263,117,2,100.0000
147960621,74,14,403.0000
110113209,9,109,8928.0000
71174860,2,233,14463.0000
144981415,117,2,20.0000
144319965,82,523,73388.0000
147795277,121,7,139.0000
147742757,119,112,6670.0000
146875430,44,37,1540.0000
147795388,121,4,94.0000
115308454,4,3405,1685153.0000
105048087,77,63,9047.0000
64878113,88,276,1233.0000
139370666,104,472,4830000.0000
147739105,115,253,2316.0000
16020239,6,165,48184.0000
145343520,31,162,4730.0000
129914279,122,11,150.0000
147604187,88,123,8981.0000
141064829,3,166,5246.0000
145371528,110,34,12253.0000
143372444,48,1185,47115.0000
126385603,121,7,549.0000
112916394,0,874,422366.0000
147796817,116,37,205.0000
128563827,26,445,505424.0000
134105118,9,172,32886.0000
145628487,5,84,42739.0000
144352888,19,1009,102100.0000
147961708,117,12,3820.0000
145939790,117,116,29728.0000
146279716,101,1364,336514.0000
147962031,116,11,10500.0000
135555248,87,17,11937.0000
147963194,117,8,320.0000
114847937,117,10,2050.0000
125866823,1,218,7028.0000
62999192,117,122,1530000.0000
127707280,2,23319,137110.0000
147963746,117,4,97.0000
123127234,22,3382,632365.0000
147964081,117,4,520.0000
87795686,50,225,107423.0000
147099233,111,323,72551.0000
142997217,51,535,13680.0000
147964385,117,8,240.0000
147395104,62,148,166.0000
142493555,37,63,1545.0000
144458073,36,81,14207.0000
148128583,113,1,188.0000
147943708,108,880,51628.0000
111538998,4,131,284305.0000
147957685,113,215,10580.0000
125272744,18,1484,25387.0000
145364929,74,630,235220.0000
99750248,0,489,150863.0000
147849203,120,14,940.0000
146416864,13,608,406622.0000
126883709,3,303,24444.0000
145479252,120,2,500.0000
147213356,24,300,586016.0000
140138881,28,1778,45614.0000
145872791,124,45,1559.0000
142590874,4,2034,973113.0000
147656824,124,1,200.0000
128130415,2,262,7225.0000
139376983,49,125,1880.0000
147656647,122,68,1646.0000
147656856,124,16,2000.0000
147657060,124,8,520.0000
101680722,49,268,30524.0000
136193667,121,41,9074.0000
147657097,124,4,520.0000
147193426,124,28,340.0000
142298736,0,1345,2570421.0000
141986174,124,16,1870.0000
147093488,80,177,489850.0000
139078883,121,48,3406.0000
120889459,50,10,6239.0000
143924248,0,3616,338247.0000
147798483,121,6,420.0000
147797336,121,12,785.0000
147798403,121,54,7940.0000
147490457,114,177,16712.0000
147695258,50,1732,243190.0000
147798367,121,8,1040.0000
147519381,120,45,1853.0000
99096408,2,1386,164690.0000
61499511,31,363,122074.0000
142725521,121,52,385.0000
136609497,73,317,24948.0000
143487144,119,83,2040.0000
141806837,0,304,30815.0000
147799363,121,35,615.0000
147799279,121,4,600.0000
147799519,9,30,2166.0000
147799814,121,13,1049.0000
134117499,95,159,10475.0000
132986787,32,736,23950.0000
147824012,119,67,10441.0000
30105742,6,1616,128118.0000
120388969,91,331,19857.0000
146652339,47,81,6713.0000
147876788,112,34,11882.0000
145069784,21,1666,101181.0000
112733762,10,443,418401.0000
147135810,103,540,14158.0000
5308446,110,176,3478.0000
147029854,0,1377,215671.0000
76581649,3,5069,1644453.0000
147712840,92,55,6136.0000
146926460,110,24,2990.0000
127135800,75,1006,84216.0000
115927643,4,703,9444.0000
146871177,109,21,490.0000
127214237,40,928,63869.0000
123296772,22,657,281328.0000
72924148,109,87,913.0000
128932420,101,352,48954.0000
146226949,5,353,247401.0000
147966307,117,8,520.0000
142889870,21,13,1465.0000
140208932,117,3,70.0000
113250190,0,2022,124601.0000
147936585,111,24,8304.0000
140536391,82,154,20287.0000
147967557,117,13,2220.0000
141992188,96,852,220321.0000
147797576,121,8,320.0000
147310135,121,7,219.0000
147797550,121,8,400.0000
141319315,121,17,500.0000
86195108,121,23,3560.0000
147798270,104,905,19083.0000
147903311,119,232,2320.0000
147904093,119,16,1360.0000
145936649,57,120,45669.0000
129154982,118,84,6330.0000
145005763,118,21,3810.0000
147904597,119,2,68.0000
137965866,112,93,3191.0000
147185384,73,168,13493.0000
147904806,118,25,1276604.0000
123755458,87,47,1560.0000
96613222,1,293,86882.0000
136407522,119,6,250.0000
133430837,11,4997,345047.0000
147904864,118,4,400.0000
23043451,19,404,174551.0000
122364604,0,35545,13880472.0000
131006544,64,123,7050.0000
141609592,90,11,7607.0000
144098931,15,688,16795.0000
111845962,0,646,2713.0000
142963951,5,427,28287.0000
147853568,120,8,1200.0000
144830613,120,18,730.0000
137017496,10,476,74448.0000
14986448,1,318,568790.0000
147853508,120,27,1589.0000
147854248,83,258,79188.0000
141165010,4,649,35585.0000
93634510,38,59,26502.0000
148289522,110,37,1205.0000
147529074,84,116,8549.0000
148290449,110,2,39.0000
136880948,17,1152,142456.0000
148290498,110,8,400.0000
148290616,110,19,505.0000
143874364,0,3034,1756544.0000
147949210,117,16,1325.0000
141277979,116,27,782801.0000
141555613,117,192,5450.0000
146688598,36,969,193200.0000
147949909,117,4,300.0000
147949957,117,13,1949.0000
121045217,12,254,515071306.0000
147949987,84,40,1371.0000
144065668,121,34,8520.0000
146154113,103,61,6948.0000
60061735,79,268,25870.0000
147785514,66,87,5710.0000
131248620,14,506,52548.0000
146616406,114,20,2859.0000
147390907,106,9,2280.0000
147785447,121,18,460.0000
139234840,121,4,1100.0000
85041673,0,1320,276693.0000
144183785,20,55,3840.0000
146799538,74,250,23032.0000
111867357,110,115,11786.0000
142887317,89,24,4738.0000
147976689,110,3,250.0000
124466461,5,13,157830.0000
148260675,110,8,520.0000
148104021,85,225,6046361.0000
148261135,110,7,91.0000
145357025,91,299,31853.0000
133786538,28,127,81450.0000
148261366,110,51,810.0000
148261483,79,86,3415.0000
147615312,108,3,440.0000
135183204,28,5078,98303.0000
145926940,50,91,14557.0000
146878472,58,1893,190320.0000
147809107,121,12,1720.0000
6717896,0,2022,1210008.0000
109479864,0,2119,1048315.0000
147809170,121,9,7700.0000
147809420,121,28,833.0000
147809432,121,12,4417.0000
147809517,121,4,320.0000
132206026,107,13,2016.0000
147809505,9,37,830.0000
147809643,121,12,1800.0000
147465770,121,16,320.0000
143843741,11,69,14881.0000
141319307,121,61,1210.0000
142063699,18,1002,19026785.0000
145285600,121,28,7730.0000
140346271,28,23,760.0000
143248682,16,123,12791.0000
147800319,121,17,1272.0000
147801204,121,8,200.0000
147186242,7,647,195336.0000
147801235,121,35,34231.0000
147801250,121,2,188.0000
147800327,116,109,3223.0000
147800301,106,25,2340.0000
147801383,121,8,1950.0000
145554428,121,9,555.0000
147801539,121,24,480.0000
64164876,0,4709,4132612.0000
147483007,74,6,104.0000
147801557,121,8,602.0000
138822759,113,3368,1359447.0000
143171933,6,514,106405.0000
147230801,123,1,19.0000
146842685,114,445,3444.0000
91935079,0,26043,2451083.0000
140645551,112,340,10540.0000
148161977,10,282,711.0000
88597206,105,280,7167.0000
37569373,69,136,1111.0000
147253838,106,115,26860.0000
129740665,0,169,6180.0000
75848536,24,29,25440.0000
124222128,112,8,109.0000
148173596,33,841,606536.0000
147472740,0,4764,819216.0000
148208828,112,14,1180.0000
146123442,112,21,3105.0000
89580978,27,360,88665.0000
62991362,17,1822,742181.0000
148144772,10,44,8777.0000
148209412,10,98,11895.0000
146450858,112,35,18228.0000
148209477,112,30,418.0000
147457768,105,457,9760.0000
147731260,112,5,595.0000
148209912,112,8,240.0000
146715146,15,278,14267.0000
139219897,9,3538,2832062.0000
129578426,0,813,110474.0000
111202864,112,38,4040.0000
132093914,0,6502,414928.0000
134713340,108,154,33587.0000
134203648,3,653,46385.0000
144895751,112,13,217000.0000
148109522,90,81,1342471.0000
148196605,112,4,445.0000
136774943,81,332,62842.0000
110103733,10,164,51826.0000
104934635,27,119,5563.0000
142746299,112,4,3000.0000
148212243,112,8,520.0000
148212432,112,8,280.0000
148212427,112,4,320.0000
143523417,104,8,1050.0000
144365973,14,458,74257.0000
134247729,46,109,12070.0000
147905607,72,55,7115.0000
134149779,49,76,11262.0000
147907201,118,41,15590.0000
147808326,118,56,18886.0000
137921387,118,165,95452.0000
147706779,119,19,735.0000
147707049,123,1,1231.0000
147706982,123,8,520.0000
147707023,123,4,520.0000
146152618,60,385,46128.0000
147706864,123,14,980.0000
128416885,0,2246,439775.0000
147707516,123,215,4387.0000
147707649,123,4,120.0000
147707710,123,4,170.0000
147707722,123,8,400.0000
147707805,81,995,376416.0000
147707828,123,1,50.0000
147707854,123,8,2200.0000
21047212,21,13394,427254.0000
146545518,83,658,17312.0000
148033203,112,58,25226.0000
147528534,114,28,1850.0000
119033260,111,67,46224.0000
127112186,114,384,12481.0000
104012740,3,794,221909.0000
87324581,0,8256,1610006.0000
129431245,0,1701,246592.0000
134103168,114,21,1655.0000
110619627,13,12459,579554.0000
131156479,114,89,7960.0000
142061215,2,532,346286.0000
147905674,118,23,232.0000
147907408,118,16,350.0000
147907211,118,50,3650.0000
146000903,118,10,530.0000
147698318,118,75,1310.0000
147871765,118,134,2324.0000
147816461,8,940,26167.0000
147806377,118,50,2080.0000
115925060,101,83,23572.0000
147908013,118,5,90.0000
126965254,13,25,137.0000
36165132,113,34,480.0000
146588654,39,37,16120.0000
142102510,1,288,7298.0000
147707984,123,8,320.0000
24256839,123,5,4699.0000
147708262,123,15,129000.0000
134952937,111,8,139.0000
147558482,36,232,30284.0000
104650541,1,2905,501565.0000
148081905,105,13,670.0000
134475434,1,950,6189.0000
139691024,0,1911,194981.0000
148081892,114,32,601.0000
148081993,114,4,520.0000
146972379,87,35,3189.0000
115542806,98,63,5518.0000
148081973,114,21,1659.0000
141729747,1,175,1965.0000
148082124,114,8,560.0000
148082087,114,4,300.0000
148081974,112,26,1678.0000
110936667,0,3087,333032.0000
148082253,114,2,2000.0000
143532151,36,97,2246.0000
112466502,45,766,52724.0000
147907740,97,47,1318.0000
145841886,107,13,554.0000
24707014,61,499,171256.0000
147909019,118,4,320.0000
147909078,118,67,1080.0000
93550177,37,168,5808750.0000
147909103,118,5,602.0000
148082031,114,29,863.0000
146706918,114,2,48.0000
148082381,114,32,320.0000
147450024,11,106,6828.0000
148082667,82,23,230.0000
88577245,37,180,247276.0000
147060264,114,19,230.0000
148082851,114,4,100.0000
6044328,24,4148,4572535.0000
148082932,104,134,6142.0000
134284272,114,15,180.0000
148082954,114,6,90.0000
94692051,32,432,23463.0000
142163600,0,633,165815.0000
134649849,118,96,15376.0000
147707449,8,666,134410.0000
147908510,118,6,3510.0000
147909617,118,7,240.0000
139232152,0,8695,4649918.0000
147909927,118,98,9438.0000
105125501,23,15,2390.0000
148170174,79,2420,238248.0000
147339650,110,48,22113.0000
148281486,110,5,328.0000
144504686,68,49,11940.0000
135042532,106,21,210040.0000
140371892,0,2865,43460.0000
118886738,0,332,65462.0000
148281648,33,589,82732.0000
140312669,37,207,82101.0000
30312221,22,499,108981.0000
147426733,116,169,3141.0000
143411031,121,101,1010.0000
144358758,8,61,856.0000
141438257,99,225,11100.0000
147791994,59,43,4481.0000
147777068,121,5,213.0000
47807961,68,25,37907.0000
147792294,121,8,560.0000
147792291,121,13,2543.0000
137523049,89,8633,945479.0000
148223352,111,1,11.0000
148121192,111,4,300.0000
1712800,1,616,71880.0000
128957935,111,4,800.0000
102535710,13,760,103532.0000
81725772,9,592,75728.0000
143482173,0,75,710.0000
148224646,111,4,1800.0000
68264708,14,297,90280.0000
148224892,111,8,1900.0000
66381049,4,4010,71450.0000
132878192,11,2273,99818238.0000
127339855,120,67,1435.0000
64493473,120,332,22200.0000
147812420,120,441,80273.0000
135578796,13,1100,52450.0000
147271991,77,30,440.0000
147563397,73,82,12053.0000
147830813,120,47,4700.0000
146394649,5,24,2370.0000
30760638,-1,2055,7095811.0000
147239749,0,5648,864265.0000
147715596,122,13,1655.0000
138916268,0,82,5610.0000
147516754,121,44,1410.0000
122511555,109,1239,129098.0000
147756694,122,8,2750.0000
143698430,122,16,105.0000
68089596,114,12,3685.0000
83895007,22,2033,122268.0000
148169161,112,38,4140.0000
122611203,113,1,100.0000
114817849,98,125,8319.0000
146990234,0,659,122348.0000
148170051,113,6,300.0000
148076940,113,19,625.0000
148169887,113,20,542.0000
96761120,113,14,1912.0000
148283572,57,22,975.0000
116611437,37,318,16951.0000
148280904,72,2,30000.0000
148283918,27,941,41260.0000
140592799,110,91,98720.0000
134897590,22,186,29892.0000
148284113,105,132,30568.0000
145394413,8,10,7209.0000
98006288,0,329,68403.0000
148155879,113,1,51660.0000
148155592,113,4,1060.0000
148155970,113,4,520.0000
133767947,0,14343,2782959.0000
130716837,113,15,2302.0000
140050850,105,82,8388348.0000
136879079,106,31,1120.0000
148156657,105,25,5650.0000
147190135,57,145,9530.0000
148215265,110,63,1060.0000
148227632,62,686,70020.0000
148228703,111,12,360.0000
148228730,111,8,340.0000
60512696,76,1606,22261.0000
145570147,91,39,26150.0000
112649795,122,6,5500.0000
78875028,53,178,10577.0000
139383493,10,90,326.0000
147758767,122,4,1040.0000
147693901,110,90,26244.0000
147625706,108,58,1141.0000
147759006,1,39,520.0000
147759148,95,7,540.0000
147768982,47,273,16571.0000
122281639,121,69,22255.0000
142591017,22,65,19648.0000
147804120,3,76,5277.0000
148053126,101,13,1500.0000
125829493,22,152,6340.0000
148053064,115,8,520.0000
139465410,0,1516,127932.0000
129514233,15,421,9837.0000
131209855,89,330,5634.0000
130835860,11,574,506223.0000
145794366,0,2523,326350.0000
148262808,109,167,4301.0000
135781867,108,254,21298.0000
141346924,11,890,148395.0000
148297657,75,437,50875.0000
147922414,109,9,450.0000
148317130,109,47,1070.0000
122236924,109,71,8167.0000
118161239,0,1873,2710364.0000
148317690,109,3,260.0000
148307221,71,97,7488.0000
148317933,108,30,1175.0000
148286801,110,4,520.0000
148286773,110,8,120.0000
118751726,1,57,6064.0000
148287098,110,2,225360.0000
147099549,32,33,4325.0000
65807145,11,1283,275708.0000
145605932,110,14,183.0000
146035026,6,244,4404.0000
143843775,111,1,42.0000
148235688,59,190,24896.0000
122074038,108,33,2034.0000
133826715,111,22,2975.0000
130467269,82,240,697794.0000
113844773,111,105,2840.0000
145667960,88,52,1868.0000
118093722,93,8,997.0000
128784761,11,10043,1756364.0000
142728464,108,4,68.0000
148269611,109,16,658.0000
148318252,109,53,5540.0000
148111102,30,139,9851.0000
148318173,109,13,4125.0000
146583835,70,11,338.0000
148318316,109,32,3200.0000
148318820,109,2,300.0000
148287819,110,4,520.0000
136009751,72,184,194353.0000
148284627,92,152,4111.0000
133273657,110,9,1800.0000
146648015,110,8,2152.0000
148288438,110,2,253.0000
147875067,108,507,15309.0000
146986457,8,272,86195.0000
148036479,111,65,2368.0000
124435630,19,727,524915.0000
141142799,111,72,38122.0000
147006635,97,93,17455.0000
147976999,115,113,50241.0000
147169097,40,80,7108.0000
148037692,105,96,1260.0000
140313857,106,28,4621.0000
148058286,76,10,5850.0000
132958790,115,136,332420.0000
148057197,102,107,24506.0000
123725348,105,39,8096.0000
148056596,112,26,695.0000
139806024,95,162,234324.0000
147894985,36,2170,122134.0000
148042159,115,26,3170.0000
147573347,85,20,251.0000
148058857,96,10,1863.0000
90025271,28,1085,108663.0000
87707420,65,104,2113.0000
147471332,108,45,8674.0000
148356519,108,8,190.0000
144230267,9,1717,1091359.0000
146785975,2,3162,352142.0000
148357049,108,41,5834.0000
118717915,108,76,3004.0000
143517797,108,30,2895.0000
141726687,104,82,103922.0000
101129047,94,56,793.0000
148359269,95,303,10499.0000
148359370,35,176,85768.0000
148359362,108,9,477.0000
135197757,108,186,84643.0000
100794349,0,2377,186989.0000
91186283,108,2,33.0000
148320371,104,169,51670.0000
147569025,89,371,72561.0000
148359243,108,22,10230.0000
148359453,108,16,1780.0000
103485509,4,46,53214.0000
147477345,84,101,40353.0000
148059136,115,13,287.0000
109840512,0,114,13461.0000
132592903,99,17,6450.0000
99202857,10,41,1713.0000
148360075,108,14,25760.0000
