bet05,ip_count,bets,bets_per_ip
150221633,3,17,5.666666666666667
89214121,1,17,17.0
148935178,3,451,150.33333333333334
150345155,1,4,4.0
150345601,1,8,8.0
149238193,2,75,37.5
149296105,10,27,2.7
150255369,10,211,21.1
150233405,2,60,30.0
150089135,1,8,8.0
150089263,1,4,4.0
150090101,2,8,4.0
150353469,1,21,21.0
150354286,1,4,4.0
150354355,1,8,8.0
150352389,1,373,373.0
130066634,4,52,13.0
118162396,1,3,3.0
150354734,1,76,76.0
150354796,1,4,4.0
150265774,1,16,16.0
150266595,4,5,1.25
150268796,1,30,30.0
129661508,1,26,26.0
150367887,1,5,5.0
111837952,2,19,9.5
149996712,5,247,49.4
150368253,1,4,4.0
150276253,9,138,15.333333333333334
143444681,16,30,1.875
149901674,15,62,4.133333333333334
150272727,1,78,78.0
150273660,1,16,16.0
150268760,1,8,8.0
150274039,1,16,16.0
150274068,1,16,16.0
150375137,2,9,4.5
150306165,1,12,12.0
150435628,1,18,18.0
75052778,5,121,24.2
150437104,1,1,1.0
146656942,4,79,19.75
150437455,1,3,3.0
150437603,1,4,4.0
150437755,1,24,24.0
145640866,2,3,1.5
150437840,1,4,4.0
150147597,3,11,3.6666666666666665
150380761,1,85,85.0
150380951,1,8,8.0
34280995,1,7,7.0
145004328,1,85,85.0
150381349,1,8,8.0
106550149,2,13,6.5
149550672,34,635,18.676470588235293
145810627,1,24,24.0
150444680,1,1,1.0
150444658,2,10,5.0
150444698,1,2,2.0
141848853,2,7,3.5
114475435,2,5,2.5
150114773,13,588,45.23076923076923
150385051,1,3,3.0
150385822,1,4,4.0
147275505,3,417,139.0
150005312,9,125,13.88888888888889
150658559,1,3,3.0
150619271,2,17,8.5
148155215,5,7,1.4
130056295,2,18,9.0
150213902,12,120,10.0
148596949,3,33,11.0
148092011,1,34,34.0
149252741,1,14,14.0
149252727,1,8,8.0
149252855,1,4,4.0
117391943,3,329,109.66666666666667
149198714,2,53,26.5
149198770,1,1,1.0
149198589,1,4,4.0
146179709,4,264,66.0
149199043,1,32,32.0
149177513,1,17,17.0
134357587,9,220,24.444444444444443
122571467,3,57,19.0
122913207,1,38,38.0
149202133,1,8,8.0
144631503,1,10,10.0
149155863,1,4,4.0
148295852,3,6,2.0
130332182,1,25,25.0
149162317,1,14,14.0
110636325,4,35,8.75
110922286,2,5,2.5
147929488,1,4,4.0
147930304,1,1,1.0
147934036,1,3,3.0
147688264,4,6,1.5
137544251,2,22,11.0
147631198,1,1,1.0
139376912,4,33,8.25
148034625,1,2,2.0
144102317,1,1,1.0
141706321,2,6,3.0
148235066,1,3,3.0
148234886,1,9,9.0
112353077,6,94,15.666666666666666
148250207,1,16,16.0
148250221,1,4,4.0
147840654,1,12,12.0
147841190,1,4,4.0
147643831,1,2,2.0
147644139,1,6,6.0
143067691,1,2,2.0
147874754,1,6,6.0
147719826,1,4,4.0
147697108,1,2,2.0
147951322,2,3,1.5
133296321,1,5,5.0
33404905,1,3,3.0
147966376,1,4,4.0
143132724,1,4,4.0
147781794,1,4,4.0
145193640,1,2,2.0
147909059,1,2,2.0
147976016,1,8,8.0
147985142,1,3,3.0
147924651,1,1,1.0
118095553,16,394,24.625
142782814,3,12,4.0
147927328,1,4,4.0
147929603,1,1,1.0
109849682,1,1,1.0
148182672,1,3,3.0
148113787,1,4,4.0
148187977,1,1,1.0
148188090,1,2,2.0
147691273,1,5,5.0
141781174,1,2,2.0
147462170,1,1,1.0
127364428,1,5,5.0
97118111,1,1,1.0
147957353,4,23,5.75
147880821,1,3,3.0
116998579,1,1,1.0
148301665,1,1,1.0
147740754,1,2,2.0
148146799,1,1,1.0
148225019,1,3,3.0
148258978,1,5,5.0
148262875,2,5,2.5
130389213,6,35,5.833333333333333
148180285,1,1,1.0
148127116,1,1,1.0
119259643,1,9,9.0
146369020,4,14,3.5
147954587,1,2,2.0
140675450,2,2,1.0
148133606,1,2,2.0
148133850,1,5,5.0
128188384,1,1,1.0
148055317,1,2,2.0
148045554,1,3,3.0
146505664,1,2,2.0
148551422,1,4,4.0
145754903,1,1,1.0
83759919,1,4,4.0
148317800,5,11,2.2
148317867,1,4,4.0
148317807,1,33,33.0
142924482,1,3,3.0
148319479,1,11,11.0
147589376,3,5,1.6666666666666667
144144103,1,10,10.0
119937207,1,2,2.0
147851158,1,4,4.0
148452684,1,7,7.0
148556193,1,4,4.0
147564297,3,13,4.333333333333333
138903633,4,18,4.5
148204690,1,3,3.0
128302256,1,14,14.0
148371450,24,559,23.291666666666668
148461705,1,3,3.0
148564772,1,1,1.0
143865827,4,5,1.25
140507443,1,2,2.0
148335200,1,4,4.0
147867615,1,5,5.0
114941307,2,28,14.0
148369589,1,3,3.0
148369999,1,3,3.0
148369933,1,4,4.0
148369936,1,4,4.0
148370223,1,8,8.0
148370400,1,8,8.0
148370480,3,16,5.333333333333333
122059636,8,459,57.375
148411331,2,7,3.5
148574774,1,8,8.0
148575342,1,1,1.0
128471122,2,19,9.5
148584261,1,1,1.0
148280986,1,3,3.0
148286168,1,1,1.0
142282387,3,4,1.3333333333333333
133672440,2,9,4.5
148597501,1,1,1.0
148597680,2,2,1.0
148370427,7,10,1.4285714285714286
148310828,1,1,1.0
139449660,2,6,3.0
148211148,1,4,4.0
148040721,1,1,1.0
148218371,1,4,4.0
148218529,2,13,6.5
131834519,5,6,1.2
148476507,1,2,2.0
148047584,1,4,4.0
148292035,1,1,1.0
147730593,1,3,3.0
148422358,1,1,1.0
36380908,1,3,3.0
147370348,1,1,1.0
98056113,1,21,21.0
135909149,1,1,1.0
148431755,1,8,8.0
148821504,1,4,4.0
148462374,1,3,3.0
148472339,2,22,11.0
148488806,1,7,7.0
148612364,1,4,4.0
148866543,1,2,2.0
148866536,1,8,8.0
148787304,1,8,8.0
148620725,1,7,7.0
138811326,2,2,1.0
148879010,1,8,8.0
148567686,2,11,5.5
148626695,1,15,15.0
148884995,1,2,2.0
148885394,1,2,2.0
148827074,1,2,2.0
147651451,2,6,3.0
147430602,1,10,10.0
148531820,1,3,3.0
148532239,1,3,3.0
148222643,1,4,4.0
148223095,1,1,1.0
148368015,1,11,11.0
148368261,2,6,3.0
133309672,3,4,1.3333333333333333
148376519,1,1,1.0
148376646,1,2,2.0
148776453,1,1,1.0
126009956,1,1,1.0
148681341,2,6,3.0
36773035,2,33,16.5
148681309,2,5,2.5
148591082,1,4,4.0
148591664,6,33,5.5
148735543,1,19,19.0
148735983,1,3,3.0
148870087,1,9,9.0
148870501,1,4,4.0
148804314,2,3,1.5
148645976,4,18,4.5
148745830,1,4,4.0
148811497,1,10,10.0
148811429,1,16,16.0
80582385,4,18,4.5
148811742,1,8,8.0
148725859,1,8,8.0
143941099,1,19,19.0
148382508,1,4,4.0
148426657,1,2,2.0
148428480,1,3,3.0
148846398,1,8,8.0
148850928,1,1,1.0
148851392,1,4,4.0
117006188,2,356,178.0
124622381,2,74,37.0
148499819,1,1,1.0
134418425,1,3,3.0
136300219,1,4,4.0
145697819,1,3,3.0
148940474,1,4,4.0
148940455,1,9,9.0
148941248,1,22,22.0
148860482,3,27,9.0
148685339,1,6,6.0
148686002,1,2,2.0
148695018,1,1,1.0
148954797,3,15,5.0
148954669,1,4,4.0
104664993,1,9,9.0
148956786,1,9,9.0
148957652,1,2,2.0
146894391,4,23,5.75
148707399,1,4,4.0
148709633,1,8,8.0
80450841,1,44,44.0
148709635,1,60,60.0
148709815,1,8,8.0
148709877,1,8,8.0
126881945,1,18,18.0
148710015,1,4,4.0
148709983,1,4,4.0
148720813,1,4,4.0
148962704,1,2,2.0
139385111,1,3,3.0
148597708,9,31,3.4444444444444446
147842570,2,5,2.5
149090558,1,4,4.0
149091228,1,2,2.0
148996681,1,4,4.0
149034541,1,10,10.0
149041357,1,1,1.0
102999117,1,3,3.0
148101611,3,29,9.666666666666666
148654103,1,7,7.0
148952525,1,5,5.0
148952524,1,3,3.0
148953418,1,2,2.0
148996789,2,14,7.0
149002780,1,4,4.0
148147239,4,37,9.25
82836545,1,13,13.0
149052296,1,37,37.0
149052488,1,12,12.0
143988628,1,30,30.0
148772552,8,34,4.25
149017522,2,11,5.5
130274644,1,4,4.0
148803637,2,16,8.0
145814879,1,5,5.0
149018436,1,6,6.0
149019231,1,4,4.0
148445414,1,2,2.0
148445480,1,4,4.0
148753730,1,8,8.0
148859929,1,4,4.0
148859959,1,4,4.0
148930692,1,4,4.0
148931006,1,42,42.0
148931188,2,3,1.5
148935333,1,8,8.0
148937240,1,2,2.0
148620930,3,13,4.333333333333333
147200267,4,11,2.75
148964335,1,11,11.0
149134139,3,98,32.666666666666664
143888518,1,2,2.0
148681066,1,2,2.0
148681226,1,3,3.0
129163828,5,15,3.0
148641384,1,1,1.0
148648524,2,14,7.0
148648460,1,11,11.0
129506854,1,6,6.0
149005619,1,1,1.0
149006169,1,8,8.0
149021423,1,8,8.0
133865159,1,9,9.0
148577473,1,4,4.0
148577392,1,4,4.0
149021124,1,4,4.0
149021270,1,1,1.0
149021261,1,21,21.0
148766755,1,2,2.0
147263120,9,136,15.11111111111111
144494320,2,2,1.0
147685099,1,4,4.0
147885554,1,4,4.0
141791342,2,12,6.0
147775130,1,1,1.0
147795120,1,2,2.0
147640051,1,3,3.0
147640388,1,1,1.0
147811355,1,5,5.0
147949730,1,2,2.0
148246792,1,8,8.0
147837803,2,2,1.0
147122049,2,9,4.5
139238609,16,33,2.0625
147527588,2,2,1.0
136950069,1,1,1.0
147654250,1,1,1.0
148229600,1,8,8.0
148229629,1,3,3.0
77185130,7,13,1.8571428571428572
147729889,1,1,1.0
144362094,3,6,2.0
147702354,1,1,1.0
148214284,1,4,4.0
114661100,1,1,1.0
147654224,2,2,1.0
147654505,1,3,3.0
147654859,1,2,2.0
143106745,2,4,2.0
147783591,3,12,4.0
144870560,2,6,3.0
148147968,1,4,4.0
148148036,1,8,8.0
148147994,1,4,4.0
148148056,1,8,8.0
144659245,4,29,7.25
148242525,1,2,2.0
148155054,1,1,1.0
148249686,1,1,1.0
109110253,3,7,2.3333333333333335
122197872,1,3,3.0
148097403,1,2,2.0
148176173,1,4,4.0
146361437,1,6,6.0
128856004,1,3,3.0
139642769,1,1,1.0
148107635,1,2,2.0
148109041,1,1,1.0
148112354,1,2,2.0
147992721,1,4,4.0
147693011,1,2,2.0
147751831,1,4,4.0
148117148,1,4,4.0
147839073,1,1,1.0
140596613,2,24,12.0
148308658,1,8,8.0
146882546,2,4,2.0
124487779,2,3,1.5
148160095,1,8,8.0
148129646,1,3,3.0
143974003,1,1,1.0
148061482,1,3,3.0
148061380,1,4,4.0
148066620,1,2,2.0
147887706,1,4,4.0
148313338,1,49,49.0
148313704,1,4,4.0
147892825,1,1,1.0
147668682,1,1,1.0
148316759,1,4,4.0
148317987,1,12,12.0
148318219,1,1,1.0
16774168,3,4,1.3333333333333333
148318842,1,1,1.0
148503778,1,1,1.0
144500232,8,29,3.625
148322878,1,6,6.0
148326448,1,1,1.0
147857369,1,1,1.0
148329487,1,1,1.0
148329547,1,57,57.0
148330008,1,4,4.0
148573406,1,4,4.0
148573536,1,1,1.0
149104134,1,1,1.0
149104829,1,1,1.0
148428569,1,2,2.0
148961435,1,26,26.0
148974322,1,4,4.0
133820827,1,9,9.0
149231014,1,1,1.0
144113955,3,13,4.333333333333333
91938502,1,28,28.0
109045294,2,122,61.0
145565782,2,12,6.0
149238782,1,4,4.0
149239014,1,18,18.0
149219583,1,46,46.0
147579249,1,184,184.0
149242659,1,44,44.0
149242671,2,16,8.0
148983028,1,7,7.0
144895774,3,15,5.0
143914589,1,17,17.0
148852363,1,11,11.0
133027658,1,5,5.0
78646298,2,20,10.0
122526104,1,2,2.0
141436079,1,5,5.0
135149724,1,4,4.0
138899603,5,82,16.4
148983048,1,10,10.0
148983386,1,30,30.0
149015176,2,4,2.0
149033761,1,8,8.0
148897229,1,6,6.0
149211582,1,4,4.0
149211301,1,8,8.0
149211599,1,4,4.0
149211901,1,4,4.0
149211969,1,2,2.0
148866012,1,19,19.0
149219263,1,4,4.0
149219402,1,3,3.0
149219207,1,8,8.0
144959898,2,18,9.0
149224210,4,360,90.0
149227864,1,7,7.0
149227914,1,8,8.0
145825879,1,19,19.0
149228518,1,8,8.0
149228750,1,14,14.0
149229885,1,8,8.0
148690059,10,149,14.9
149232771,2,4,2.0
149234607,1,2,2.0
149234616,1,10,10.0
145968704,1,2,2.0
88414519,1,15,15.0
149235910,1,4,4.0
149313096,1,8,8.0
149099774,5,7,1.4
149313487,2,14,7.0
149313698,1,8,8.0
149244225,1,1,1.0
149316155,1,4,4.0
149316758,1,4,4.0
140464770,2,31,15.5
123552192,4,38,9.5
147973638,8,30,3.75
149268661,1,8,8.0
149268689,1,8,8.0
149268747,1,8,8.0
149273045,1,4,4.0
149273391,1,2,2.0
149120878,6,70,11.666666666666666
141061075,2,7,3.5
147735756,1,14,14.0
120303444,1,8,8.0
148405784,10,87,8.7
149069975,2,9,4.5
149075115,17,43,2.5294117647058822
149075641,1,4,4.0
149075747,1,9,9.0
149050416,1,33,33.0
149326169,1,127,127.0
139035785,2,16,8.0
146331697,7,51,7.285714285714286
149324941,1,14,14.0
135601652,1,8,8.0
149326690,2,13,6.5
149017875,1,5,5.0
147433623,4,120,30.0
149018379,1,4,4.0
149043002,1,5,5.0
149043591,1,8,8.0
149043642,1,4,4.0
149039379,1,6,6.0
149042060,3,9,3.0
149043905,1,8,8.0
119669894,2,4,2.0
145300592,3,104,34.666666666666664
130117959,1,8,8.0
149136949,1,6,6.0
149360523,3,186,62.0
118576370,3,10,3.3333333333333335
143870536,4,49,12.25
104985338,39,1277,32.743589743589745
149401561,1,9,9.0
149496692,5,68,13.6
149344581,1,17,17.0
149540434,1,9,9.0
146652370,2,20,10.0
139561598,1,21,21.0
149533835,2,60,30.0
149500425,1,8,8.0
149495182,1,63,63.0
149403400,3,53,17.666666666666668
149403948,1,1,1.0
149404366,2,5,2.5
149404656,1,37,37.0
149172073,1,4,4.0
149172414,1,4,4.0
149341488,1,12,12.0
148818109,1,5,5.0
144087497,2,13,6.5
149304057,1,8,8.0
149304167,1,2,2.0
149304058,1,8,8.0
149304243,1,8,8.0
149304108,1,8,8.0
149304060,1,8,8.0
140755234,3,50,16.666666666666668
149063429,1,3,3.0
149063459,1,4,4.0
149063785,1,1,1.0
149063767,1,8,8.0
149308995,1,19,19.0
149310486,1,4,4.0
149535702,1,1,1.0
149540760,5,9,1.8
149541216,2,8,4.0
149541465,1,2,2.0
141142087,3,11,3.6666666666666665
149552398,1,6,6.0
149552468,1,11,11.0
149552489,2,10,5.0
149552211,1,11,11.0
142791240,1,1,1.0
149548240,1,242,242.0
145894069,2,4,2.0
149429837,9,177,19.666666666666668
149550601,1,7,7.0
149550767,1,5,5.0
149157642,6,30,5.0
149176946,1,14,14.0
135101961,1,21,21.0
149256893,3,61,20.333333333333332
116450094,5,549,109.8
149281524,1,1,1.0
149281438,1,6,6.0
149115944,1,2,2.0
149112445,2,17,8.5
106363649,4,26,6.5
140687691,1,15,15.0
148195316,1,6,6.0
149123058,1,4,4.0
123878520,2,11,5.5
149626488,12,141,11.75
149626802,1,17,17.0
149626927,1,4,4.0
149626861,1,4,4.0
149627585,1,48,48.0
140059955,1,2,2.0
149570852,1,16,16.0
149571271,1,9,9.0
149571542,1,8,8.0
149571401,1,21,21.0
149571438,2,33,16.5
149295591,1,8,8.0
149281586,1,88,88.0
149581004,1,8,8.0
143024540,2,5,2.5
115955312,7,53,7.571428571428571
19951692,5,93,18.6
149335868,1,41,41.0
145910447,3,25,8.333333333333334
147474456,1,2,2.0
149666651,2,4,2.0
149307495,2,31,15.5
149669995,1,51,51.0
113033830,4,153,38.25
149675222,1,4,4.0
149677452,1,1,1.0
149677406,1,4,4.0
149677479,2,36,18.0
149467406,2,18,9.0
149678164,1,18,18.0
149523121,1,4,4.0
149523244,1,4,4.0
149523374,1,8,8.0
149524122,1,8,8.0
149485131,1,4,4.0
149029620,1,8,8.0
149030097,1,1,1.0
114405824,1,13,13.0
149490422,1,4,4.0
149490427,1,20,20.0
149563424,1,8,8.0
149031758,4,106,26.5
139413705,47,486,10.340425531914894
149628669,1,8,8.0
149628635,1,8,8.0
149637531,1,2,2.0
149637767,1,4,4.0
149637862,1,1,1.0
149646932,1,52,52.0
143679645,1,1,1.0
136232773,8,57,7.125
149653488,1,214,214.0
149653866,1,8,8.0
99991219,1,28,28.0
149654259,1,4,4.0
148300642,29,202,6.9655172413793105
148306339,1,4,4.0
149670923,1,2,2.0
149670956,1,8,8.0
149651713,4,74,18.5
149681402,1,4,4.0
149621636,2,13,6.5
149501678,3,57,19.0
91617917,1,15,15.0
125510892,1,11,11.0
149164064,1,5,5.0
139245254,1,11,11.0
143444076,1,16,16.0
106769582,7,116,16.571428571428573
149598838,1,2,2.0
45938633,9,44,4.888888888888889
145066627,3,68,22.666666666666668
148947927,2,32,16.0
149598941,1,8,8.0
129778026,3,45,15.0
149773991,1,4,4.0
78240561,1,10,10.0
146613095,2,5,2.5
149655712,1,3,3.0
149655929,1,5,5.0
149633882,3,35,11.666666666666666
149634284,2,19,9.5
149634602,1,1,1.0
149634581,2,9,4.5
149634857,1,8,8.0
136586773,3,156,52.0
149635037,1,4,4.0
149817677,1,8,8.0
144750089,5,16,3.2
148077174,85,405,4.764705882352941
149818074,1,78,78.0
149814366,3,57,19.0
149818683,1,4,4.0
149818702,3,38,12.666666666666666
141688573,1,27,27.0
149639781,1,12,12.0
149640783,1,4,4.0
149640955,1,55,55.0
149115898,1,4,4.0
146246843,2,2,1.0
144551835,7,12,1.7142857142857142
149724454,2,349,174.5
149727319,1,1,1.0
149727495,1,14,14.0
141350950,35,628,17.942857142857143
149282363,4,52,13.0
149732385,1,34,34.0
149733211,3,254,84.66666666666667
144753314,1,1,1.0
149733275,1,8,8.0
149634527,1,17,17.0
149733490,1,4,4.0
149733533,1,8,8.0
149315564,3,16,5.333333333333333
148642451,5,59,11.8
149733896,1,17,17.0
149656226,1,73,73.0
128021243,2,28,14.0
112773302,2,6,3.0
139637653,1,9,9.0
149661290,1,24,24.0
141596996,1,10,10.0
149731312,1,8,8.0
149731841,1,3,3.0
149731273,2,28,14.0
145460048,1,29,29.0
149703568,1,25,25.0
149736687,1,21,21.0
149415225,7,32,4.571428571428571
149736889,1,8,8.0
149737043,2,50,25.0
149363842,2,30,15.0
149736215,4,27,6.75
149737665,1,10,10.0
130833966,6,8,1.3333333333333333
148985120,1,1,1.0
149770147,1,4,4.0
149320029,3,61,20.333333333333332
149471073,6,74,12.333333333333334
149495441,1,1,1.0
149495453,1,4,4.0
149644811,1,4,4.0
135044019,1,13,13.0
149776903,2,5,2.5
149776843,1,2,2.0
149776827,1,10,10.0
149777093,1,4,4.0
149420521,2,4,2.0
146562306,1,58,58.0
149777461,1,64,64.0
149777370,1,8,8.0
149777560,1,8,8.0
149779981,2,17,8.5
149780394,1,8,8.0
149780392,1,8,8.0
149780301,1,105,105.0
149677753,4,51,12.75
149780570,1,55,55.0
149780503,1,13,13.0
149780831,1,8,8.0
149780568,1,26,26.0
149720811,2,48,24.0
149782844,1,43,43.0
149783868,3,259,86.33333333333333
149511320,1,8,8.0
148673078,6,13,2.1666666666666665
149608298,4,37,9.25
142887293,3,68,22.666666666666668
149608154,1,4,4.0
149608365,1,3,3.0
149608459,1,1,1.0
143559629,1,3,3.0
149609233,1,3,3.0
147654316,6,73,12.166666666666666
146923317,4,107,26.75
149516688,1,4,4.0
149520461,1,1,1.0
140563320,8,29,3.625
149478758,2,25,12.5
149520891,1,15,15.0
149881656,2,19,9.5
149883656,1,8,8.0
148538512,9,116,12.88888888888889
139540340,3,362,120.66666666666667
144069313,1,18,18.0
148525942,2,43,21.5
60058485,1,2,2.0
149803425,1,20,20.0
149803612,1,2,2.0
149803661,1,8,8.0
149823216,1,8,8.0
149845632,1,4,4.0
149845711,1,3,3.0
143912795,2,50,25.0
149845823,1,32,32.0
149480685,4,152,38.0
149332628,2,2,1.0
149846122,1,1,1.0
149832349,1,2,2.0
149832585,1,3,3.0
149832645,1,4,4.0
147311314,6,7,1.1666666666666667
11286980,3,86,28.666666666666668
139572358,3,4,1.3333333333333333
149694122,1,7,7.0
148754065,1,6,6.0
149742480,2,22,11.0
149742597,2,5,2.5
149742728,1,9,9.0
142903954,30,596,19.866666666666667
130237722,3,100,33.333333333333336
131310422,1,2,2.0
149786798,1,2,2.0
149790212,1,4,4.0
149791045,1,4,4.0
131735483,11,87,7.909090909090909
149415200,1,5,5.0
112810350,1,2,2.0
147040395,5,104,20.8
130913957,4,43,10.75
149421786,1,19,19.0
149423917,1,4,4.0
149197854,1,20,20.0
149198047,3,19,6.333333333333333
149869254,1,2,2.0
149868526,1,13,13.0
149869323,1,8,8.0
149869233,1,6,6.0
149864801,2,33,16.5
148853342,46,483,10.5
149870195,1,4,4.0
127160584,2,15,7.5
139619184,1,7,7.0
149796017,1,7,7.0
103284139,1,11,11.0
149689973,1,6,6.0
149689753,3,31,10.333333333333334
149686283,2,45,22.5
128196430,2,3,1.5
149691137,1,4,4.0
149694672,9,33,3.6666666666666665
138995768,1,35,35.0
149000575,1,2,2.0
147567419,1,1,1.0
149574104,1,14,14.0
149574684,1,8,8.0
149574747,1,15,15.0
149575064,1,2,2.0
149838029,1,9,9.0
149830240,2,21,10.5
145454956,4,60,15.0
134145635,5,5,1.0
110208338,1,25,25.0
149611338,6,433,72.16666666666667
149655486,1,8,8.0
149660731,1,3,3.0
149747489,2,8,4.0
141723540,1,9,9.0
149754594,1,3,3.0
149756759,1,4,4.0
149756963,1,3,3.0
149756964,1,37,37.0
149757093,1,8,8.0
149765488,2,21,10.5
149766109,1,8,8.0
149766034,1,8,8.0
149766419,1,2,2.0
149959783,2,42,21.0
149966300,1,5,5.0
149966512,1,16,16.0
149917065,1,8,8.0
149917166,1,1,1.0
83189648,6,449,74.83333333333333
149917326,3,126,42.0
149916940,1,19,19.0
149917338,1,242,242.0
143973595,1,1,1.0
149921622,1,2,2.0
149856962,1,18,18.0
149921890,1,29,29.0
149684148,1,99,99.0
149924647,1,65,65.0
146416219,1,6,6.0
149581504,1,8,8.0
93989839,4,82,20.5
146849573,2,73,36.5
148901332,4,23,5.75
150007219,1,5,5.0
135825446,1,11,11.0
150007806,1,4,4.0
149341594,9,119,13.222222222222221
150011881,1,4,4.0
150012135,1,4,4.0
149885585,1,4,4.0
149885384,1,13,13.0
149880311,2,21,10.5
149885998,1,8,8.0
149879605,5,65,13.0
149885992,1,4,4.0
149886264,1,8,8.0
149886347,1,4,4.0
149886419,1,4,4.0
146153733,1,1,1.0
149589627,1,12,12.0
149595727,1,4,4.0
149376103,3,60,20.0
150012621,1,8,8.0
150012743,2,9,4.5
150012778,1,4,4.0
113515820,1,27,27.0
149976946,1,9,9.0
149971761,1,8,8.0
149972526,1,4,4.0
149972605,1,4,4.0
149886360,1,17,17.0
149972695,1,8,8.0
105193231,1,4,4.0
149224203,1,8,8.0
149224321,4,36,9.0
149224946,4,30,7.5
136831094,1,29,29.0
149021123,1,4,4.0
149027608,1,14,14.0
77515900,2,9,4.5
149030183,2,27,13.5
148862789,1,8,8.0
149388899,7,66,9.428571428571429
143169517,1,19,19.0
108398102,1,16,16.0
149442776,1,11,11.0
149442934,1,4,4.0
149389475,1,8,8.0
149390300,1,33,33.0
146993697,6,11,1.8333333333333333
149350177,1,8,8.0
149351815,1,4,4.0
126472416,1,13,13.0
149352543,1,4,4.0
149352481,1,8,8.0
135115767,1,44,44.0
148837180,1,1,1.0
148328924,1,7,7.0
149396728,1,7,7.0
149328032,7,41,5.857142857142857
149397887,1,1,1.0
149354801,1,12,12.0
149355023,1,16,16.0
149355026,1,16,16.0
149355045,1,8,8.0
149355043,1,16,16.0
109344467,4,22,5.5
149355768,1,8,8.0
149356765,1,54,54.0
149355108,2,14,7.0
149359114,1,12,12.0
149359893,1,12,12.0
149359924,1,12,12.0
148918542,2,14,7.0
148969028,1,5,5.0
147820941,1,14,14.0
148976925,1,8,8.0
148983029,1,1,1.0
145003552,2,19,9.5
148983309,1,1,1.0
148983385,1,1,1.0
121559532,3,10,3.3333333333333335
149399383,9,57,6.333333333333333
149404241,1,4,4.0
135076243,24,120,5.0
149408601,1,4,4.0
122714788,1,41,41.0
147407154,1,19,19.0
149409240,1,14,14.0
146983920,1,1,1.0
149398332,4,96,24.0
131293817,19,862,45.36842105263158
149398392,2,13,6.5
147157301,4,5,1.25
149402163,1,4,4.0
143132729,1,16,16.0
148430367,1,1,1.0
148430511,21,144,6.857142857142857
148373339,2,28,14.0
148433616,1,91,91.0
148433720,1,51,51.0
148433682,1,10,10.0
148433721,1,8,8.0
148318352,2,2,1.0
149342794,1,3,3.0
149349851,1,1,1.0
149349750,1,10,10.0
149350043,1,1,1.0
149353574,1,8,8.0
149353910,1,10,10.0
149354095,1,8,8.0
149354235,1,11,11.0
149354550,1,16,16.0
149354683,1,3,3.0
132906420,1,11,11.0
143085238,4,67,16.75
149457287,1,20,20.0
149457199,1,16,16.0
149457731,1,32,32.0
110190680,2,31,15.5
73387260,3,87,29.0
145340287,1,3,3.0
149490390,2,4,2.0
149490371,1,6,6.0
149466434,1,4,4.0
149466452,1,28,28.0
149466764,1,4,4.0
149466811,1,8,8.0
142279291,1,3,3.0
149498400,1,33,33.0
149498399,1,2,2.0
149470418,1,9,9.0
146112314,1,21,21.0
149332510,4,66,16.5
149471333,2,13,6.5
124668490,1,37,37.0
149073957,2,2,1.0
136428943,3,4,1.3333333333333333
148513324,1,2,2.0
75484956,1,9,9.0
149227857,1,2,2.0
123668877,1,4,4.0
149380067,1,10,10.0
149419696,1,3,3.0
143999582,1,1,1.0
149422980,1,3,3.0
149424672,1,2,2.0
149008391,1,2,2.0
149357545,1,20,20.0
149357532,2,32,16.0
148904122,1,4,4.0
148904448,1,4,4.0
99122048,1,25,25.0
149492796,4,275,68.75
149493649,1,1,1.0
149493053,1,16,16.0
149493643,1,15,15.0
149328998,1,122,122.0
149365971,1,32,32.0
149366575,1,4,4.0
137793951,1,3,3.0
149366627,1,4,4.0
88401966,2,24,12.0
