TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,COLUMN_TYPE,IS_NULLABLE,COLUMN_COMMENT
ods_mariadb_2b,ods_a168_shuffle_info,dealerCheckInTime,26,varchar,varchar(65533),YES,source_type=datetime; 
ods_mariadb_2b,ods_a168_shuffle_info,supCheckOut,27,varchar,varchar(65533),YES,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_shuffle_info,supCheckOutTime,28,varchar,varchar(65533),YES,source_type=datetime; 
ods_mariadb_2b,ods_a168_shuffle_info,dealerCheckOut,29,varchar,varchar(65533),YES,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_shuffle_info,dealerCheckOutTime,30,varchar,varchar(65533),YES,source_type=datetime; 
ods_mariadb_2b,ods_a168_shuffle_info,source_db,31,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_shuffle_info,source_table,32,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_shuffle_info,ods_table_name,33,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_shuffle_info,sync_time,34,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_site,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_site,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_site,sn,3,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_site,value,4,varchar,varchar(65533),YES,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_site,source_db,5,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_site,source_table,6,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_site,ods_table_name,7,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_site,sync_time,8,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_sms_setting,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_sms_setting,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_sms_setting,id,3,varchar,varchar(65533),YES,source_type=int(11); 編號
ods_mariadb_2b,ods_a168_sms_setting,name,4,varchar,varchar(65533),YES,source_type=varchar(20); 名稱
ods_mariadb_2b,ods_a168_sms_setting,code,5,varchar,varchar(65533),YES,source_type=varchar(10); 代碼
ods_mariadb_2b,ods_a168_sms_setting,username,6,varchar,varchar(65533),YES,source_type=varchar(20); 帳號
ods_mariadb_2b,ods_a168_sms_setting,password,7,varchar,varchar(65533),YES,source_type=varchar(20); 密碼
ods_mariadb_2b,ods_a168_sms_setting,apikey,8,varchar,varchar(65533),YES,source_type=varchar(50); api key
ods_mariadb_2b,ods_a168_sms_setting,content,9,varchar,varchar(65533),YES,source_type=varchar(1000); 傳送文本內容
ods_mariadb_2b,ods_a168_sms_setting,length,10,varchar,varchar(65533),YES,source_type=int(2); 驗證碼長度
ods_mariadb_2b,ods_a168_sms_setting,format,11,varchar,varchar(65533),YES,source_type=int(1); 驗證碼的格式 1:英文+數字 2:英文 3:數字
ods_mariadb_2b,ods_a168_sms_setting,expireTime,12,varchar,varchar(65533),YES,source_type=int(4); 驗證碼有效時間
ods_mariadb_2b,ods_a168_sms_setting,limitTime,13,varchar,varchar(65533),YES,"source_type=int(4); 時間內不可重新發送的秒數, 0:不限制"
ods_mariadb_2b,ods_a168_sms_setting,noticeNumber,14,varchar,varchar(65533),YES,source_type=varchar(20); 接收提醒號碼
ods_mariadb_2b,ods_a168_sms_setting,noticeBalance,15,varchar,varchar(65533),YES,"source_type=decimal(4,2); 提醒餘額"
ods_mariadb_2b,ods_a168_sms_setting,source_db,16,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_sms_setting,source_table,17,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_sms_setting,ods_table_name,18,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_sms_setting,sync_time,19,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_stream,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_stream,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_stream,id,3,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_stream,secretKey,4,varchar,varchar(65533),YES,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_stream,validitySecond,5,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_stream,source_db,6,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_stream,source_table,7,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_stream,ods_table_name,8,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_stream,sync_time,9,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_subagent_permissionrole,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_subagent_permissionrole,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_subagent_permissionrole,id,3,varchar,varchar(65533),YES,source_type=int(11); id
ods_mariadb_2b,ods_a168_subagent_permissionrole,permissionid,4,varchar,varchar(65533),YES,source_type=int(11); t_permission id
ods_mariadb_2b,ods_a168_subagent_permissionrole,status,5,varchar,varchar(65533),YES,source_type=int(11); 0:禁用;1啟用
ods_mariadb_2b,ods_a168_subagent_permissionrole,lv1,6,varchar,varchar(65533),YES,source_type=bit(1); 
ods_mariadb_2b,ods_a168_subagent_permissionrole,lv2,7,varchar,varchar(65533),YES,source_type=bit(1); 
ods_mariadb_2b,ods_a168_subagent_permissionrole,lv3,8,varchar,varchar(65533),YES,source_type=bit(1); 
ods_mariadb_2b,ods_a168_subagent_permissionrole,lv4,9,varchar,varchar(65533),YES,source_type=bit(1); 
ods_mariadb_2b,ods_a168_subagent_permissionrole,lv5,10,varchar,varchar(65533),YES,source_type=bit(1); 
ods_mariadb_2b,ods_a168_subagent_permissionrole,lastmodifytime,11,varchar,varchar(65533),YES,source_type=timestamp; 最後修改時間
ods_mariadb_2b,ods_a168_subagent_permissionrole,source_db,12,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_subagent_permissionrole,source_table,13,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_subagent_permissionrole,ods_table_name,14,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_subagent_permissionrole,sync_time,15,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_symbol,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_symbol,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_symbol,id,3,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_symbol,code,4,varchar,varchar(65533),YES,source_type=varchar(15); 
ods_mariadb_2b,ods_a168_symbol,name,5,varchar,varchar(65533),YES,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_symbol,path,6,varchar,varchar(65533),YES,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_symbol,filename,7,varchar,varchar(65533),YES,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_symbol,source_db,8,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_symbol,source_table,9,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_symbol,ods_table_name,10,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_symbol,sync_time,11,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_tablelimit,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_tablelimit,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_tablelimit,sn,3,varchar,varchar(65533),YES,source_type=int(5); 
ods_mariadb_2b,ods_a168_tablelimit,gid,4,varchar,varchar(65533),YES,source_type=int(3); 
ods_mariadb_2b,ods_a168_tablelimit,tableid,5,varchar,varchar(65533),YES,source_type=int(3); 
ods_mariadb_2b,ods_a168_tablelimit,netgroupname,6,varchar,varchar(65533),YES,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_tablelimit,telgroupname,7,varchar,varchar(65533),YES,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_tablelimit,tablename,8,varchar,varchar(65533),YES,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_tablelimit,setvalue,9,varchar,varchar(65533),YES,source_type=int(25); 
ods_mariadb_2b,ods_a168_tablelimit,alertvalue,10,varchar,varchar(65533),YES,source_type=int(25); 告警數值
ods_mariadb_2b,ods_a168_tablelimit,minbet,11,varchar,varchar(65533),YES,source_type=int(11); 最小下注(電投用)
ods_mariadb_2b,ods_a168_tablelimit,maxbet,12,varchar,varchar(65533),YES,source_type=int(11); 最大下注(電投用)
ods_mariadb_2b,ods_a168_tablelimit,tieminbet,13,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_tablelimit,tiemaxbet,14,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_tablelimit,pairminbet,15,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_tablelimit,pairmaxbet,16,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_tablelimit,modifyname,17,varchar,varchar(65533),YES,source_type=varchar(25); 
ods_mariadb_2b,ods_a168_tablelimit,modifydate,18,varchar,varchar(65533),YES,source_type=datetime; 
ods_mariadb_2b,ods_a168_tablelimit,tabletype,19,varchar,varchar(65533),YES,source_type=int(3); 桌子類型
ods_mariadb_2b,ods_a168_tablelimit,bettime,20,varchar,varchar(65533),YES,source_type=int(3); 下注時間
ods_mariadb_2b,ods_a168_tablelimit,stinttime,21,varchar,varchar(65533),YES,source_type=int(3); 限制時間
ods_mariadb_2b,ods_a168_tablelimit,status,22,varchar,varchar(65533),YES,"source_type=int(1); 状态.0暂停,1正常"
ods_mariadb_2b,ods_a168_tablelimit,status_lock,23,varchar,varchar(65533),YES,source_type=tinyint(1); 開關鎖
ods_mariadb_2b,ods_a168_tablelimit,nettype,24,varchar,varchar(65533),YES,source_type=int(3); 0關1不可下2可下
ods_mariadb_2b,ods_a168_tablelimit,teltype,25,varchar,varchar(65533),YES,source_type=int(3); 0關1不可下2可下
ods_mariadb_2b,ods_a168_tablelimit,sort,26,varchar,varchar(65533),YES,source_type=int(3); 
ods_mariadb_2b,ods_a168_tablelimit,sort2,27,varchar,varchar(65533),YES,source_type=int(3); 
ods_mariadb_2b,ods_a168_tablelimit,source_db,28,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_tablelimit,source_table,29,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_tablelimit,ods_table_name,30,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_tablelimit,sync_time,31,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_tablelimit_third,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_tablelimit_third,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_tablelimit_third,id,3,varchar,varchar(65533),YES,source_type=int(5); 
ods_mariadb_2b,ods_a168_tablelimit_third,gid,4,varchar,varchar(65533),YES,source_type=int(3); 遊戲編號
ods_mariadb_2b,ods_a168_tablelimit_third,tableid,5,varchar,varchar(65533),YES,source_type=int(3); wm桌號
ods_mariadb_2b,ods_a168_tablelimit_third,name_third,6,varchar,varchar(65533),YES,source_type=varchar(32); 第三方桌台號/名稱
ods_mariadb_2b,ods_a168_tablelimit_third,vendor,7,varchar,varchar(65533),YES,source_type=varchar(16); 廠商
ods_mariadb_2b,ods_a168_tablelimit_third,tableid_third,8,varchar,varchar(65533),YES,source_type=varchar(32); 第三方桌號
ods_mariadb_2b,ods_a168_tablelimit_third,status,9,varchar,varchar(65533),YES,source_type=int(1); 第三方狀態
ods_mariadb_2b,ods_a168_tablelimit_third,is_open,10,varchar,varchar(65533),YES,source_type=tinyint(1); 是否已開桌
ods_mariadb_2b,ods_a168_tablelimit_third,stream_url,11,varchar,varchar(1048576),YES,source_type=text; 串流網址
ods_mariadb_2b,ods_a168_tablelimit_third,dealer_name,12,varchar,varchar(65533),YES,source_type=varchar(32); 荷官名字
ods_mariadb_2b,ods_a168_tablelimit_third,dealer_image,13,varchar,varchar(1048576),YES,source_type=text; 荷官圖片
ods_mariadb_2b,ods_a168_tablelimit_third,create_at,14,varchar,varchar(65533),YES,source_type=datetime; 建立時間
ods_mariadb_2b,ods_a168_tablelimit_third,update_at,15,varchar,varchar(65533),YES,source_type=datetime; 更新時間
ods_mariadb_2b,ods_a168_tablelimit_third,source_db,16,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_tablelimit_third,source_table,17,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_tablelimit_third,ods_table_name,18,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_tablelimit_third,sync_time,19,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_temp_id_list,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_temp_id_list,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_temp_id_list,id,3,varchar,varchar(65533),YES,source_type=varchar(255); 
ods_mariadb_2b,ods_a168_temp_id_list,source_db,4,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_temp_id_list,source_table,5,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_temp_id_list,ods_table_name,6,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_temp_id_list,sync_time,7,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_tip,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_tip,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_tip,id,3,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_tip,name,4,varchar,varchar(65533),YES,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_tip,price,5,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_tip,addtime,6,varchar,varchar(65533),YES,source_type=datetime; 
ods_mariadb_2b,ods_a168_tip,source_db,7,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_tip,source_table,8,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_tip,ods_table_name,9,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_tip,sync_time,10,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_urllist,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_urllist,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_urllist,id,3,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_urllist,code,4,varchar,varchar(65533),YES,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_urllist,co,5,varchar,varchar(65533),YES,source_type=varchar(100); 
ods_mariadb_2b,ods_a168_urllist,www,6,varchar,varchar(65533),YES,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_urllist,api,7,varchar,varchar(1048576),YES,source_type=text; 
ods_mariadb_2b,ods_a168_urllist,api3rd,8,varchar,varchar(1048576),YES,source_type=text; 
ods_mariadb_2b,ods_a168_urllist,rtmp,9,varchar,varchar(1048576),YES,source_type=text; 
ods_mariadb_2b,ods_a168_urllist,flv,10,varchar,varchar(1048576),YES,source_type=text; 
ods_mariadb_2b,ods_a168_urllist,hls,11,varchar,varchar(1048576),YES,source_type=text; 
ods_mariadb_2b,ods_a168_urllist,ws,12,varchar,varchar(1048576),YES,source_type=text; 
ods_mariadb_2b,ods_a168_urllist,gs,13,varchar,varchar(65533),YES,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_urllist,tb,14,varchar,varchar(1048576),YES,source_type=text; 桌子設定
ods_mariadb_2b,ods_a168_urllist,lang,15,varchar,varchar(65533),YES,source_type=varchar(5); 
ods_mariadb_2b,ods_a168_urllist,register,16,varchar,varchar(65533),YES,source_type=int(1); 
ods_mariadb_2b,ods_a168_urllist,ui,17,varchar,varchar(65533),YES,source_type=varchar(1); 
ods_mariadb_2b,ods_a168_urllist,apkbutton,18,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_urllist,apkurl,19,varchar,varchar(1048576),YES,source_type=text; 
ods_mariadb_2b,ods_a168_urllist,source_db,20,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_urllist,source_table,21,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_urllist,ods_table_name,22,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_urllist,sync_time,23,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_wallet_dtl,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_wallet_dtl,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_wallet_dtl,id,3,varchar,varchar(65533),YES,source_type=bigint(20); 
ods_mariadb_2b,ods_a168_wallet_dtl,user,4,varchar,varchar(65533),YES,source_type=varchar(30); 
ods_mariadb_2b,ods_a168_wallet_dtl,requestDate,5,varchar,varchar(65533),YES,source_type=datetime; 我方請求時間
ods_mariadb_2b,ods_a168_wallet_dtl,responseDate,6,varchar,varchar(65533),YES,source_type=timestamp; 對方回應時間
ods_mariadb_2b,ods_a168_wallet_dtl,money,7,varchar,varchar(65533),YES,"source_type=decimal(15,4); 處理金錢"
ods_mariadb_2b,ods_a168_wallet_dtl,cash,8,varchar,varchar(65533),YES,"source_type=decimal(15,4); 當前金額"
ods_mariadb_2b,ods_a168_wallet_dtl,type,9,varchar,varchar(65533),YES,source_type=tinyint(1); 0:取餘額 1:加點 2:扣點
ods_mariadb_2b,ods_a168_wallet_dtl,game_detail,10,varchar,varchar(65533),YES,source_type=varchar(200); 遊戲伺服器註解
ods_mariadb_2b,ods_a168_wallet_dtl,bet_detail,11,varchar,varchar(1048576),YES,source_type=text; 
ods_mariadb_2b,ods_a168_wallet_dtl,detail,12,varchar,varchar(1048576),YES,source_type=text; 
ods_mariadb_2b,ods_a168_wallet_dtl,status,13,varchar,varchar(65533),YES,source_type=tinyint(1); 0:未處理 1:成功 2:失敗  3.回滾
ods_mariadb_2b,ods_a168_wallet_dtl,feedback_id,14,varchar,varchar(65533),YES,source_type=int(11); 
ods_mariadb_2b,ods_a168_wallet_dtl,gtype,15,varchar,varchar(65533),YES,source_type=int(3); 
ods_mariadb_2b,ods_a168_wallet_dtl,feedback_status,16,varchar,varchar(65533),YES,"source_type=tinyint(1); 0,未處理 1,成功 2,失敗"
ods_mariadb_2b,ods_a168_wallet_dtl,source_db,17,varchar,varchar(64),YES,来源库
ods_mariadb_2b,ods_a168_wallet_dtl,source_table,18,varchar,varchar(128),YES,来源表
ods_mariadb_2b,ods_a168_wallet_dtl,ods_table_name,19,varchar,varchar(256),YES,ODS表名
ods_mariadb_2b,ods_a168_wallet_dtl,sync_time,20,datetime,datetime,YES,同步时间
ods_mariadb_2b,ods_a168_wallet_feedbackerr,__source_pk,1,varchar,varchar(64),NO,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_wallet_feedbackerr,dt,2,date,date,NO,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
