dealer_id,平均每局秒数,局速,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_recent,roi_non_recent,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_recent,avg_stake_non_recent,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_recent,hold_rate,hold_rate_recent,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_recent,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_recent_vs_prior,ramp_recent_vs_all,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
2127,27.488352713265833,130.96455933725872,78582178.3860,70922336.7900,1811883.7398,756003,34144,-0.02305718,-0.02952368,-0.02101787,-0.02372727,-1811883.7398,78582178.3860,OK,52657.1501,74596.1953,4.0038,95.9962,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,74596.1953,76717.7000,74907.4449,70620.1344,65662.1214,4.003808,4.040348,4.244724,4.660209,4.499524,95.996192,95.959652,95.755276,95.339791,95.500476,4.9939,362503.5960,336672.2718,1396722.9937,1422554.3179,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1737287.5445,68028708.2850,1759226.5897,1684630.3944,21939.0452,0.02238709,0.02143782,74596.1953,1684630.3944,0.02143782,74596.1953,76717.7000,74907.4449,70620.1344,65662.1214,1684630.3944,0.02143782,362503.5960,336672.2718,1396722.9937,1422554.3179,0.01777404,0.01810276,0.00027919,103.9443,2077.1537,53.0659,16034.3694,1013.9249,695417.5078,302.1593,106.0903,103.2854,5.0,13.5587,51.6356,167.1239,319.3884,1366.8044,12.2634,-2.1006,23.556045,100.806753,7.666264,7,1,106661,16,0.23975496,0.02305718,0.02952368,0.00074246,0.040562,0.902524,0.079157,-0.00850581,2026-03-22,2026-08-06,113,1787,259,138,0.818841,1.027157,1.020646,0.799183,5,0.9060402684563759,0.3288590604026846,0.3288590604026846,0.8489932885906041,0.8489932885906041,0.84375,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0100768,D 净利最高二十分位 · 优先留存,271,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1405,27.47035954990427,131.05034149480383,72149498.0402,65205391.0673,1844135.6555,700755,32370,-0.02555992,-0.02018148,-0.02688677,-0.02629621,-1844135.6555,72149498.0402,OK,53122.6885,76318.2040,4.0064,95.9936,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,76318.2040,78348.5898,81442.7792,72734.2762,65526.5486,4.006378,4.039009,4.265152,4.712781,4.537246,95.993622,95.960991,95.734848,95.287219,95.462754,4.9942,374370.3978,337537.8352,1416642.5692,1453475.1318,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1767817.4515,62505159.9971,1791012.9670,1714694.7630,23195.5155,0.02482364,0.02376586,76318.2040,1714694.7630,0.02376586,76318.2040,78348.5898,81442.7792,72734.2762,65526.5486,1714694.7630,0.02376586,374370.3978,337537.8352,1416642.5692,1453475.1318,0.01963482,0.02014533,0.00032149,102.9597,2014.3772,56.9705,16764.8696,1069.6843,655904.5276,294.2727,112.8536,100.7800,5.137,13.8329,51.6356,172.2653,325.7116,1365.5807,12.6037,-2.1082,23.546242,98.720122,7.443127,7,1,100566,16,0.19788073,0.02555992,0.02018148,0.00081470,0.039674,0.903754,0.079409,0.00670530,2026-03-21,2026-08-06,110,1724,237,139,0.791367,1.119802,1.096095,0.659602,4,0.9093959731543624,0.28523489932885904,0.28523489932885904,0.785234899328859,0.785234899328859,0.7777777777777778,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.01034924,D 净利最高二十分位 · 优先留存,272,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2169,41.001976816131354,87.80064473827166,105435098.9927,94900024.3998,1843260.2686,1000449,23711,-0.01748242,-0.00619249,-0.02135403,-0.01797042,-1843260.2686,105435098.9927,OK,51452.5738,68996.8575,3.9780,96.0220,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,68996.8575,70575.9190,77852.8517,94502.9513,79991.4958,3.978045,4.018762,4.233534,4.621668,4.454655,96.021955,95.981238,95.766466,95.378332,95.545345,4.9921,391920.0753,344201.6168,1399887.6195,1447606.0781,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1774263.4111,91074777.1161,1791807.6949,1722810.8373,17544.2838,0.01699441,0.01634001,68996.8575,1722810.8373,0.01634001,68996.8575,70575.9190,77852.8517,94502.9513,79991.4958,1722810.8373,0.01634001,391920.0753,344201.6168,1399887.6195,1447606.0781,0.01327724,0.01372983,0.00016640,105.3878,4002.3628,77.7386,21186.8996,1288.0924,1211897.6896,272.5402,111.8128,103.3512,5.1431,15.4014,51.8914,172.2653,338.409,1407.8457,12.8578,-2.5716,21.972672,91.410488,6.842759,6,1,123023,16,0.25535742,0.01748242,0.00619249,0.00054218,0.035271,0.900080,0.066350,0.01516154,2026-03-22,2026-08-06,87,1431,209,138,0.630435,1.081873,1.060966,0.851191,5,0.912751677852349,0.5,0.5,0.9563758389261745,0.9563758389261745,0.9548611111111112,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01209218,D 净利最高二十分位 · 优先留存,273,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2251,40.99963605145844,87.80565748148736,92239464.1520,82898279.3925,1897833.4757,916562,19594,-0.02057507,-0.03132496,-0.01785086,-0.02112573,-1897833.4757,92239464.1520,OK,50792.9874,79175.5518,3.9813,96.0187,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,79175.5518,83808.4316,89161.1695,85745.8432,74882.6398,3.981302,4.022341,4.221622,4.605751,4.489302,96.018698,95.977659,95.778378,95.394249,95.510698,4.9924,412773.6358,375821.1748,1434266.8525,1471219.3135,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1818657.9240,79548808.4167,1847040.4883,1767864.9366,28382.5643,0.02002441,0.01916604,79175.5518,1767864.9366,0.01916604,79175.5518,83808.4316,89161.1695,85745.8432,74882.6398,1767864.9366,0.01916604,412773.6358,375821.1748,1434266.8525,1471219.3135,0.01554938,0.01595,0.00030771,100.6364,4230.7992,96.8579,27111.9068,1480.3693,1317706.6307,279.9143,102.3107,100.2207,5.1431,14.9986,51.8656,166.3617,309.9198,1308.7977,12.8578,-2.5716,20.66326,87.261365,6.70972,5,1,119948,16,0.20218117,0.02057507,0.03132496,0.00061271,0.037811,0.898729,0.065550,-0.01347410,2026-03-23,2026-08-06,70,1282,143,137,0.510949,1.020853,1.016637,0.673937,5,0.9161073825503355,0.3926174496644295,0.3926174496644295,0.8825503355704698,0.8825503355704698,0.8784722222222222,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01330204,D 净利最高二十分位 · 优先留存,274,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2147,27.480238054900347,131.00323195191677,70871740.6344,64024005.9032,1912430.5663,693028,31236,-0.02698439,-0.01219421,-0.03206901,-0.02763413,-1912430.5663,70871740.6344,OK,46048.0041,80290.2175,4.0145,95.9855,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,80290.2175,88570.3208,89994.8977,89330.2669,89501.7718,4.014528,4.049035,4.273350,4.749350,4.569685,95.985472,95.950965,95.726650,95.250650,95.430315,4.9943,437687.4748,392356.026,1428695.0874,1474026.5362,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1832140.3488,61395207.0956,1866382.5622,1786092.3447,34242.2134,0.02633465,0.02520176,80290.2175,1786092.3447,0.02520176,80290.2175,88570.3208,89994.8977,89330.2669,89501.7718,1786092.3447,0.02520176,437687.4748,392356.026,1428695.0874,1474026.5362,0.02015888,0.02079851,0.00048316,102.2639,2049.6864,61.2252,17707.6904,1159.7517,656219.8207,289.2222,111.5751,99.4118,5.0,13.7931,51.6356,168.6584,323.2875,1385.3237,12.4629,-2.1082,23.438347,100.435972,7.414132,7,1,97594,16,0.25583242,0.02698439,0.01219421,0.00071923,0.041528,0.903378,0.075082,0.01987480,2026-03-21,2026-08-04,108,1649,223,137,0.788321,1.122353,1.091051,0.852775,4,0.9194630872483222,0.2651006711409396,0.2651006711409396,0.7718120805369127,0.7718120805369127,0.7638888888888888,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01053542,D 净利最高二十分位 · 优先留存,275,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2088,40.95458770963402,87.90224004997486,104058457.1917,93724394.5157,1945527.4173,960670,22676,-0.01869649,-0.00815054,-0.02030240,-0.01919306,-1945527.4173,104058457.1917,OK,51672.8693,78101.8333,3.9900,96.0100,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,78101.8333,82474.0724,94484.6284,98073.7631,110786.1153,3.990050,4.033730,4.246992,4.662635,4.461949,96.009950,95.966270,95.753008,95.337365,95.538051,4.9907,463920.4125,418660.3376,1429934.1356,1475194.2104,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1867425.5840,89949309.7527,1893854.5481,1815752.7148,26428.9640,0.01819991,0.01744935,78101.8333,1815752.7148,0.01744935,78101.8333,82474.0724,94484.6284,98073.7631,110786.1153,1815752.7148,0.01744935,463920.4125,418660.3376,1429934.1356,1475194.2104,0.01374164,0.01417659,0.00025398,108.3186,4133.1979,85.7968,22888.5579,1386.6910,1224217.1434,266.7765,136.2380,105.0407,5.1431,15.4293,51.8914,172.2661,339.6755,1500.0,12.8578,-2.5716,22.014935,97.217497,7.020311,5,1,119149,16,0.13215385,0.01869649,0.00815054,0.00055133,0.038175,0.900690,0.066288,0.01215186,2026-03-22,2026-08-05,85,1403,184,137,0.620438,1.297002,1.257752,0.440513,5,0.9228187919463087,0.4463087248322148,0.4463087248322148,0.9429530201342282,0.9429530201342282,0.9409722222222222,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01236507,D 净利最高二十分位 · 优先留存,276,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2177,40.98215357586454,87.84311427987363,105412245.6119,93770123.5130,1950010.2627,992801,22288,-0.01849890,-0.01660795,-0.01882706,-0.01900505,-1950010.2627,105412245.6119,OK,53354.7168,79793.4870,3.9870,96.0130,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,79793.4870,81432.7489,72496.9083,61721.7574,65757.3144,3.986954,4.031941,4.249839,4.631754,4.449932,96.013046,95.968059,95.750161,95.368246,95.550068,4.9913,361202.2161,339746.5859,1535453.3298,1556908.96,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1870216.7757,89984072.9287,1896655.5459,1816862.0589,26438.7702,0.01799274,0.01723578,79793.4870,1816862.0589,0.01723578,79793.4870,81432.7489,72496.9083,61721.7574,65757.3144,1816862.0589,0.01723578,361202.2161,339746.5859,1535453.3298,1556908.96,0.01456618,0.01476972,0.00025081,106.1766,4207.2022,87.4915,25000.1316,1433.8311,1351439.0463,285.7436,114.6779,104.8280,5.1431,15.5674,51.8914,172.2828,334.3613,1411.9622,12.8578,-2.5716,21.47828,90.699846,6.820439,4,1,123759,16,0.14788137,0.01849890,0.01660795,0.00056899,0.038499,0.889556,0.067175,0.00221911,2026-03-22,2026-07-24,78,1360,180,125,0.624000,1.093962,1.080067,0.492938,5,0.9261744966442953,0.4563758389261745,0.4563758389261745,0.9530201342281879,0.9530201342281879,0.9513888888888888,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01247223,D 净利最高二十分位 · 优先留存,277,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1299,27.46174074322708,131.0914713550295,59111673.5677,53381665.1651,1976493.9453,570181,24739,-0.03343661,-0.05792199,-0.02726868,-0.03424162,-1976493.9453,59111673.5677,OK,47585.6486,86613.6974,4.0046,95.9954,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,86613.6974,86187.1860,95069.3706,78052.6493,75877.1008,4.004589,4.038344,4.249791,4.704292,4.524548,95.995411,95.961656,95.750209,95.295708,95.475452,4.9947,421800.0042,385729.5283,1507108.2926,1543178.7685,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1889880.2479,51183155.8238,1928908.2968,1842294.5993,39028.0489,0.03263160,0.03116634,86613.6974,1842294.5993,0.03116634,86613.6974,86187.1860,95069.3706,78052.6493,75877.1008,1842294.5993,0.03116634,421800.0042,385729.5283,1507108.2926,1543178.7685,0.02549595,0.02610616,0.00066024,103.6718,2157.7940,79.8938,18646.1693,1497.3439,557657.2978,233.3868,109.0871,102.3914,4.4878,13.2058,51.6356,169.9625,325.0805,1469.9258,12.1244,-2.1006,24.616563,111.309402,7.850493,7,1,85588,16,0.20121587,0.03343661,0.05792199,0.00089142,0.039798,0.903065,0.081274,-0.03065331,2026-03-21,2026-08-05,106,1320,195,138,0.768116,1.065394,1.052236,0.670720,4,0.9295302013422819,0.18791946308724833,0.18791946308724833,0.610738255033557,0.610738255033557,0.5972222222222222,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01183828,D 净利最高二十分位 · 优先留存,278,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
583,27.46615261931647,131.07041418928773,81160421.2189,73467472.5462,2084670.6791,778402,35915,-0.02568580,-0.01211717,-0.02905071,-0.02644567,-2084670.6791,81160421.2189,OK,61671.2052,81711.4919,4.0015,95.9985,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,81711.4919,86703.2570,102328.4566,115158.0603,121312.8734,4.001471,4.035064,4.252566,4.691068,4.509845,95.998529,95.964936,95.747434,95.308932,95.490155,4.9935,507214.1392,449137.0822,1515785.3346,1573862.3917,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2002959.1871,70425279.4009,2022999.4739,1941287.9819,20040.2867,0.02492594,0.02391915,81711.4919,1941287.9819,0.02391915,81711.4919,86703.2570,102328.4566,115158.0603,121312.8734,1941287.9819,0.02391915,507214.1392,449137.0822,1515785.3346,1573862.3917,0.01867641,0.01939199,0.00024692,104.2654,2045.5930,58.0446,16414.7298,1085.7660,639058.4348,282.7953,99.3482,105.5611,5.137,13.682,51.8149,170.2679,326.7932,1360.2939,12.6075,-2.1082,23.884901,99.422155,7.620628,7,1,113260,16,0.19871260,0.02568580,0.01211717,0.00083944,0.038265,0.905213,0.080511,0.01693355,2026-03-21,2026-08-06,127,1920,261,139,0.913669,0.941144,0.952840,0.662375,5,0.9328859060402684,0.28187919463087246,0.28187919463087246,0.8590604026845637,0.8590604026845637,0.8541666666666666,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00982521,D 净利最高二十分位 · 优先留存,279,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
462,27.479633904026336,131.00611211099596,106910796.3835,96840770.5971,2153010.0350,1019239,48376,-0.02013838,-0.03309034,-0.01605062,-0.02098635,-2153010.0350,106910796.3835,OK,90657.8423,97053.4694,4.0107,95.9893,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,97053.4694,98857.6218,79009.9238,64351.4676,68572.5222,4.010716,4.044163,4.258718,4.702029,4.502407,95.989284,95.955837,95.741282,95.297971,95.497593,4.9922,407845.0048,379166.6782,1654507.1880,1683185.5145,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2055956.5657,92806550.5377,2062352.1927,1965298.7234,6395.6271,0.01929040,0.01838260,97053.4694,1965298.7234,0.01838260,97053.4694,98857.6218,79009.9238,64351.4676,68572.5222,1965298.7234,0.01838260,407845.0048,379166.6782,1654507.1880,1683185.5145,0.01547559,0.01574383,0.00005982,104.8928,2001.8350,44.5057,17647.6232,926.0258,876318.0031,396.5246,105.9689,104.5576,5.0,14.5398,51.8914,173.2652,339.8427,1500.0,12.6552,-2.1082,23.373331,103.165351,7.214199,7,1,127189,16,0.23989575,0.02013838,0.03309034,0.00093615,0.041526,0.905809,0.079955,-0.01703972,2026-03-22,2026-08-06,122,2325,273,138,0.884058,1.013498,1.010260,0.799652,5,0.9362416107382551,0.40604026845637586,0.40604026845637586,0.9664429530201343,0.9664429530201343,0.9652777777777778,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00846574,D 净利最高二十分位 · 优先留存,280,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1304,27.47962489121916,131.00615507857037,69637547.3307,63002857.4335,2104147.2216,693471,32147,-0.03021570,-0.01183767,-0.03532633,-0.03095050,-2104147.2216,69637547.3307,OK,51169.8251,85729.0625,4.0110,95.9890,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,85729.0625,83640.3230,102273.7997,108269.6609,104802.7496,4.011031,4.045963,4.265353,4.711089,4.523718,95.988969,95.954037,95.734647,95.288911,95.476282,4.9933,484715.5957,433542.3694,1568261.8008,1619435.0271,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2018418.1592,60405288.3002,2052977.3965,1967248.3340,34559.2373,0.02948090,0.02824982,85729.0625,1967248.3340,0.02824982,85729.0625,83640.3230,102273.7997,108269.6609,104802.7496,1967248.3340,0.02824982,484715.5957,433542.3694,1568261.8008,1619435.0271,0.02252035,0.0232552,0.00049627,100.4188,1959.8363,65.4539,19304.1030,1281.4538,638876.5810,294.9266,102.8031,99.7753,4.8346,13.587,51.6356,167.78,317.3599,1319.7295,12.316,-2.1082,23.357539,97.13146,7.390778,7,1,98433,16,0.21757852,0.03021570,0.01183767,0.00081218,0.040504,0.904725,0.078742,0.02348865,2026-03-22,2026-08-06,109,1642,230,138,0.789855,1.030346,1.023743,0.725262,4,0.9395973154362416,0.2181208053691275,0.2181208053691275,0.761744966442953,0.761744966442953,0.7534722222222222,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.01038507,D 净利最高二十分位 · 优先留存,281,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
1109,27.465426119079336,131.07388119127697,75709936.9541,68506019.4500,2142974.5650,739804,33360,-0.02830506,-0.06633748,-0.02157464,-0.02906751,-2142974.5650,75709936.9541,OK,57724.4173,87130.2364,4.0087,95.9913,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,87130.2364,85828.1991,86113.6698,77550.4651,76455.0222,4.008714,4.043151,4.251051,4.717408,4.553300,95.991286,95.956849,95.748949,95.282592,95.446700,4.9926,413077.5926,387083.7841,1672172.5551,1698166.3636,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2055844.3287,65669905.7353,2085250.1477,1998119.9113,29405.8190,0.02754262,0.02639178,87130.2364,1998119.9113,0.02639178,87130.2364,85828.1991,86113.6698,77550.4651,76455.0222,1998119.9113,0.02639178,413077.5926,387083.7841,1672172.5551,1698166.3636,0.02208657,0.0224299,0.00038840,102.3378,2053.5378,64.2378,19306.0772,1272.5502,682071.5041,300.5405,113.1363,100.6380,5.0,14.7043,51.8914,172.5894,332.6981,1372.3776,12.4642,-2.1082,22.625846,93.331475,6.959703,7,1,100882,16,0.15035734,0.02830506,0.06633748,0.00084262,0.040874,0.904848,0.075366,-0.04476284,2026-03-21,2026-07-27,111,1684,228,129,0.860465,1.124190,1.105518,0.501191,5,0.9429530201342282,0.2516778523489933,0.2516778523489933,0.825503355704698,0.825503355704698,0.8194444444444444,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.01019452,D 净利最高二十分位 · 优先留存,282,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2101,41.01475600005069,87.77328822815747,108135225.2551,95741993.4822,2202726.3401,951847,25368,-0.02037011,-0.02281674,-0.01965906,-0.02084274,-2202726.3401,108135225.2551,OK,51107.8737,89982.5887,3.9765,96.0235,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,89982.5887,88425.6730,99931.2091,112960.9705,106607.7844,3.976463,4.015809,4.232004,4.600431,4.428853,96.023537,95.984191,95.767996,95.399569,95.571147,4.9912,497908.2258,452167.472,1653710.2406,1699450.9944,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2112743.7514,91887923.7153,2151618.4663,2061635.8777,38874.7149,0.01989748,0.01906535,89982.5887,2061635.8777,0.01906535,89982.5887,88425.6730,99931.2091,112960.9705,106607.7844,2061635.8777,0.01906535,497908.2258,452167.472,1653710.2406,1699450.9944,0.01529298,0.01571598,0.00035950,113.6057,3774.1246,86.8309,28983.2413,1472.4107,1422831.9113,333.7895,109.6742,114.8017,5.1431,16.3508,52.5155,185.8996,364.869,1663.6167,12.9089,-2.5716,22.315096,101.745471,6.948033,4,1,113123,16,0.22518186,0.02037011,0.02281674,0.00053381,0.036392,0.885391,0.068152,-0.00315769,2026-03-22,2026-08-06,76,1496,169,138,0.550725,0.955336,0.965394,0.750606,5,0.9463087248322147,0.3959731543624161,0.3959731543624161,0.9731543624161074,0.9731543624161074,0.9722222222222222,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01169059,D 净利最高二十分位 · 优先留存,283,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2115,27.475369446832122,131.02644559398547,68048539.2174,61314401.0659,2286089.7614,647478,28907,-0.03359499,-0.03377938,-0.03354763,-0.03425357,-2286089.7614,68048539.2174,OK,44815.3276,94610.1167,4.0106,95.9894,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,94610.1167,96191.2419,95369.7205,80156.9667,85467.7556,4.010586,4.044880,4.264493,4.677645,4.489346,95.989414,95.955120,95.735507,95.322355,95.510654,4.9935,451795.8015,423789.3145,1789478.6323,1817485.1193,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2191479.6448,58792012.6953,2241274.4338,2146664.3171,49794.7890,0.03293641,0.03154607,94610.1167,2146664.3171,0.03154607,94610.1167,96191.2419,95369.7205,80156.9667,85467.7556,2146664.3171,0.03154607,451795.8015,423789.3145,1789478.6323,1817485.1193,0.02629709,0.02670866,0.00073175,105.0978,2121.0918,79.0843,21365.3249,1525.0766,635967.6562,270.1589,108.6847,104.2146,5.0,14.1435,51.8914,173.2652,338.295,1407.4424,12.2634,-2.1006,23.918685,99.511294,7.430799,7,1,94190,16,0.20433797,0.03359499,0.03377938,0.00073091,0.040880,0.901039,0.079099,-0.00023175,2026-03-21,2026-08-06,107,1499,212,139,0.769784,1.042893,1.034129,0.681127,4,0.9496644295302014,0.18456375838926176,0.18456375838926176,0.7281879194630873,0.7281879194630873,0.71875,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01095161,D 净利最高二十分位 · 优先留存,284,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
2266,46.600317440413754,77.25269263676579,70301741.6982,63450275.3980,2313772.5825,590105,29313,-0.03291202,-0.02472357,-0.03440753,-0.03347101,-2313772.5825,70301741.6982,OK,39297.5887,99446.8283,4.0218,95.9782,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,99446.8283,104009.1743,127087.9954,143526.1670,96498.0339,4.021800,4.069999,4.290093,4.719098,4.556768,95.978200,95.930001,95.709907,95.280902,95.443232,4.9831,570568.1990,508915.93,1703906.7949,1765559.0638,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,2214325.7542,60818834.5774,2274474.9939,2175028.1655,60149.2396,0.03235304,0.03093847,99446.8283,2175028.1655,0.03093847,99446.8283,104009.1743,127087.9954,143526.1670,96498.0339,2175028.1655,0.03093847,570568.1990,508915.93,1703906.7949,1765559.0638,0.02423705,0.02511402,0.00085559,119.1343,2164.5780,78.9333,20844.7980,1206.3465,633349.0243,264.0811,116.4115,119.6454,5.1431,16.6257,55.238,200.0,407.2195,1704.1136,12.8578,-2.5716,24.493355,102.49869,7.165666,5,1,95816,16,0.15443103,0.03291202,0.02472357,0.00061934,0.041524,0.902542,0.095375,0.00968396,2026-03-21,2026-08-06,111,1918,310,139,0.798561,0.972971,0.977145,0.514770,4,0.9530201342281879,0.19463087248322147,0.19463087248322147,0.7684563758389261,0.7684563758389261,0.7604166666666666,n_rounds>=30,299,289,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L2_CI_1P5,0.01087551,D 净利最高二十分位 · 优先留存,285,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
