__source_pk,dt,bet01,op,optime,source_db,source_table,ods_table_name,sync_time
2971507169|259|2022-09-22 15:43:29,2022-09-22,2971507169,259,2022-09-22 15:43:29,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2971541718|259|2022-09-22 15:43:29,2022-09-22,2971541718,259,2022-09-22 15:43:29,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2971563416|259|2022-09-22 15:43:29,2022-09-22,2971563416,259,2022-09-22 15:43:29,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2971571417|259|2022-09-22 15:43:29,2022-09-22,2971571417,259,2022-09-22 15:43:29,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
3028879188|249|2022-10-20 14:53:52,2022-10-20,3028879188,249,2022-10-20 14:53:52,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
3028880060|259|2022-10-20 14:49:54,2022-10-20,3028880060,259,2022-10-20 14:49:54,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
3028906856|259|2022-10-20 14:49:54,2022-10-20,3028906856,259,2022-10-20 14:49:54,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
3028912256|259|2022-10-20 14:49:54,2022-10-20,3028912256,259,2022-10-20 14:49:54,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
3029496153|259|2022-10-20 14:49:54,2022-10-20,3029496153,259,2022-10-20 14:49:54,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
3029525800|259|2022-10-20 14:49:54,2022-10-20,3029525800,259,2022-10-20 14:49:54,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
3029744162|249|2022-10-20 14:57:35,2022-10-20,3029744162,249,2022-10-20 14:57:35,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
3029750681|249|2022-10-20 14:57:35,2022-10-20,3029750681,249,2022-10-20 14:57:35,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
3031072760|259|2022-10-20 14:53:46,2022-10-20,3031072760,259,2022-10-20 14:53:46,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
3031077117|259|2022-10-20 14:53:46,2022-10-20,3031077117,259,2022-10-20 14:53:46,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2972325250|249|2022-09-23 13:45:00,2022-09-23,2972325250,249,2022-09-23 13:45:00,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2972335671|249|2022-09-23 13:45:00,2022-09-23,2972335671,249,2022-09-23 13:45:00,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2972388729|249|2022-09-23 13:45:00,2022-09-23,2972388729,249,2022-09-23 13:45:00,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2972481653|249|2022-09-23 13:45:00,2022-09-23,2972481653,249,2022-09-23 13:45:00,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2972487579|249|2022-09-23 13:45:00,2022-09-23,2972487579,249,2022-09-23 13:45:00,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2972491912|249|2022-09-23 13:45:00,2022-09-23,2972491912,249,2022-09-23 13:45:00,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2972494942|249|2022-09-23 13:45:00,2022-09-23,2972494942,249,2022-09-23 13:45:00,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2972500916|249|2022-09-23 13:45:00,2022-09-23,2972500916,249,2022-09-23 13:45:00,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2972521952|249|2022-09-23 13:45:00,2022-09-23,2972521952,249,2022-09-23 13:45:00,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2972526457|249|2022-09-23 13:45:00,2022-09-23,2972526457,249,2022-09-23 13:45:00,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2972538262|249|2022-09-23 13:45:00,2022-09-23,2972538262,249,2022-09-23 13:45:00,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2972572454|249|2022-09-23 13:46:16,2022-09-23,2972572454,249,2022-09-23 13:46:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2972587845|249|2022-09-23 13:46:16,2022-09-23,2972587845,249,2022-09-23 13:46:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2972614945|249|2022-09-23 13:46:16,2022-09-23,2972614945,249,2022-09-23 13:46:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2972620435|249|2022-09-23 13:46:16,2022-09-23,2972620435,249,2022-09-23 13:46:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2972621220|249|2022-09-23 13:46:16,2022-09-23,2972621220,249,2022-09-23 13:46:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2972636595|249|2022-09-23 13:46:16,2022-09-23,2972636595,249,2022-09-23 13:46:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2972642566|249|2022-09-23 13:46:16,2022-09-23,2972642566,249,2022-09-23 13:46:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973021865|249|2022-09-23 13:40:17,2022-09-23,2973021865,249,2022-09-23 13:40:17,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973057931|249|2022-09-23 13:40:17,2022-09-23,2973057931,249,2022-09-23 13:40:17,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973080890|249|2022-09-23 13:40:17,2022-09-23,2973080890,249,2022-09-23 13:40:17,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973112820|249|2022-09-23 13:40:17,2022-09-23,2973112820,249,2022-09-23 13:40:17,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973115887|249|2022-09-23 13:40:17,2022-09-23,2973115887,249,2022-09-23 13:40:17,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973132585|249|2022-09-23 13:40:17,2022-09-23,2973132585,249,2022-09-23 13:40:17,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973143043|249|2022-09-23 13:40:17,2022-09-23,2973143043,249,2022-09-23 13:40:17,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973143901|249|2022-09-23 13:40:17,2022-09-23,2973143901,249,2022-09-23 13:40:17,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973152308|249|2022-09-23 13:40:17,2022-09-23,2973152308,249,2022-09-23 13:40:17,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973168798|249|2022-09-23 13:40:17,2022-09-23,2973168798,249,2022-09-23 13:40:17,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973184550|249|2022-09-23 13:40:17,2022-09-23,2973184550,249,2022-09-23 13:40:17,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973194085|249|2022-09-23 13:40:17,2022-09-23,2973194085,249,2022-09-23 13:40:17,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973196282|249|2022-09-23 13:40:17,2022-09-23,2973196282,249,2022-09-23 13:40:17,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973206127|249|2022-09-23 13:42:20,2022-09-23,2973206127,249,2022-09-23 13:42:20,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973245076|249|2022-09-23 13:42:20,2022-09-23,2973245076,249,2022-09-23 13:42:20,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973250249|249|2022-09-23 13:42:20,2022-09-23,2973250249,249,2022-09-23 13:42:20,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973261143|249|2022-09-23 13:42:20,2022-09-23,2973261143,249,2022-09-23 13:42:20,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973265334|249|2022-09-23 13:42:20,2022-09-23,2973265334,249,2022-09-23 13:42:20,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973270073|249|2022-09-23 13:42:20,2022-09-23,2973270073,249,2022-09-23 13:42:20,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973273230|249|2022-09-23 13:42:20,2022-09-23,2973273230,249,2022-09-23 13:42:20,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973278970|249|2022-09-23 13:42:20,2022-09-23,2973278970,249,2022-09-23 13:42:20,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973302142|249|2022-09-23 13:42:20,2022-09-23,2973302142,249,2022-09-23 13:42:20,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973309703|249|2022-09-23 13:42:20,2022-09-23,2973309703,249,2022-09-23 13:42:20,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2973323539|249|2022-09-23 13:43:19,2022-09-23,2973323539,249,2022-09-23 13:43:19,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965571788|249|2022-09-22 15:22:45,2022-09-22,2965571788,249,2022-09-22 15:22:45,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965577687|249|2022-09-22 15:22:45,2022-09-22,2965577687,249,2022-09-22 15:22:45,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965584337|249|2022-09-22 15:22:45,2022-09-22,2965584337,249,2022-09-22 15:22:45,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965586203|249|2022-09-22 15:22:45,2022-09-22,2965586203,249,2022-09-22 15:22:45,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965595643|249|2022-09-22 15:22:45,2022-09-22,2965595643,249,2022-09-22 15:22:45,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965609111|249|2022-09-22 15:22:45,2022-09-22,2965609111,249,2022-09-22 15:22:45,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965630695|249|2022-09-22 15:22:45,2022-09-22,2965630695,249,2022-09-22 15:22:45,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965635988|249|2022-09-22 15:22:45,2022-09-22,2965635988,249,2022-09-22 15:22:45,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965660920|249|2022-09-22 15:22:45,2022-09-22,2965660920,249,2022-09-22 15:22:45,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965667380|249|2022-09-22 15:22:45,2022-09-22,2965667380,249,2022-09-22 15:22:45,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965673873|249|2022-09-22 15:22:45,2022-09-22,2965673873,249,2022-09-22 15:22:45,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965679368|249|2022-09-22 15:22:45,2022-09-22,2965679368,249,2022-09-22 15:22:45,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965690680|249|2022-09-22 15:22:45,2022-09-22,2965690680,249,2022-09-22 15:22:45,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965710403|249|2022-09-22 15:14:23,2022-09-22,2965710403,249,2022-09-22 15:14:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965712690|249|2022-09-22 15:14:23,2022-09-22,2965712690,249,2022-09-22 15:14:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965718092|249|2022-09-22 15:14:23,2022-09-22,2965718092,249,2022-09-22 15:14:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965719164|249|2022-09-22 15:14:23,2022-09-22,2965719164,249,2022-09-22 15:14:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965729061|249|2022-09-22 15:14:23,2022-09-22,2965729061,249,2022-09-22 15:14:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965755092|249|2022-09-22 15:14:23,2022-09-22,2965755092,249,2022-09-22 15:14:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965761824|249|2022-09-22 15:14:23,2022-09-22,2965761824,249,2022-09-22 15:14:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965773071|249|2022-09-22 15:14:23,2022-09-22,2965773071,249,2022-09-22 15:14:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965777383|249|2022-09-22 15:14:23,2022-09-22,2965777383,249,2022-09-22 15:14:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965804084|249|2022-09-22 15:14:23,2022-09-22,2965804084,249,2022-09-22 15:14:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965807729|249|2022-09-22 15:14:23,2022-09-22,2965807729,249,2022-09-22 15:14:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965820221|249|2022-09-22 15:14:23,2022-09-22,2965820221,249,2022-09-22 15:14:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965841398|249|2022-09-22 15:14:23,2022-09-22,2965841398,249,2022-09-22 15:14:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965852541|249|2022-09-22 15:14:23,2022-09-22,2965852541,249,2022-09-22 15:14:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965888057|249|2022-09-22 15:14:23,2022-09-22,2965888057,249,2022-09-22 15:14:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965891489|249|2022-09-22 15:14:23,2022-09-22,2965891489,249,2022-09-22 15:14:23,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965919162|249|2022-09-22 15:17:59,2022-09-22,2965919162,249,2022-09-22 15:17:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965923369|249|2022-09-22 15:17:59,2022-09-22,2965923369,249,2022-09-22 15:17:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965948509|249|2022-09-22 15:17:59,2022-09-22,2965948509,249,2022-09-22 15:17:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965954329|249|2022-09-22 15:17:59,2022-09-22,2965954329,249,2022-09-22 15:17:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2965982799|249|2022-09-22 15:17:59,2022-09-22,2965982799,249,2022-09-22 15:17:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966016979|249|2022-09-22 15:17:59,2022-09-22,2966016979,249,2022-09-22 15:17:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966033663|249|2022-09-22 15:17:59,2022-09-22,2966033663,249,2022-09-22 15:17:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966051058|249|2022-09-22 15:17:59,2022-09-22,2966051058,249,2022-09-22 15:17:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966072708|249|2022-09-22 15:17:59,2022-09-22,2966072708,249,2022-09-22 15:17:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966079138|249|2022-09-22 15:17:59,2022-09-22,2966079138,249,2022-09-22 15:17:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966082068|249|2022-09-22 15:17:59,2022-09-22,2966082068,249,2022-09-22 15:17:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966085249|249|2022-09-22 15:17:59,2022-09-22,2966085249,249,2022-09-22 15:17:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966094191|249|2022-09-22 15:17:59,2022-09-22,2966094191,249,2022-09-22 15:17:59,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966130053|249|2022-09-22 15:26:16,2022-09-22,2966130053,249,2022-09-22 15:26:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966136349|249|2022-09-22 15:26:16,2022-09-22,2966136349,249,2022-09-22 15:26:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966142441|249|2022-09-22 15:26:16,2022-09-22,2966142441,249,2022-09-22 15:26:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966148464|249|2022-09-22 15:26:16,2022-09-22,2966148464,249,2022-09-22 15:26:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966157514|249|2022-09-22 15:26:16,2022-09-22,2966157514,249,2022-09-22 15:26:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966193079|249|2022-09-22 15:26:16,2022-09-22,2966193079,249,2022-09-22 15:26:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966211324|249|2022-09-22 15:26:16,2022-09-22,2966211324,249,2022-09-22 15:26:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966241081|249|2022-09-22 15:26:16,2022-09-22,2966241081,249,2022-09-22 15:26:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966255871|249|2022-09-22 15:26:16,2022-09-22,2966255871,249,2022-09-22 15:26:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966319323|249|2022-09-22 15:26:16,2022-09-22,2966319323,249,2022-09-22 15:26:16,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966333344|249|2022-09-22 15:19:04,2022-09-22,2966333344,249,2022-09-22 15:19:04,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966362068|249|2022-09-22 15:19:04,2022-09-22,2966362068,249,2022-09-22 15:19:04,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966392414|249|2022-09-22 15:19:04,2022-09-22,2966392414,249,2022-09-22 15:19:04,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966423461|249|2022-09-22 15:19:04,2022-09-22,2966423461,249,2022-09-22 15:19:04,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966516922|259|2022-09-22 15:18:03,2022-09-22,2966516922,259,2022-09-22 15:18:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966519197|259|2022-09-22 15:18:03,2022-09-22,2966519197,259,2022-09-22 15:18:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966570497|259|2022-09-22 15:18:03,2022-09-22,2966570497,259,2022-09-22 15:18:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966616573|259|2022-09-22 15:18:03,2022-09-22,2966616573,259,2022-09-22 15:18:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966621343|259|2022-09-22 15:18:03,2022-09-22,2966621343,259,2022-09-22 15:18:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966622381|259|2022-09-22 15:18:03,2022-09-22,2966622381,259,2022-09-22 15:18:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966624101|259|2022-09-22 15:18:03,2022-09-22,2966624101,259,2022-09-22 15:18:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966634850|259|2022-09-22 15:18:03,2022-09-22,2966634850,259,2022-09-22 15:18:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966645257|259|2022-09-22 15:18:03,2022-09-22,2966645257,259,2022-09-22 15:18:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966663091|259|2022-09-22 15:18:03,2022-09-22,2966663091,259,2022-09-22 15:18:03,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966669535|259|2022-09-22 15:21:15,2022-09-22,2966669535,259,2022-09-22 15:21:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966673323|259|2022-09-22 15:21:15,2022-09-22,2966673323,259,2022-09-22 15:21:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966675245|259|2022-09-22 15:21:15,2022-09-22,2966675245,259,2022-09-22 15:21:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966679469|259|2022-09-22 15:21:15,2022-09-22,2966679469,259,2022-09-22 15:21:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966688637|259|2022-09-22 15:21:15,2022-09-22,2966688637,259,2022-09-22 15:21:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966690394|259|2022-09-22 15:21:15,2022-09-22,2966690394,259,2022-09-22 15:21:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966713442|259|2022-09-22 15:21:15,2022-09-22,2966713442,259,2022-09-22 15:21:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966789841|259|2022-09-22 15:21:15,2022-09-22,2966789841,259,2022-09-22 15:21:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966798826|259|2022-09-22 15:21:15,2022-09-22,2966798826,259,2022-09-22 15:21:15,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966820149|259|2022-09-22 15:22:41,2022-09-22,2966820149,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966824081|259|2022-09-22 15:22:41,2022-09-22,2966824081,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966824893|259|2022-09-22 15:22:41,2022-09-22,2966824893,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966836697|259|2022-09-22 15:22:41,2022-09-22,2966836697,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966841689|259|2022-09-22 15:22:41,2022-09-22,2966841689,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966846067|259|2022-09-22 15:22:41,2022-09-22,2966846067,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966866670|259|2022-09-22 15:22:41,2022-09-22,2966866670,259,2022-09-22 15:22:41,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966879084|259|2022-09-22 15:22:24,2022-09-22,2966879084,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966894790|259|2022-09-22 15:22:24,2022-09-22,2966894790,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966897673|259|2022-09-22 15:22:24,2022-09-22,2966897673,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966914170|259|2022-09-22 15:22:24,2022-09-22,2966914170,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966916279|259|2022-09-22 15:22:24,2022-09-22,2966916279,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966925497|259|2022-09-22 15:22:24,2022-09-22,2966925497,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966928061|259|2022-09-22 15:22:24,2022-09-22,2966928061,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966947526|259|2022-09-22 15:22:24,2022-09-22,2966947526,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966964602|259|2022-09-22 15:22:24,2022-09-22,2966964602,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2966970200|259|2022-09-22 15:22:24,2022-09-22,2966970200,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967008362|259|2022-09-22 15:22:24,2022-09-22,2967008362,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967020425|259|2022-09-22 15:22:24,2022-09-22,2967020425,259,2022-09-22 15:22:24,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967037154|259|2022-09-22 15:23:25,2022-09-22,2967037154,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967039261|259|2022-09-22 15:23:25,2022-09-22,2967039261,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967055661|259|2022-09-22 15:23:25,2022-09-22,2967055661,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967067344|259|2022-09-22 15:23:25,2022-09-22,2967067344,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967075225|259|2022-09-22 15:23:25,2022-09-22,2967075225,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967104903|259|2022-09-22 15:23:25,2022-09-22,2967104903,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967107486|259|2022-09-22 15:23:25,2022-09-22,2967107486,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
2967110942|259|2022-09-22 15:23:25,2022-09-22,2967110942,259,2022-09-22 15:23:25,a168,risklist,ods_a168_risklist,2026-07-23 14:03:16
