bet_ip,n_member,n_lv3_chain,member_per_chain,n_orders,stake,game_pnl,net_pnl
113.185.44.30,23,10,2.3000000,510,39163.7600264802,-341.1621020720,-341.1621020720
113.185.73.3,23,10,2.3000000,278,18621.5248174801,-1839.8312994891,-1839.8312994891
113.185.72.46,23,10,2.3000000,898,49151.3109609218,-311.7402621054,-311.7402621054
113.185.42.62,23,10,2.3000000,463,62872.4863559969,-8493.1948604384,-8493.1948604384
103.199.70.196,23,10,2.3000000,539,71757.1637656040,3179.2200231059,3179.2200231059
42.114.44.210,23,10,2.3000000,1132,24871.4558995473,-17.0475005417,-17.0475005417
42.113.203.138,23,10,2.3000000,439,21080.7483345852,3319.8247310560,3319.8247310560
113.185.77.90,23,10,2.3000000,205,13652.5599302420,-4047.8389211599,-4047.8389211599
113.185.41.118,23,10,2.3000000,354,50663.2900121033,5240.2572731387,5240.2572731387
49.230.146.3,23,10,2.3000000,1616,57530.2288757280,-1879.8279672601,-1879.7625623629
113.185.79.115,23,10,2.3000000,178,19187.7705518614,895.3710767814,895.3710767814
42.114.44.93,23,10,2.3000000,452,14407.7215634270,1008.8558753233,1008.8558753233
42.114.44.180,23,10,2.3000000,316,10648.2645742845,-243.5727542055,-243.5727542055
103.199.71.92,23,10,2.3000000,427,48702.4822254513,-1483.4702143426,-1483.4702143426
103.199.68.57,23,10,2.3000000,772,34356.4941319955,-1752.4955452784,-1752.4955452784
42.114.44.176,23,10,2.3000000,431,21869.4832257967,-2956.1349489113,-2956.1349489113
42.113.201.237,23,10,2.3000000,392,11803.8833078102,-812.4294219771,-812.4294219771
49.49.225.3,23,10,2.3000000,809,17820.6897087699,1602.2352972954,1603.6303805058
113.185.73.47,23,10,2.3000000,909,39719.1583323311,192.8803294126,192.8803294126
113.185.73.224,23,10,2.3000000,526,22149.2567254761,3803.7933044094,3803.7933044094
113.185.80.83,23,10,2.3000000,381,33235.7778608034,-3075.7585892674,-3075.7585892674
113.185.77.109,23,10,2.3000000,553,41582.0986731966,-1870.6687264596,-1776.0288994756
113.185.74.201,23,10,2.3000000,295,11732.2390877458,647.6419894242,647.6419894242
113.185.44.21,23,10,2.3000000,513,30828.9139448666,5505.5663420251,5505.5663420251
42.113.248.220,23,10,2.3000000,792,31899.8601454322,-665.8510270671,-665.8510270671
113.185.47.140,23,10,2.3000000,345,71136.4054854252,-8626.6505723968,-8626.6505723968
103.199.70.60,23,10,2.3000000,297,13382.4037565769,1814.7237041703,1814.7237041703
113.185.45.4,23,10,2.3000000,258,14802.4565367822,2159.5255243838,2159.5255243838
49.49.225.51,39,17,2.2941176,545,13098.7644048580,376.3285950197,394.7193385017
49.49.225.209,32,14,2.2857143,712,53733.8278220132,-10934.2808969873,-10930.7390590264
113.185.44.168,25,11,2.2727273,378,100134.7724842272,10966.8655874331,10966.8655874331
113.185.41.122,25,11,2.2727273,567,139318.5728969053,-4545.0686617842,-4545.0686617842
113.185.46.117,25,11,2.2727273,206,107144.7240155401,3253.8388063718,3253.8388063718
103.199.69.120,25,11,2.2727273,402,15655.5607924526,-1214.5296426279,-1214.5296426279
104.28.163.16,25,11,2.2727273,284,17749.1943441151,-3132.2085770723,-3075.3393559096
113.185.41.111,25,11,2.2727273,209,17070.3208696308,-3477.9317194418,-3477.9317194418
113.185.72.148,25,11,2.2727273,178,3945.7580506320,637.4536659500,637.4536659500
42.113.203.13,25,11,2.2727273,478,25399.8647171006,108.7401620224,108.7401620224
49.230.53.69,25,11,2.2727273,751,34486.5460577603,-842.9072774048,-836.4331675425
42.114.44.202,25,11,2.2727273,147,8831.4007902355,-922.2881786536,-922.2881786536
103.199.68.77,25,11,2.2727273,329,47919.1138992974,-5108.2144010899,-5108.2144010899
113.185.78.233,25,11,2.2727273,236,37406.8983249317,7883.7419572129,7883.7419572129
42.113.248.162,25,11,2.2727273,550,30747.0457778805,147.8146036020,147.8146036020
49.49.225.24,27,12,2.2500000,825,15924.4238607369,-1690.8382490615,-1686.5869307436
49.49.225.64,27,12,2.2500000,665,14335.7224038673,-1251.9689799728,-1229.7711318363
42.114.44.239,27,12,2.2500000,368,16407.8106643004,-2976.4148506591,-2976.4148506591
49.49.225.161,27,12,2.2500000,983,24489.8017009869,1744.5288441060,1766.1256338089
42.114.44.95,27,12,2.2500000,318,12991.5884713641,66.7917619163,66.7917619163
49.49.225.111,38,17,2.2352941,803,32742.9335450979,-7059.2539461350,-6982.3582188201
49.49.225.57,29,13,2.2307692,1012,43265.8363883640,1976.0705914908,2126.5903929844
49.49.225.55,29,13,2.2307692,1430,73177.9915396665,-342.6308926290,-336.6765885506
49.49.225.78,29,13,2.2307692,880,21904.3162809257,-1294.7681424070,-1289.4709362148
1.46.23.124,20,9,2.2222222,1014,67268.5956530720,-625.7233802339,-625.1881218484
103.199.43.35,20,9,2.2222222,941,46650.7924420546,364.3147465140,364.3147465140
113.185.47.1,20,9,2.2222222,221,44580.2361455026,-1480.2734348565,-1480.2734348565
113.185.75.162,20,9,2.2222222,214,28025.2285524435,4506.8365652954,4506.8365652954
113.210.106.112,20,9,2.2222222,1044,217098.5083389905,-16237.6619267822,-15000.8643649298
171.253.136.53,20,9,2.2222222,436,15746.8426572895,3527.9466347610,3527.9466347610
113.185.44.39,20,9,2.2222222,361,245089.7949130592,-30924.7106823426,-30924.7106823426
113.185.79.32,20,9,2.2222222,546,18774.3711088096,-1064.4485939981,-1064.4485939981
113.185.41.123,20,9,2.2222222,182,30026.4122086451,6707.6489849942,6707.6489849942
113.185.44.196,20,9,2.2222222,475,33748.7719525293,-2149.3155712092,-2149.3155712092
113.185.74.90,20,9,2.2222222,187,8976.3475555721,522.8653429496,522.8653429496
113.185.44.130,20,9,2.2222222,329,8335.0398980476,102.2664303556,102.2664303556
113.185.45.29,20,9,2.2222222,208,13720.5795861796,-167.2070613884,-167.2070613884
113.185.44.120,20,9,2.2222222,255,20613.6901400716,-6236.8388345763,-6236.8388345763
42.114.44.231,20,9,2.2222222,1074,18199.8908626023,-897.4909931852,-897.4909931852
113.185.43.19,20,9,2.2222222,313,14593.4857629044,1416.0495748076,1416.0495748076
113.185.53.84,20,9,2.2222222,285,30747.6150898357,3826.1489371819,3826.1489371819
113.185.41.103,20,9,2.2222222,211,17089.9807072114,-1748.9734995381,-1748.9734995381
42.113.203.238,20,9,2.2222222,197,5670.3357713285,-785.9947621627,-785.9947621627
113.185.47.191,20,9,2.2222222,260,25394.1662581196,1734.5873516483,1734.5873516483
113.185.74.159,20,9,2.2222222,174,21624.0367071117,1067.9273162347,1067.9273162347
42.114.44.237,20,9,2.2222222,271,13798.6104508515,417.2356248625,417.2356248625
113.185.75.231,20,9,2.2222222,298,5207.6491147213,-17.1680017421,-17.1680017421
113.185.47.198,20,9,2.2222222,164,12344.5249296703,1664.6366349680,1664.6366349680
113.185.74.133,20,9,2.2222222,459,13889.2401179743,1100.0528167306,1100.0528167306
171.253.249.152,20,9,2.2222222,302,8594.1712360652,-402.2078873248,-402.2078873248
113.185.77.99,20,9,2.2222222,131,10294.6619959115,159.9341621873,170.9273413589
103.199.71.122,20,9,2.2222222,547,36679.2280720781,-4517.7222811827,-4517.7222811827
42.114.44.101,20,9,2.2222222,380,8297.5893695900,-728.3674117898,-728.3674117898
122.11.245.146,20,9,2.2222222,1569,424592.0226440813,-63533.6877075372,-63116.4002712239
125.235.172.8,20,9,2.2222222,633,32579.8312249080,230.7781236826,230.7781236826
113.185.42.51,20,9,2.2222222,330,110944.4102036327,8295.5250217327,8295.5250217327
113.185.47.107,20,9,2.2222222,281,10137.8904997794,-1504.7145497451,-1504.7145497451
113.185.42.49,20,9,2.2222222,520,68705.0550151115,-10028.4874225190,-10028.4874225190
49.230.45.31,20,9,2.2222222,410,13747.1478621645,-1310.8388643133,-1302.4059167873
49.230.146.89,20,9,2.2222222,1199,44500.2014617710,-1200.2931220995,-1023.4457795238
49.230.53.38,20,9,2.2222222,798,21793.5268842881,674.5969278790,678.3847652910
113.185.75.254,20,9,2.2222222,391,18337.3776389294,-3011.4537581693,-3011.4537581693
49.230.144.238,20,9,2.2222222,920,38950.4647207630,-1284.5373165857,-1227.2702317667
49.230.145.202,20,9,2.2222222,548,17528.6107475291,332.3376617794,332.3376617794
113.185.73.55,20,9,2.2222222,497,95053.8786582997,8057.7820218493,8057.7820218493
113.185.45.77,20,9,2.2222222,227,15462.8975093910,-2761.8859905127,-2761.8859905127
103.199.68.208,20,9,2.2222222,306,17723.4677928715,-1993.9497012147,-1993.9497012147
113.185.72.231,20,9,2.2222222,258,23172.3739002463,2724.5299807573,2724.5299807573
113.185.79.4,20,9,2.2222222,238,33586.3295307937,2377.6717564405,2377.6717564405
113.185.79.90,20,9,2.2222222,380,9082.2294117562,1597.4639095021,1597.4639095021
113.185.79.88,20,9,2.2222222,693,25864.2568298966,-2747.5079377279,-2747.5079377279
27.65.20.56,20,9,2.2222222,461,130142.7588903253,8569.5883812939,8569.5883812939
113.185.45.119,20,9,2.2222222,360,23355.1739791976,1113.0994547185,1113.0994547185
113.185.76.158,20,9,2.2222222,313,16335.9810081457,-1665.0717415088,-1665.0717415088
113.185.78.68,20,9,2.2222222,236,8755.8792902081,545.9621850280,545.9621850280
113.185.85.109,20,9,2.2222222,133,19456.2517345637,463.7468524114,463.7468524114
171.251.153.87,20,9,2.2222222,416,35576.6253986191,2913.5590099381,2913.5590099381
49.230.145.137,20,9,2.2222222,779,65949.5479993401,1168.0342993027,1168.3891885931
113.185.43.231,20,9,2.2222222,181,11982.8036467731,3622.6763182217,3622.6763182217
113.185.42.126,20,9,2.2222222,530,42013.4430342618,-810.0488310922,-810.0488310922
113.185.84.162,20,9,2.2222222,211,15573.8484380821,-1233.5090684294,-1233.5090684294
103.199.36.198,20,9,2.2222222,672,20864.9461381960,-1493.4845886870,-1491.7030212735
171.254.201.152,20,9,2.2222222,666,33209.8584225835,-1502.4198133557,-1502.4198133557
42.114.44.34,20,9,2.2222222,541,16516.7199893432,-226.4001836170,-226.4001836170
49.230.144.84,20,9,2.2222222,734,109801.7516487642,6562.5582720136,6612.6038966287
103.199.68.42,20,9,2.2222222,322,40909.3065648464,2397.2254482237,2397.2254482237
59.153.225.49,20,9,2.2222222,332,43743.4819280304,-3246.5425333208,-3246.5425333208
113.185.83.213,20,9,2.2222222,601,50583.0723192991,1686.1453155965,1686.1453155965
103.199.71.248,20,9,2.2222222,259,22751.1091054727,-1797.0921572974,-1797.0921572974
113.185.54.187,20,9,2.2222222,318,11704.9610917379,-2456.8899442012,-2456.8899442012
113.185.72.105,20,9,2.2222222,207,24941.2775524568,-3614.0768764527,-3614.0768764527
103.232.212.92,20,9,2.2222222,1364,1040021.0948443534,-162997.6419957134,-162997.6419957134
103.199.70.34,20,9,2.2222222,239,8996.8850570869,-1586.3917309131,-1586.3917309131
113.185.47.147,20,9,2.2222222,452,60226.2550357168,-12094.4104501874,-12094.4104501874
27.65.22.188,20,9,2.2222222,257,17379.5184686601,-2855.8300907739,-2855.8300907739
113.185.75.68,20,9,2.2222222,582,38991.7274746895,3513.0644167603,3513.0644167603
103.249.22.14,20,9,2.2222222,924,52527.7877771645,-7031.2403988606,-7031.2403988606
113.185.77.56,20,9,2.2222222,313,37144.4002334730,-763.8895717571,-763.8895717571
113.185.42.12,20,9,2.2222222,678,98427.8982521554,-45306.0545959040,-45306.0545959040
103.199.43.233,20,9,2.2222222,558,42588.6725453588,-2074.2624883453,-2074.2624883453
122.11.246.158,20,9,2.2222222,2080,330367.3356918488,11773.9353653175,12060.3638453819
49.49.225.30,31,14,2.2142857,1674,58776.4641739585,3130.8696993119,3175.9538956656
49.49.225.37,31,14,2.2142857,418,3341.4745022978,-860.2551492934,-859.6747203307
49.49.225.53,31,14,2.2142857,556,10511.6159397272,797.4933707647,800.7569812590
49.49.225.8,31,14,2.2142857,746,20558.5741975285,-1147.8900933365,-1140.3510678843
113.185.77.210,22,10,2.2000000,665,89078.1815527775,-17607.5142921000,-17607.5142921000
49.49.225.90,22,10,2.2000000,312,18968.1187902787,6461.6211787708,6461.8205847074
122.11.245.7,22,10,2.2000000,941,68739.0411816545,-184.5682330479,-106.0732802832
49.230.145.112,22,10,2.2000000,1035,22694.4986160901,-567.0872067908,-563.7777918821
182.232.70.117,22,10,2.2000000,250,7820.3744204924,-226.6336886703,-205.7478752980
122.11.245.5,22,10,2.2000000,2131,1584554.8668092023,-92974.2780626180,-92778.9980287281
42.113.248.218,22,10,2.2000000,259,12048.1484374766,328.8314144154,328.8314144154
113.185.41.250,22,10,2.2000000,220,9841.2484359006,256.8248609878,256.8248609878
45.144.167.104,22,10,2.2000000,232,37673.3093576649,7539.0639564234,7582.5444843571
42.113.201.194,22,10,2.2000000,477,36859.9323252894,-3598.6485685306,-3598.6485685306
113.185.75.51,22,10,2.2000000,633,14389.4907759569,415.9444463837,415.9444463837
113.185.72.133,22,10,2.2000000,117,18018.0774760645,-2779.9769585849,-2779.9769585849
113.185.75.230,22,10,2.2000000,282,13980.3647137411,-1077.4635405195,-1077.4635405195
113.185.41.116,22,10,2.2000000,396,17040.1608474446,336.5226410713,336.5226410713
113.185.43.197,22,10,2.2000000,472,239610.5789569430,-99195.8841352762,-99195.8841352762
113.185.77.25,22,10,2.2000000,284,46112.1997081445,-16494.3186374890,-16494.3186374890
113.185.84.43,22,10,2.2000000,168,17789.4495068585,2166.6093031463,2166.6093031463
113.185.81.89,22,10,2.2000000,774,79958.1947967751,-12756.2854762756,-12756.2854762756
103.199.68.161,22,10,2.2000000,435,24558.4613235462,-3808.6986750687,-3808.6986750687
122.11.245.17,22,10,2.2000000,1067,330510.6294563352,-9622.6071802304,-9017.1836979076
113.185.47.96,22,10,2.2000000,461,23451.9401545733,1956.5513597961,1956.5513597961
103.23.156.39,22,10,2.2000000,449,20547.4078427640,-1850.7473519355,-1849.6582367626
122.11.245.25,22,10,2.2000000,2094,2778504.2085160638,-88548.2549883023,-88391.4306995328
103.199.68.40,22,10,2.2000000,713,23792.0611491187,-4014.5631539753,-4014.5631539753
122.11.245.29,22,10,2.2000000,1369,213150.3592961201,16319.0114078618,16921.0469951313
49.49.225.173,33,15,2.2000000,234,15847.6383124182,2083.1358161980,2084.6549843525
113.185.47.221,22,10,2.2000000,410,100506.2473139558,953.7540050825,953.7540050825
171.242.199.150,22,10,2.2000000,328,24581.9914806544,-15348.5905021854,-15348.5905021854
42.113.201.102,22,10,2.2000000,499,17185.3149827792,2997.9982711041,2997.9982711041
113.185.46.87,22,10,2.2000000,318,29110.3116263144,-601.5213880176,-601.5213880176
42.113.248.155,22,10,2.2000000,195,12135.5173015976,-455.9698306016,-455.9698306016
113.185.108.20,22,10,2.2000000,1079,107353.6140256480,-10828.5131545870,-10828.5131545870
113.185.46.230,24,11,2.1818182,295,58051.3869687266,-548.2407356178,-548.2407356178
113.185.75.146,24,11,2.1818182,783,23746.7322061041,-494.2767173540,-494.2767173540
113.185.77.151,24,11,2.1818182,390,18560.4282529004,-2157.8609773277,-2157.8609773277
113.185.72.19,24,11,2.1818182,328,57063.7725232208,-7132.3403729088,-7132.3403729088
42.114.44.190,24,11,2.1818182,575,9064.4906231205,170.8044889214,170.8044889214
113.185.74.46,24,11,2.1818182,441,10404.2418903469,1780.3554974126,1780.3554974126
113.185.41.112,24,11,2.1818182,273,25078.3381097941,916.8617704512,916.8617704512
49.49.225.77,24,11,2.1818182,461,11311.3324924651,-635.1229828416,-634.0457850683
113.185.44.175,24,11,2.1818182,374,184951.6746066299,2963.9680588216,2963.9680588216
42.113.201.177,24,11,2.1818182,468,16335.7814425641,2333.2577223878,2333.2577223878
49.49.225.194,24,11,2.1818182,831,99724.6690836426,31991.8485851402,31992.7646133213
122.11.246.132,24,11,2.1818182,2157,4459653.8806460600,-2508.9641755837,-2128.7335000171
42.113.201.109,24,11,2.1818182,626,158884.4145928209,7288.4781359035,7288.4781359035
42.113.248.223,24,11,2.1818182,1032,111490.5388675866,-2913.4436367528,-2913.4436367528
113.185.45.8,24,11,2.1818182,660,28474.9655750047,3273.5459278958,3273.5459278958
49.49.225.94,37,17,2.1764706,867,17322.0235277620,585.6051488241,592.0179304319
113.185.45.24,26,12,2.1666667,813,56117.3710327947,-5972.3914950470,-5972.3914950470
49.49.225.56,26,12,2.1666667,976,15764.3199116642,-467.2989679154,-453.7387096475
122.11.245.1,26,12,2.1666667,1364,75813.5178626209,2492.6893924951,2557.3634255792
42.113.248.192,26,12,2.1666667,338,20197.0796456161,-1136.7174227174,-1136.7174227174
117.20.154.114,26,12,2.1666667,1708,462469.1492636937,-44298.6375604266,-44148.8526663688
103.199.56.236,26,12,2.1666667,316,25411.5319548949,-5389.8027964419,-5389.8027964419
113.185.45.68,26,12,2.1666667,427,40505.5506637415,-145.1117444676,-145.1117444676
113.185.72.14,26,12,2.1666667,344,33185.6095859675,-831.7408312115,-823.8220157064
49.49.225.219,28,13,2.1538462,419,6312.3382050430,1323.1114469691,1323.1114469691
49.49.225.236,28,13,2.1538462,823,141494.4289709242,12943.8683464376,12952.5345036411
49.49.225.13,30,14,2.1428571,802,18229.3435395885,-120.7236289950,-99.9524841318
49.49.225.23,32,15,2.1333333,1241,17032.3584555790,774.8756734839,777.0119701266
49.49.225.164,32,15,2.1333333,1185,27019.5330947929,-3289.7102777058,-3288.0045745227
103.199.68.250,21,10,2.1000000,2306,137818.4080290046,-4116.7463603001,-4116.7463603001
49.230.144.65,21,10,2.1000000,724,50119.3981921710,1690.0837890818,1693.3137019065
113.185.77.158,21,10,2.1000000,279,17729.2474010232,5979.2332380963,5979.2332380963
122.11.245.30,21,10,2.1000000,568,286387.7924334984,-5467.0127065835,-5071.0188507886
113.185.47.201,21,10,2.1000000,218,31786.4133123364,749.0128571821,749.0128571821
113.185.47.77,21,10,2.1000000,141,8533.2796368451,-1370.3040855261,-1370.3040855261
49.230.145.162,21,10,2.1000000,988,24914.8219720117,-3123.5222591549,-3116.5713983292
113.185.78.155,21,10,2.1000000,529,24828.2042194883,341.8960508477,347.3493569146
42.114.44.228,21,10,2.1000000,382,238974.2573429488,-44433.8147853181,-44433.8147853181
113.185.47.117,21,10,2.1000000,170,17946.1246338411,-581.9334701422,-581.9334701422
49.230.145.251,21,10,2.1000000,577,24472.4826984632,569.6644878153,571.8694504516
113.185.47.104,21,10,2.1000000,424,56982.4418183665,-8675.2308992073,-8675.2308992073
113.185.74.157,21,10,2.1000000,267,53570.9468091398,5232.9713476909,5232.9713476909
116.106.96.176,21,10,2.1000000,557,29118.7363287627,5881.2511115738,5881.2511115738
113.185.44.229,21,10,2.1000000,234,29624.0950720020,-2892.3430956003,-2892.3430956003
113.185.46.29,21,10,2.1000000,258,43813.6904047738,3503.8707322005,3503.8707322005
103.199.37.104,21,10,2.1000000,695,23245.8731760852,-2872.4114424041,-2872.4114424041
113.185.50.5,21,10,2.1000000,201,26429.5789651056,1404.8086511568,1404.8086511568
113.185.79.87,21,10,2.1000000,366,14041.4411745333,1980.0630857787,1980.0630857787
113.185.42.122,21,10,2.1000000,210,18653.5723402450,3635.8750824846,3635.8750824846
113.185.45.54,21,10,2.1000000,478,19276.5276484578,3654.1886187450,3654.1886187450
113.185.41.237,21,10,2.1000000,328,26037.1870311433,441.0937130494,441.0937130494
113.185.45.101,21,10,2.1000000,256,20173.0321154834,1530.4969255886,1530.4969255886
42.113.203.143,21,10,2.1000000,202,11728.9246262591,928.5536967275,928.5536967275
103.199.71.207,21,10,2.1000000,220,10180.6983362447,-745.8093096780,-745.8093096780
113.185.41.183,21,10,2.1000000,468,42680.1853295661,-1692.9904056406,-1692.9904056406
171.251.152.228,21,10,2.1000000,327,33108.1633590178,2785.7414364052,2785.7414364052
42.113.201.63,21,10,2.1000000,378,141725.7967489227,7721.9050732874,7721.9050732874
42.113.248.85,21,10,2.1000000,385,26596.2465505332,5220.9497003666,5220.9497003666
122.11.246.130,21,10,2.1000000,1420,290307.9207698931,12697.0631129778,12865.8388028534
113.185.77.42,21,10,2.1000000,247,12504.0068199144,1259.8123465007,1259.8123465007
113.185.72.193,21,10,2.1000000,236,29325.6850728471,5553.9317617756,5553.9317617756
49.49.225.192,21,10,2.1000000,327,7093.3310921971,307.3659526066,309.2717987477
42.113.248.227,21,10,2.1000000,257,18352.6865367332,-1256.8200909041,-1256.8200909041
103.199.69.171,21,10,2.1000000,515,22134.3179309939,-789.1291107560,-789.1291107560
103.199.68.153,21,10,2.1000000,529,31486.8725032067,1566.0709379806,1566.0709379806
113.185.72.114,21,10,2.1000000,758,28763.8425620428,4829.7496433263,4829.7496433263
103.23.156.12,23,11,2.0909091,108,68515.0060300664,-25425.4868490362,-25425.3730042446
103.23.156.2,23,11,2.0909091,639,16174.3647950030,820.0356976029,820.0356976029
113.185.46.192,23,11,2.0909091,621,17264.1927407669,-991.5479960847,-991.5479960847
103.199.71.64,23,11,2.0909091,413,20792.0186801104,-537.8222471484,-537.8222471484
113.185.75.34,23,11,2.0909091,553,32273.1674929228,2441.8338450141,2441.8338450141
113.185.74.101,23,11,2.0909091,479,17490.5546856641,-1096.7044304757,-1096.7044304757
42.113.203.118,23,11,2.0909091,527,21758.4046215734,-868.7236888064,-868.7236888064
42.113.203.186,23,11,2.0909091,823,26232.1127318301,-2657.4354001967,-2657.4354001967
113.185.46.32,23,11,2.0909091,500,38026.0186923924,4556.0730462959,4556.0730462959
113.185.77.85,23,11,2.0909091,282,42176.3228138781,-7886.1735069294,-7875.1803277580
113.185.47.181,23,11,2.0909091,353,14710.8643632343,1911.4253892693,1911.4253892693
113.185.41.246,23,11,2.0909091,406,36707.8533902076,3504.6183872645,3504.6183872645
113.185.41.219,23,11,2.0909091,537,88222.0904298584,-6327.5438770397,-6327.5438770397
113.185.42.83,23,11,2.0909091,234,26071.0326328021,-1270.0896730645,-1270.0896730645
42.113.248.137,23,11,2.0909091,231,13632.8582629305,-932.8790760280,-932.8790760280
113.185.78.7,23,11,2.0909091,225,9420.8572604950,355.9196044735,355.9196044735
113.185.42.5,23,11,2.0909091,435,49895.1205323027,2487.2239495673,2487.2239495673
113.185.78.166,23,11,2.0909091,468,17049.5635353161,-1499.1431793275,-1499.1431793275
49.49.225.11,25,12,2.0833333,805,18107.5075548159,-1813.1925720840,-1751.5676961907
